"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1016/j.jcpo.2016.03.007","od_______322::187afede6cc3364aae3b53c6bb7d0c2f","cancer;european;young","The SIOPE strategic plan: a European cancer plan for children and adolescents","ENCCA Long-term Sustainability Working Group","2015-09-26","European Society for Paediatric Oncology (SIOPE)","publication","","","","Cancer in young people is rare, but it is still a major health issue in Europe. Each year, more than 6,000 young people in Europe die of cancer. There are more than 300,000 European childhood cancer survivors (in 2020, they will be nearly half a million): two-thirds of them have some late side effects of treatment, that are severe and impact on the daily life of half of those affected.
			Within the European Network for Cancer research in Children and Adolescents (ENCCA), SIOPE and the European paediatric haematology-oncology community have established a longterm sustainable Strategic Plan to increase the cure rate and the quality of survivorship for children and young people with cancer over the next ten years. The ultimate goal is to increase the disease- and late-effect- free survival after 10 years from the disease, and beyond.
			Seven medical and scientific objectives have been set up to achieve these goals:
			1. Innovative treatments: to introduce safe and effective innovative treatments (i.e. new drugs, new technologies) into standard care;
			2. Precision cancer medicine: to use improved risk classification as well as biological characteristics of both the tumour and patient (such as molecular and immunological factors) to help guide decisions on which therapies to use;
			3. Tumour biology: to increase knowledge of tumour biology and speed up translation from basic research to clinical care to benefit patients;
			4. Equal access: to bring about equal access across Europe to standard care (in both diagnosis and treatment), expertise and clinical research;
			5. TYA: to address the specific needs of teenagers and young adults (TYA), in cooperation with adult oncology;
			6. Quality of survivorship: to address the consequences of cancer treatment such as long-term side effects, to better understand the genetic background/risk of an individual, and to improve quality of life of childhood cancer survivors;
			7. Causes of cancer: to understand the causes of paediatric cancers and to address prevention wherever possible.","261474","Open Access","-0.2811","-0.3429","6","Cancer, European, Clinical","Cancer, European, Clinical","4","13","4","",""
"10.1016/j.molonc.2014.10.010","od_______908::414912f049b5e1ce329577fc49949fdc","Disseminated tumor cells","Bone marrows from neuroblastoma patients: An excellent source for tumor genome analyses","Abbasi, M. Reza","2014-10-01","John Wiley and Sons Inc.","publication","","Molecular Oncology","","Neuroblastoma is the most common extra?cranial solid tumor in childhood. Presence of disseminated tumor cells (DTCs) in the bone marrow (BM) at diagnosis and at relapse is a common event in stage M neuroblastomas. Although the clinical heterogeneity of disseminated neuroblastomas is frequently associated with genomic diversity, so far, only little information exists about the genomic status of DTCs. This lack of knowledge is mainly due to the varying amount of BM infiltrating tumor cells, which is usually below 30% even at diagnosis thereby hampering systematic analyses. Thus, a valuable chance to analyze metastatic and relapse clones is, so far, completely unexploited. In this study, we show that the enrichment of tumor cells in fresh or DMSO frozen BM samples with a minimum of 0.05% or 0.1% infiltration rate, respectively, by applying magnetic bead?based technique increased the DTC content to a sufficient level to allow SNP array analyses in 49 out of 69 samples. In addition, we successfully used non?enriched BM samples with ?30% DTCs including non?stained and immunostained cytospin and BM smear slides for SNP array analyses in 44 cases. We analyzed the genomic profile of DTCs by an ultra?high density SNP array technique with highest performance detecting all segmental chromosomal aberrations, amplified regions, acquired loss of heterozygosity events and minor aberrations affecting single genes or parts thereof.","261474","Open Access","0.5131","0.2189","10","Angeles cog, Classification proceedings, Cog liver","Angeles cog, Classification proceedings, Cog liver","1","12","5","",""
"10.1016/s1470-2045(13)70007-x","ec_fp7health::239a2435ab311bb60b8de2791e2f5689","address global;burden childhood;childhood cancers","New policies to address the global burden of childhood cancers","Sullivan, Richard","2013-01-01","ELSEVIER SCIENCE INC","publication","","The Lancet Oncology","","","261474","Closed Access","-0.4732","-0.5869","5","Cancer lessons, Childhood cancers, Childhood osteosarcoma","Cancer lessons, Childhood cancers, Childhood osteosarcoma","4","85","43","",""
"10.1016/s1470-2045(13)70008-1","ec_fp7health::ea65f3ca9bf5ae7cb3652f72a3d235ff","income middle;cancer low;low income","Paediatric cancer in low-income and middle-income countries","Magrath, Ian","2013-01-01","ELSEVIER SCIENCE INC","publication","","The Lancet Oncology","","","261474","Closed Access","-0.5917","-0.4481","5","Cancer lessons, Childhood cancers, Childhood osteosarcoma","Cancer lessons, Childhood cancers, Childhood osteosarcoma","16","129","89","",""
"10.1016/s1470-2045(13)70010-x","ec_fp7health::35cd9f717dcf9c9104e724bd052b693b","cancer lessons;high income;improvement treatment","Sustaining innovation and improvement in the treatment of childhood cancer: lessons from high-income countries","Pritchard-Jones, Kathy","2013-01-01","ELSEVIER SCIENCE INC","publication","","The Lancet Oncology","","","261474","Closed Access","-0.4915","-0.431","5","Cancer lessons, Childhood cancers, Childhood osteosarcoma","Cancer lessons, Childhood cancers, Childhood osteosarcoma","14","113","69","",""
"10.1016/s1470-2045(13)70013-5","ec_fp7health::77ea0f3761ec433d9732f77f00338ea6","cancer development;development pathways; drugs","New drugs for children and adolescents with cancer: the need for novel development pathways","Vassal, Gilles","2013-01-01","ELSEVIER SCIENCE INC","publication","","The Lancet Oncology","","","261474","Closed Access","-0.2089","-0.5874","2","Wilms tumour, Methylome analysis identifies, Biology driven drug","Wilms tumour, Methylome analysis identifies, Biology driven drug","13","63","49","",""
"10.1016/s1470-2045(16)00142-x","od_______322::98a8195626acec1d73fff834da755a42","education","Ethical issues of clinical trials in paediatric oncology from 2003 to 2013: a systematic review","Dupont, J-CK","2016-05-01","ELSEVIER SCIENCE INC","publication","","","","A state-of-the art approach to the debates on ethical issues is key in order to gain guidance on research practices involving sick children and adolescents, as well as to identify research avenues in which it might be worth cooperating, to generate better or supplementary evidence. Based on a systematic literature search using MEDLINE, we report the main ethical developments in paediatric oncology clinical trials from 2003–13. The present knowledge about normative and empirical ethical demands in this setting is quantified and summarised in a list of 46 issues. This list primarily aims to provide readers with a comprehensive account of the main decision nodes and professional attitudes that enable families to make a safe, competent, and satisfactory decision about their child's enrolment, or non-participation, in cancer clinical trials. Our systematic Review shows how important it is for professionals to engage in a constant reflection on optimum trial designs, on the effect of offering trial participation on key family dynamics, and on the ways to understand families' needs and values accurately. In view of present scientific developments, we further emphasise the need to enhance societal awareness about research in children and adolescents, to prevent so-called research fatigue in small populations due to multiple solicitations or inadequate legal demands, and to reassess longstanding ethical certainties in the strictest view of promoting sick children's interests. This systematic Review allows a series of questions to be drawn to guide and encourage collective and individual endeavours that should lead to constant improvements in our research practices in paediatric clinical oncology research.","261474","Open Access","0.2818","-0.526","8","Article, Quasi continuous endpoint, Cumulative therapeutic benefit","Article, Quasi continuous endpoint, Cumulative therapeutic benefit","37","3","4","",""
"10.1017/erm.2017.8","dedup_wf_001::3c7a8871204837a5327285709e8deb3f","Science & Technology, Life Sciences & Biomedicine, Biochemistry & Molecular Biology, Medicine, Research & Experimental, Research & Experimental Medicine, NEPHRON-SPARING SURGERY, SINGLE-CENTER EXPERIENCE, APPARENT DIFFUSION-COEFFICIENT, MOSAIC VARIEGATED ANEUPLOIDY, BECKWITH-WIEDEMANN-SYNDROME, CANCER-STUDY-GROUP, OF-THE-LITERATURE, ROUND-CELL TUMOR, BETA-CATENIN, IMAGING CHARACTERISTICS","Bilateral Wilms tumour: a review of clinical and molecular features","Charlton, J.","2017-07-18","CAMBRIDGE UNIV PRESS","publication","","Expert Reviews in Molecular Medicine","","Wilms tumour (WT) is the most common paediatric kidney cancer and affects approximately one in 10 000 children. The tumour is associated with undifferentiated embryonic lesions called nephrogenic rests (NRs) or, when diffuse, nephroblastomatosis. WT or NRs can occur in both kidneys, termed bilateral disease, found in only 5–8% of cases. Management of bilateral WT presents a major clinical challenge in terms of maximising survival, preserving renal function and understanding underlying genetic risk. In this review, we compile clinical data from 545 published cases of bilateral WT and discuss recent progress in understanding the molecular basis of bilateral WT and its associated precursor NRs in the context of the latest radiological, surgical and epidemiological features.","261474","Open Access","0.1762","-0.3862","2","Wilms tumour, Methylome analysis identifies, Biology driven drug","Wilms tumour, Methylome analysis identifies, Biology driven drug","2","3","1","",""
"10.1038/leu.2014.26","od_______908::4416d10ebe4c6c0fb6c3222111dd869a","Letter to the Editor","Differential expression of hERG1A and hERG1B genes in pediatric acute lymphoblastic leukemia identifies different prognostic subgroups","Pillozzi, S","2014-02-01","Nature Publishing Group","publication","","Leukemia","","","261474","Open Access","-0.0681","0.7323","3","Acute lymphoblastic leukemia, Gene expression, Genes in pediatric","Acute lymphoblastic leukemia, Gene expression, Genes in pediatric",NA,NA,"5","",""
"10.1038/modpathol.2013.80","dedup_wf_001::ccfcef8704ee89124c31eacef7186762","cog liver;angeles cog;classification proceedings","Towards an international pediatric liver tumor consensus classification: proceedings of the Los Angeles COG liver tumors symposium","López-Terrada, Dolores","2013-01-01","NATURE PUBLISHING GROUP","publication","","Modern Pathology","","","261474","Closed Access","0.5825","-0.2298","10","Angeles cog, Classification proceedings, Cog liver","Angeles cog, Classification proceedings, Cog liver","4","45","13","",""
"10.1038/ncomms9940","dedup_wf_001::f8a53b77cdfd1a7ec09559ee2e3165f7","Medizin","Exome sequencing of osteosarcoma reveals mutation signatures reminiscent of BRCA deficiency","Kovac, Michal","2015-12-01","Nature Publishing Group","publication","","Nature Communications","","Osteosarcomas are aggressive bone tumours with a high degree of genetic heterogeneity, which has historically complicated driver gene discovery. Here we sequence exomes of 31 tumours and decipher their evolutionary landscape by inferring clonality of the individual mutation events. Exome findings are interpreted in the context of mutation and SNP array data from a replication set of 92 tumours. We identify 14 genes as the main drivers, of which some were formerly unknown in the context of osteosarcoma. None of the drivers is clearly responsible for the majority of tumours and even TP53 mutations are frequently mapped into subclones. However, >80% of osteosarcomas exhibit a specific combination of single-base substitutions, LOH, or large-scale genome instability signatures characteristic of BRCA1/2-deficient tumours. Our findings imply that multiple oncogenic pathways drive chromosomal instability during osteosarcoma evolution and result in the acquisition of BRCA-like traits, which could be therapeutically exploited.","unidentified","Open Access","-0.2709","0.0112","2","Wilms tumour, Methylome analysis identifies, Biology driven drug","Wilms tumour, Methylome analysis identifies, Biology driven drug","6","71","38","",""
"10.1038/ng.2436","dedup_wf_001::43f9ae5bec548f0d7dd9498eb276fd2b","b induces;enhances mycn;levels suppression","LIN28B induces neuroblastoma and enhances MYCN levels via let-7 suppression","Molenaar, Jan J.","2012-01-01","NATURE PUBLISHING GROUP","publication","","NATURE GENETICS","","","261474","Closed Access","0.699","0.3929","12","Alk induces, Alk inhibitors, Enhances mycn","Alk induces, Alk inhibitors, Enhances mycn","7","170","127","",""
"10.1038/ng.3362","dedup_wf_001::3d17a9787bd2e554dc1988b20795022b","cytarabine","Genomics and drug profiling of fatal TCF3-HLF-positive acute lymphoblastic leukemia identifies recurrent mutation patterns and therapeutic options","Fischer, Ute","2015-07-01","","publication","","Nature genetics","","TCF3-HLF-fusion positive acute lymphoblastic leukemia (ALL) is currently incurable. Employing an integrated approach, we uncovered distinct mutation, gene expression, and drug response profiles in TCF3-HLF-positive and treatment-responsive TCF3-PBX1-positive ALL. Recurrent intragenic deletions of PAX5 or VPREB1 were identified in constellation with TCF3-HLF. Moreover somatic mutations in the non-translocated allele of TCF3 and a reduction of PAX5 gene dosage in TCF3-HLF ALL suggest cooperation within a restricted genetic context. The enrichment for stem cell and myeloid features in the TCF3-HLF signature may reflect reprogramming by TCF3-HLF of a lymphoid-committed cell of origin towards a hybrid, drug-resistant hematopoietic state. Drug response profiling of matched patient-derived xenografts revealed a distinct profile for TCF3-HLF ALL with resistance to conventional chemotherapeutics, but sensitivity towards glucocorticoids, anthracyclines and agents in clinical development. Striking on-target sensitivity was achieved with the BCL2-specific inhibitor venetoclax (ABT-199). This integrated approach thus provides alternative treatment options for this deadly disease.","261474","Open Access","0.2008","0.6052","13","Cytarabine, Hemic and lymphatic diseases","Cytarabine, Hemic and lymphatic diseases","34","88","29","",""
"10.1055/s-0033-1357132","dedup_wf_001::4230c6f5fc92f86e87054ac9afb255f7","alk inhibitors;neuroblastoma alk;targeted therapy","Targeted Therapy for Neuroblastoma: ALK Inhibitors","Schulte, J. H.","2013-01-01","GEORG THIEME VERLAG KG","publication","","KLINISCHE PADIATRIE","","","259348","Closed Access","0.0079","-0.7081","12","Alk induces, Alk inhibitors, Enhances mycn","Alk induces, Alk inhibitors, Enhances mycn",NA,NA,"6","",""
"10.1055/s-0033-1358392","dedup_wf_001::3ead7334ef076a623a3536d42d288771","improving outcomes;outcomes teenagers;tya cancer","Improving Outcomes for Teenagers and Young Adults (TYA) with Cancer","Stark, D.","2013-01-01","GEORG THIEME VERLAG KG","publication","","KLINISCHE PADIATRIE","","","261474","Closed Access","-0.3796","-0.5573","5","Cancer lessons, Childhood cancers, Childhood osteosarcoma","Cancer lessons, Childhood cancers, Childhood osteosarcoma",NA,NA,"1","",""
