"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"10.1016/j.jneumeth.2010.02.002","dedup_wf_001::9b846e2bd45ef1db062a458b28300b07","Article","Improved signal processing approaches in an offline simulation of a hybrid brain–computer interface","Brunner, Clemens","2010-02-11","ELSEVIER SCIENCE BV","publication","","JOURNAL OF NEUROSCIENCE METHODS","","In a conventional brain–computer interface (BCI) system, users perform mental tasks that yield specific patterns of brain activity. A pattern recognition system determines which brain activity pattern a user is producing and thereby infers the user’s mental task, allowing users to send messages or commands through brain activity alone. Unfortunately, despite extensive research to improve classification accuracy, BCIs almost always exhibit errors, which are sometimes so severe that effective communication is impossible.","247447","Open Access","-0.3008","0.1929","14","Computer interface performance, Brain computer interface","Computer interface performance, Brain computer interface","58",NA,NA,"",""
"10.1016/j.jneumeth.2012.01.004","webcrawl____::ed94d5b81725da41e2fc54d18ba157f3","evoked potentials;based p; combined","A combined brain-computer interface based on P300 potentials and motion-onset visual evoked potentials","Jin, Jing","2012-01-01","ELSEVIER SCIENCE BV","publication","","JOURNAL OF NEUROSCIENCE METHODS","","","247447","Closed Access","0.2176","0.2628","5","Hybrid brain computer, Auto calibrating, Aware hybrid","Hybrid brain computer, Auto calibrating, Aware hybrid","40",NA,NA,"",""
"10.1016/j.jneumeth.2012.06.022","ec_fp7_ict__::39369e7b933095869bdddd7b64d786a3","bci continuous;continuous simultaneous;cursor control","A hybrid ERD/SSVEP BCI for continuous simultaneous two dimensional cursor control","Allison B.Z.","2012-01-01","","publication","","Journal of Neuroscience Methods","","","247447","Closed Access","0.464","0.5365","2","Bci continuous, Continuous simultaneous, Cursor control","Bci continuous, Continuous simultaneous, Cursor control","43",NA,NA,"",""
"10.1080/2326263x.2015.1008956","dedup_wf_001::de52357e8dca1883d81895e2c485bde9","bnci horizon;bci","BNCI Horizon 2020: Towards a roadmap for the BCI community","Brunner, Clemens","2015-01-01","","publication","","","https://dspace.library.uu.nl/bitstream/1874/350349/1/Horizon.pdf","The brain-computer interface (BCI) field has grown dramatically over the past few years, but there are still no coordinated efforts to ensure efficient communication and collaboration among key stakeholders. The European Commission (EC) has recently renewed their efforts to establish such a coordination effort by funding a coordination and support action for the BCI community called ‘BNCI Horizon 2020’ after the ‘Future BNCI’ project. Major goals of this new project include developing a roadmap for the next decade and beyond, encouraging discussion and collaboration within the BCI community, fostering communication with the general public, and the foundation of an international BCI Society. We present a short overview of current and past EU-funded BCI projects and provide evidence of a growing research and industrial community. Efficient communication also entails the establishment of clear terminology, which is a major goal of BNCI Horizon 2020. To this end, we give a brief overview of current BCI-related terms and definitions. A major networking activity in the project was the BNCI Horizon 2020 Retreat in Hallstatt, Austria. Over 60 experts participated in this event to discuss the future of the BCI field in a series of plenary talks, targeted discussions, and parallel focus sessions. A follow-up event was the EU BCI Day at the 6th International Brain-Computer Interface Conference in Graz, Austria. This networking event included plenary talks by eight companies and representatives from all seven ongoing EU research projects, poster presentations, demos, and discussions. Another goal of BNCI Horizon 2020 is the foundation of an official BCI Society. In this article, we summarize the current status of this process. Finally, we present visions for future BCI applications developed within BNCI Horizon 2020 using input from external BCI experts as well. We identify common themes and conclude with six exemplary use cases.","224051","Open Access","-0.7282","0.0455","15","Application interfaces, Bci integration, Bnci horizon","Application interfaces, Bci integration, Bnci horizon","42","14","142","",""
"10.1088/1741-2560/7/2/026007","ec_fp7_ict__::90266bf3b406978ec1f3ff3200ec9618","visual attention;based imagined;imagined movement","Toward a hybrid brain-computer interface based on imagined movement and visual attention","Allison B.Z.","2010-01-01","","publication","","Journal of Neural Engineering","","","247447","Closed Access","0.6221","0.1878","5","Hybrid brain computer, Auto calibrating, Aware hybrid","Hybrid brain computer, Auto calibrating, Aware hybrid","126",NA,NA,"",""
"10.1088/1741-2560/8/3/036006","dedup_wf_001::95ebee6377ee473700359cd5fa498d32","Hardware_MEMORYSTRUCTURES","Adaptive P300 based control system","Jin, Jing","2011-04-08","","publication","","Journal of Neural Engineering","","An adaptive P300 brain-computer interface (BCI) using a 12 × 7 matrix explored new paradigms to improve bit rate and accuracy. During online use, the system adaptively selects the number of flashes to average. Five different flash patterns were tested. The 19-flash paradigm represents the typical row/column presentation (i.e., 12 columns and 7 rows). The 9- and 14-flash A & B paradigms present all items of the 12 × 7 matrix three times using either nine or 14 flashes (instead of 19), decreasing the amount of time to present stimuli. Compared to 9-flash A, 9-flash B decreased the likelihood that neighboring items would flash when the target was not flashing, thereby reducing interference from items adjacent to targets. 14-flash A also reduced adjacent item interference and 14-flash B additionally eliminated successive (double) flashes of the same item. Results showed that accuracy and bit rate of the adaptive system were higher than the non-adaptive system. In addition, 9- and 14-flash B produced significantly higher performance than their respective A conditions. The results also show the trend that the 14-flash B paradigm was better than the 19-flash pattern for naïve users.","247447","Open Access","-0.5672","-0.1976","8","Adaptive p based, Based control system, Bci involving faces","Adaptive p based, Based control system, Bci involving faces","67",NA,NA,"",""
"10.1109/embc.2012.6346306","ec_fp7_ict__::25b7b34fc8b9c1959a02be8f7b40efdf","auto calibrating;aware hybrid;calibrating context","Prototype of an auto-calibrating, context-aware, hybrid brain-computer interface","Faller J.","2012-01-01","","publication","","","","","247447","Closed Access","0.1818","0.4757","5","Hybrid brain computer, Auto calibrating, Aware hybrid","Hybrid brain computer, Auto calibrating, Aware hybrid","3",NA,NA,"",""
"10.1109/fg.2011.5771353","ec_fp7_ict__::3979ac756745f3456397a3d032eb0f9e","based canonical;canonical parameters;emotional states","Expression of emotional states during locomotion based on canonical parameters","Inderbitzin M.","2011-01-01","","publication","","","","","247447","Closed Access","0.6624","-0.3622","9","Based canonical, Canonical parameters, Emotional states","Based canonical, Canonical parameters, Emotional states","5",NA,NA,"",""
"10.1109/ner.2011.5910554","ec_fp7_ict__::ed2d3a2554ec34651e80e2b615c693ff","bcis robotic;hierarchical bcis","Towards hierarchical BCIs for robotic control","Chung M.","2011-01-01","","publication","","","","","247447","Closed Access","0.396","-0.4227","7","Adaptive brain, Hierarchical architecture, Hierarchical bcis","Adaptive brain, Hierarchical architecture, Hierarchical bcis","4",NA,NA,"",""
"10.1109/tnsre.2012.2189584","dedup_wf_001::965e7577f0f3e265cce5d397300970ec","adaptation plug;autocalibration recurrent;erd bci","Autocalibration and Recurrent Adaptation: Towards a Plug and Play Online ERD-BCI","Faller, Josef","2012-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING","","","247447","Closed Access","-0.1161","0.7465","10","Adaptation plug, Autocalibration recurrent, Erd bci","Adaptation plug, Autocalibration recurrent, Erd bci","51",NA,NA,"",""
"10.1109/vr.2012.6180932","ec_fp7_ict__::b73d752a00b6378d6ebc7e898903afc9","design virtual;virtual embodiment;game design","New input modalities for modern game design and virtual embodiment","Scherer R.","2012-01-01","","publication","","","","","247447","Closed Access","0.2521","0.7253","11","Design virtual, Game design, Virtual embodiment","Design virtual, Game design, Virtual embodiment","4",NA,NA,"",""
"10.1371/journal.pone.0049688","dedup_wf_001::098cb5fda981ed1797e037d3563b2a1b","Computational Biology","The Changing Face of P300 BCIs: A Comparison of Stimulus Changes in a P300 BCI Involving Faces, Emotion, and Movement","Jin, Jing","2012-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","https://opus.bibliothek.uni-wuerzburg.de/files/13417/Jin_PLoSOne_2012.pdf","Background: One of the most common types of brain-computer interfaces (BCIs) is called a P300 BCI, since it relies on the P300 and other event-related potentials (ERPs). In the canonical P300 BCI approach, items on a monitor flash briefly to elicit the necessary ERPs. Very recent work has shown that this approach may yield lower performance than alternate paradigms in which the items do not flash but instead change in other ways, such as moving, changing colour or changing to characters overlaid with faces. 
			Methodology/Principal Findings: The present study sought to extend this research direction by parametrically comparing different ways to change items in a P300 BCI. Healthy subjects used a P300 BCI across six different conditions. Three conditions were similar to our prior work, providing the first direct comparison of characters flashing, moving, and changing to faces. Three new conditions also explored facial motion and emotional expression. The six conditions were compared across objective measures such as classification accuracy and bit rate as well as subjective measures such as perceived difficulty. In line with recent studies, our results indicated that the character flash condition resulted in the lowest accuracy and bit rate. All four face conditions (mean accuracy >91%) yielded significantly better performance than the flash condition (mean accuracy = 75%). 
			Conclusions/Significance: Objective results reaffirmed that the face paradigm is superior to the canonical flash approach that has dominated P300 BCIs for over 20 years. The subjective reports indicated that the conditions that yielded better performance were not considered especially burdensome. Therefore, although further work is needed to identify which face paradigm is best, it is clear that the canonical flash approach should be replaced with a face paradigm when aiming at increasing bit rate. However, the face paradigm has to be further explored with practical applications particularly with locked-in patients.","247447","Open Access","-0.5568","-0.3297","8","Adaptive p based, Based control system, Bci involving faces","Adaptive p based, Based control system, Bci involving faces","47","2","58","",""
"10.1371/journal.pone.0101168","dedup_wf_001::895ae86735c6ee0d37e3757ba4a5fa7c","Research Article","A co-adaptive brain-computer interface for end users with severe motor impairment.","Josef Faller","","Public Library of Science (PLoS)","publication","","PLoS ONE","","Co-adaptive training paradigms for event-related desynchronization (ERD) based brain-computer interfaces (BCI) have proven effective for healthy users. As of yet, it is not clear whether co-adaptive training paradigms can also benefit users with severe motor impairment. The primary goal of our paper was to evaluate a novel cue-guided, co-adaptive BCI training paradigm with severely impaired volunteers. The co-adaptive BCI supports a non-control state, which is an important step toward intuitive, self-paced control. A secondary aim was to have the same participants operate a specifically designed self-paced BCI training paradigm based on the auto-calibrated classifier. The co-adaptive BCI analyzed the electroencephalogram from three bipolar derivations (C3, Cz, and C4) online, while the 22 end users alternately performed right hand movement imagery (MI), left hand MI and relax with eyes open (non-control state). After less than five minutes, the BCI auto-calibrated and proceeded to provide visual feedback for the MI task that could be classified better against the non-control state. The BCI continued to regularly recalibrate. In every calibration step, the system performed trial-based outlier rejection and trained a linear discriminant analysis classifier based on one auto-selected logarithmic band-power feature. In 24 minutes of training, the co-adaptive BCI worked significantly (p = 0.01) better than chance for 18 of 22 end users. The self-paced BCI training paradigm worked significantly (p = 0.01) better than chance in 11 of 20 end users. The presented co-adaptive BCI complements existing approaches in that it supports a non-control state, requires very little setup time, requires no BCI expert and works online based on only two electrodes. The preliminary results from the self-paced BCI paradigm compare favorably to previous studies and the collected data will allow to further improve self-paced BCI systems for disabled users.","247447","Open Access","-0.5019","0.063","15","Application interfaces, Bci integration, Bnci horizon","Application interfaces, Bci integration, Bnci horizon","18","2","66","",""
"10.1371/journal.pone.0123727","dedup_wf_001::c0527a2f633efd7b50d8057c94bdf460","Spinal cord injury","Individually adapted imagery improves brain-computer interface performance in end-users with disability","Scherer, Reinhold","2015-01-01","Public Library of Science (PLoS)","publication","","","https://opus.bibliothek.uni-wuerzburg.de/files/14302/Scherer_PONE.pdf","Brain-computer interfaces (BCIs) translate oscillatory electroencephalogram (EEG) patterns into action. Different mental activities modulate spontaneous EEG rhythms in various ways. Non-stationarity and inherent variability of EEG signals, however, make reliable recognition of modulated EEG patterns challenging. Able-bodied individuals who use a BCI for the first time achieve - on average - binary classification performance of about 75%. Performance in users with central nervous system (CNS) tissue damage is typically lower. User training generally enhances reliability of EEG pattern generation and thus also robustness of pattern recognition. In this study, we investigated the impact of mental tasks on binary classification performance in BCI users with central nervous system (CNS) tissue damage such as persons with stroke or spinal cord injury (SCI). Motor imagery (MI), that is the kinesthetic imagination of movement (e.g. squeezing a rubber ball with the right hand), is the \"gold standard\" and mainly used to modulate EEG patterns. Based on our recent results in able-bodied users, we hypothesized that pair- wise combination of \"brain-teaser\" (e.g. mental subtraction and mental word association) and \"dynamic imagery\" (e. g. hand and feet MI) tasks significantly increases classification performance of induced EEG patterns in the selected end-user group. Within- day (How stable is the classification within a day?) and between-day (How well does a model trained on day one perform on unseen data of day two?) analysis of variability of mental task pair classification in nine individuals confirmed the hypothesis. We found that the use of the classical MI task pair hand vs. feed leads to significantly lower classification accuracy - in average up to 15% less - in most users with stroke or SCI. User-specific selection of task pairs was again essential to enhance performance. We expect that the gained evidence will significantly contribute to make imagery-based BCI technology become accessible to a larger population of users including individuals with special needs due to CNS damage.","287774","Open Access","-0.4981","0.3617","14","Computer interface performance, Brain computer interface","Computer interface performance, Brain computer interface","16",NA,NA,"",""
"10.3389/fnins.2014.00320","dedup_wf_001::1674220968e7ba9df95b143dbdbb8064","spinal cord injury (SCI)","Non-motor tasks improve adaptive brain-computer interface performance in users with severe motor impairment","Faller, Josef","2014-10-14","Frontiers Media S.A.","publication","","Frontiers in Neuroscience","","Individuals with severe motor impairment can use event-related desynchronization (ERD) based BCIs as assistive technology. Auto-calibrating and adaptive ERD-based BCIs that users control with motor imagery tasks (“SMR-AdBCI”) have proven effective for healthy users. We aim to find an improved configuration of such an adaptive ERD-based BCI for individuals with severe motor impairment as a result of spinal cord injury (SCI) or stroke. We hypothesized that an adaptive ERD-based BCI, that automatically selects a user specific class-combination from motor-related and non motor-related mental tasks during initial auto-calibration (“Auto-AdBCI”) could allow for higher control performance than a conventional SMR-AdBCI. To answer this question we performed offline analyses on two sessions (21 data sets total) of cue-guided, five-class electroencephalography (EEG) data recorded from individuals with SCI or stroke. On data from the twelve individuals in Session 1, we first identified three bipolar derivations for the SMR-AdBCI. In a similar way, we determined three bipolar derivations and four mental tasks for the Auto-AdBCI. We then simulated both, the SMR-AdBCI and the Auto-AdBCI configuration on the unseen data from the nine participants in Session 2 and compared the results. On the unseen data of Session 2 from individuals with SCI or stroke, we found that automatically selecting a user specific class-combination from motor-related and non motor-related mental tasks during initial auto-calibration (Auto-AdBCI) significantly (p < 0.01) improved classification performance compared to an adaptive ERD-based BCI that only used motor imagery tasks (SMR-AdBCI; average accuracy of 75.7 vs. 66.3%).","247447","Open Access","-0.582","0.2591","14","Computer interface performance, Brain computer interface","Computer interface performance, Brain computer interface","8","13","34","",""
"10.5591/978-1-57735-516-8/ijcai11-277","ec_fp7_ict__::984d28d787e6c5d0389a2bdbf26d0949","adaptive brain;architecture adaptive;hierarchical architecture","A hierarchical architecture for adaptive brain-computer interfacing","Chung M.","2011-01-01","","publication","","","","","247447","Closed Access","0.2366","-0.2196","7","Adaptive brain, Hierarchical architecture, Hierarchical bcis","Adaptive brain, Hierarchical architecture, Hierarchical bcis","",NA,NA,"",""
"10.5772/13467","intech______::70f52da7a99d60abd06c65b123da7fa3","interface systems;reality control;systems virtual","Brain-Computer Interface Systems Used for Virtual Reality Control","Pfurtscheller, Gert","2011-01-08","InTech","publication","","","http://www.intechopen.com/download/pdf/pdfs_id/12761","","247447","Open Access","0.1336","0.0254","4","Brain computer interface, Based brain, Enhanced gaming","Brain computer interface, Based brain, Enhanced gaming","2",NA,NA,"",""
"10.5772/55806","intech______::061bbd7f831207a961fd84b7fb795b94","application interfaces;bci integration;integration application","BCI Integration: Application Interfaces","Hintermüller, Christoph","2013-06-05","InTech","publication","","","http://www.intechopen.com/download/pdf/pdfs_id/44879","","247447","Open Access","-0.3462","0.5527","15","Application interfaces, Bci integration, Bnci horizon","Application interfaces, Bci integration, Bnci horizon","3",NA,NA,"",""
