"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1007/978-3-642-21869-9_102","ec_fp7_ict__::ec70ed12f4b7bc4559f7b3dd109b7106","based knowledge;competence based;framework intelligent","Competence-based knowledge space theory as a framework for intelligent metacognitive scaffolding","Steiner C.M.","2011-01-01","","publication","","","","","257831","Closed Access","-0.7367","-0.0439","7","Affective metacognitive scaffolding, Adult learners, Based knowledge","Affective metacognitive scaffolding, Adult learners, Based knowledge",NA,NA,"0","",""
"10.1007/978-3-642-22233-7_3","ec_fp7_ict__::646e5f754888a139412cd23f9bf567d7","analyzing cross;cross system;modeling social","Analyzing cross-system user modeling on the social web","Abel F.","2011-01-01","","publication","","","","","257831","Closed Access","-0.2194","0.1053","9","Analyzing temporal, Analyzing user, Personalized news","Analyzing temporal, Analyzing user, Personalized news",NA,NA,"14","",""
"10.1007/978-3-642-22362-4_1","ec_fp7_ict__::6ad5a52d7460692e16a3fe3258c4fa38","analyzing user;modeling twitter;personalized news","Analyzing user modeling on Twitter for personalized news recommendations","Abel F.","2011-01-01","","publication","","","","","257831","Closed Access","-0.2218","0.2093","9","Analyzing temporal, Analyzing user, Personalized news","Analyzing temporal, Analyzing user, Personalized news","1","283","92","",""
"10.1007/978-3-642-22362-4_38","ec_fp7_ict__::e62945974b45614f3fcd21e62bc2062e","adaptation simulated;augment adaptation;context modelling","Multi-perspective context modelling to augment adaptation in simulated learning environments","Despotakis D.","2011-01-01","","publication","","","","","257831","Closed Access","-0.4229","0.3448","4","Augment adaptation, Context modelling, Holistic approach","Augment adaptation, Context modelling, Holistic approach",NA,NA,"2","",""
"10.1007/978-3-642-23318-0_17","ec_fp7_ict__::9f5905a4230ca8cf0319bcc2dba13db9","cognitive processes;query generation;processes query","Cognitive processes in query generation","Hauff C.","2011-01-01","","publication","","","","","257831","Closed Access","-0.0991","0.7321","6","Cognitive processes, Deriving knowledge, Knowledge profiles","Cognitive processes, Deriving knowledge, Knowledge profiles",NA,NA,"1","",""
"10.1007/978-3-642-23985-4_12","ec_fp7_ict__::9e45225f948efe956398e036882868c8","deriving knowledge;knowledge profiles;profiles twitter","Deriving knowledge profiles from twitter","Hauff C.","2011-01-01","","publication","","","","","257831","Closed Access","-0.2357","0.6491","6","Cognitive processes, Deriving knowledge, Knowledge profiles","Cognitive processes, Deriving knowledge, Knowledge profiles","1","30","1","",""
"10.1007/978-3-642-23985-4_14","ec_fp7_ict__::977c5f606cb47d6b37f1a0209e1a95c1","adult regulated;experience simulated;holistic approach","Adult self-regulated learning through linking experience in simulated and real world: A holistic approach","Hetzner S.","2011-01-01","","publication","","","","","257831","Closed Access","-0.4793","0.5238","4","Augment adaptation, Context modelling, Holistic approach","Augment adaptation, Context modelling, Holistic approach",NA,NA,"3","",""
"10.1007/978-3-642-28509-7","ec_fp7_ict__::79fe1ec783f1bd73a7bc74d057b0f49c","lecture notes","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics): Preface","Ardissono L.","2012-01-01","","publication","","","","","257831","Closed Access","0.0953","-0.8158","3","Lecture notes","Lecture notes",NA,NA,"0","",""
"10.1007/978-3-642-28509-7_4","ec_fp7_ict__::6d54edf47da8917076766759243fa071","augmenting user;enhance personalization;experiences enhance","Augmenting user models with real world experiences to enhance personalization and adaptation","Abel F.","2012-01-01","","publication","","","","","257831","Closed Access","-0.4917","-0.1342","5","User models, Account matching, Adaptive games","User models, Account matching, Adaptive games",NA,NA,"4","",""
"10.1007/978-3-642-28509-7_6","ec_fp7_ict__::73d1e5da6e3d95230a3c5b585dace4bc","aspects affective;core aspects;metacognitive user","Core aspects of affective metacognitive user models","Moore A.","2012-01-01","","publication","","","","","257831","Closed Access","-0.4788","-0.4221","5","User models, Account matching, Adaptive games","User models, Account matching, Adaptive games",NA,NA,"1","",""
"10.1007/978-3-642-33876-2_41","ec_fp7_ict__::7db680a73cdce326011316dc702db7d0","learning semantic;semantic nudges;browser informal","I-CAW: Intelligent data browser for informal learning using semantic nudges","Thakker D.","2012-01-01","","publication","","","","","257831","Closed Access","0.0078","-0.6663","14","Browser for informal, Caw intelligent data, Intelligent data browser","Browser for informal, Caw intelligent data, Intelligent data browser","1","3","0","",""
"10.1007/978-3-642-38844-6_5","ec_fp7_ict__::a88e5de0666746c44dc24b3b4ddc17ca","aggregation zooming;media content;semantic aggregation","Semantic aggregation and zooming of user viewpoints in social media content","Despotakis D.","2013-01-01","","publication","","","","","257831","Closed Access","0.3106","-0.162","10","Exploratory search, Exploring exploratory, Flickr commons","Exploratory search, Exploring exploratory, Flickr commons","1","11","1","",""
"10.1007/978-3-642-39112-5-13","ec_fp7_ict__::36352299dea8193649ea7e7dd9403477","content enriching;enriching learning;environments semantic","Views in user generated content for enriching learning environments: A semantic sensing approach","Despotakis D.","2013-01-01","","publication","","","","","257831","Closed Access","0.2476","0.0438","12","Enriching learning, Improving simulation, Semantic social","Enriching learning, Improving simulation, Semantic social",NA,NA,"","",""
"10.1007/978-3-642-39467-6_17","ec_fp7_ict__::ecc305e23965eccd1d3d0e7afb211f3e","relational calculus;mapreduce optimisations;nested relational","Representing MapReduce optimisations in the nested relational calculus","Grabowski M.","2013-01-01","","publication","","","","","257831","Closed Access","0.6153","0.4058","2","Duplicate detection, Mapreduce optimisations, Nested relational","Duplicate detection, Mapreduce optimisations, Nested relational",NA,NA,"0","",""
"10.1007/978-3-642-40814-4_31","ec_fp7_ict__::2e7ea51f10f00cf1b75ee137e161bf86","enriched user;follow study;modelling experiential","Affective metacognitive scaffolding and enriched user modelling for experiential training simulators: A follow-up study","Wesiak G.","2013-01-01","","publication","","","","","257831","Closed Access","-0.2941","-0.2081","7","Affective metacognitive scaffolding, Adult learners, Based knowledge","Affective metacognitive scaffolding, Adult learners, Based knowledge",NA,NA,"0","",""
"10.1007/978-3-642-40814-4_71","ec_fp7_ict__::1d3b91e6a950dbed4e656fb569a366fe","environments learning;improving simulation;semantic social","Semantic social sensing for improving simulation environments for learning","Dimitrova V.","2013-01-01","","publication","","","","","257831","Closed Access","0.3758","0.1616","12","Enriching learning, Improving simulation, Semantic social","Enriching learning, Improving simulation, Semantic social",NA,NA,"0","",""
"10.1007/978-3-642-45068-6_22","ec_fp7_ict__::63db70d6a9a3c8570ddf8ae0585f7668","building microblog;corpus search;result diversification","Building a microblog corpus for search result diversification","Tao K.","2013-01-01","","publication","","","","","257831","Closed Access","0.704","0.2186","15","Building microblog, Corpus search, Result diversification","Building microblog, Corpus search, Result diversification",NA,NA,"2","",""
"10.1109/icalt.2011.166","dedup_wf_001::488c5ba170133f61706b0bd1f76e0238","Communications & Intelligent Systems","Towards Non-invasive Adaptive Meta-Cognitive Support for Online Training","WADE, VINCENT PATRICK","","IEEE","publication","","","","PUBLISHED
			Online training is an increasingly important facet of the skills enhancing portfolio of any organization and has an especial place within life-long learning, career development and other self-regulated adult learning. We here present an overview of work towards developing online training, which is augmented by contextual cues, training which is personalized and adapted, in real-time, towards the learning objectives of the user, whilst supporting a wide range of meta-cognitive activities. This work brings technologies developed for the fantastical scenarios of serious gaming into the 'real world' - we also begin to address some of the underlying challenges in this transition.
			The research leading to these results has received funding from the European Union Seventh Framework Programme (FP7/2007-2013) under grant agreement number ICT 257831 (ImREAL project)","257831","Open Access","-0.6474","0.2462","11","Communications & intelligent systems","Communications & intelligent systems",NA,NA,"1","",""
"10.1145/2063518.2063541","dedup_wf_001::acd3047d3d6f94a0a440bf5b96380b8b","modularisation ill;ontology modularisation; priori","A priori ontology modularisation in ill-defined domains","Thakker D.","2011-01-01","","publication","","","","","257831","Closed Access","0.1267","0.6992","8","Digital traces, Ontology authoring, Ontology modularisation","Digital traces, Ontology authoring, Ontology modularisation",NA,NA,"2","",""
"10.1145/2430456.2430473","ec_fp7_ict__::7eb798c0cd5b8b4f8adf01cafd24133c","enactment engines;engines technology;report workshop","Report from the first workshop on Scalable Workflow Enactment Engines and Technology (SWEET'12)","Hidders J.","2013-01-01","","publication","","ACM SIGMOD Record","","","257831","Closed Access","0.7525","-0.1355","13","Enactment engines, Engines technology, Report workshop","Enactment engines, Engines technology, Report workshop",NA,NA,"0","",""
"10.1145/2467696.2467711","ec_fp7_ict__::d9b59c890e2b56911f8a0e4895cefbe2","comments social;flickr commons;identification user","Identification of useful user comments in social media: A case study on flickr commons","Momeni E.","2013-01-01","","publication","","","","","257831","Closed Access","0.4504","-0.3016","10","Exploratory search, Exploring exploratory, Flickr commons","Exploratory search, Exploring exploratory, Flickr commons","1","20","11","",""
"10.1145/2484028.2484154","ec_fp7_ict__::c22bbf9b9ec9139b687f55665dee706d","accuracy flickr;flickr geotag;geotag data","A study on the accuracy of Flickr's geotag data","Hauff C.","2013-01-01","","publication","","","","","257831","Closed Access","0.6064","-0.3587","10","Exploratory search, Exploring exploratory, Flickr commons","Exploratory search, Exploring exploratory, Flickr commons",NA,NA,"6","",""
"10.1145/2527031.2527040","ec_fp7_ict__::e63866f319c5fa26ed0b8d42dde52118","analyzing temporal;dynamics twitter;personalized recommendations","Analyzing temporal dynamics in twitter profiles for personalized recommendations in the social web","Abel F.","2011-01-01","","publication","","","","","257831","Closed Access","-0.1395","0.4592","9","Analyzing temporal, Analyzing user, Personalized news","Analyzing temporal, Analyzing user, Personalized news",NA,NA,"32","",""
"10.1145/2535526","dedup_wf_001::48c6be3f6a3f7641037b3b1dc5ec57d6","Computer Science - Social and Information Networks","Analyzing user behavior across social sharing environments","De Meo P.","2013-01-01","","publication","","ACM Transactions on Intelligent Systems and Technology","","In this work we present an in-depth analysis of the user behaviors on different Social Sharing systems. We consider three popular platforms, Flickr, Delicious and StumbleUpon, and, by combining techniques from social network analysis with techniques from semantic analysis, we characterize the tagging behavior as well as the tendency to create friendship relationships of the users of these platforms. The aim of our investigation is to see if (and how) the features and goals of a given Social Sharing system reflect on the behavior of its users and, moreover, if there exists a correlation between the social and tagging behavior of the users. We report our findings in terms of the characteristics of user profiles according to three different dimensions: (i) intensity of user activities, (ii) tag-based characteristics of user profiles, and (iii) semantic characteristics of user profiles.","257831","Open Access","0.0279","-0.3533","1","Based user, Twitter based","Based user, Twitter based","4","2","5","",""
