"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"10.1016/j.ecoleng.2013.12.017","webcrawl____::0e1427d6ce6325eb4c333cdc815e86ae","articulatus phalaris;phalaris arundinacea;australis juncus","Copper removal from water using a bio-rack system either unplanted or planted with Phragmites australis, Juncus articulatus and Phalaris arundinacea","Marchand, Lilian","2014-01-01","ELSEVIER SCIENCE BV","publication","","ECOLOGICAL ENGINEERING","","","266124","Closed Access","0.0158","0.6994","1","Articulatus phalaris, Australis juncus, Phalaris arundinacea","Articulatus phalaris, Australis juncus, Phalaris arundinacea",12,NA,NA,"",""
"10.1016/j.envpol.2014.07.001","od_________7::2c2fe3dc17d9d6ae170ec8d573ebb18e","Copper tolerance","Root biomass production in populations of six rooted macrophytes in response to Cu exposure: Intra-specific variability versus constitutive-like tolerance","Marchand, L.","2014-10-01","Elsevier Sci Ltd","publication","","","http://archimer.ifremer.fr/doc/00201/31183/29869.pdf","Intra-specific variability of root biomass production (RP) of six rooted macrophytes, i.e. Juncus effusus, Phragmites australis, Schoenoplectus lacustris, Typha latifolia, Phalaris arundinacea, and Iris pseudacorus grown from clones, in response to Cu exposure was investigated. Root biomass production varied widely for all these macrophytes in control conditions (0.08 μM) according to the sampling site. Root biomass production of T. latifolia and I. pseudacorus in the 2.5–25 μM Cu range depended on the sampling location but not on the Cu dose in the growth medium. For P. australis, J. effusus, S. lacustris, and P. arundinacea, an intra-specific variability of RP depending on both the sampling location and the Cu-dose was evidenced. This intra-specific variability of RP depending on the sampling location and of Cu-tolerance for these last four species suggests that Cu constitutive tolerance for all rooted macrophytes is not a species-wide trait but it exhibits variability for some species.","266124","Open Access","0.511","0.5057","6","Copper tolerance","Copper tolerance",7,"2","35","",""
"10.1016/j.gexplo.2013.01.005","dedup_wf_001::cc59d42e13b4a90c106cc6585d63e5e0","food and beverages","Application of neural network model for the prediction of chromium concentration in phytoremediated contaminated soils","Hattab, Nour","2013-01-01","ELSEVIER SCIENCE BV","publication","","JOURNAL OF GEOCHEMICAL EXPLORATION","https://hal-insu.archives-ouvertes.fr/insu-00783032/document","International audience; The assessment of chromium concentrations in plants requires the quantification of a large number of soil factors that affect their potential availability and subsequent toxicity and a mathematical model that predicts their relative concentrations. Many soil characteristics can change the availability of chromium (Cr) to plants in soils. However, accurate, rapid and simple predictive models of metal concentrations are still lacking in soil and plant analysis. In the present work a novel artificial neural network (ANN) model was developed as an alternative rapid and accurate tool for the prediction of Cr concentration in dwarf bean leaves grown in the laboratory on phytoremediated contaminated soils treated with different amendments. First, sixteen (4×4) soil samples were harvested from a phytoremediated contaminated site located in south-western France. Second, a series of measurements were performed on the soil samples. The inputs are the soil amendment, the soil pH, the soil electrical conductivity and the dissolved organic carbon of the soil, and the output is the concentration of Cr in the dwarf bean leaves. Third, an ANN model was developed and its performance was evaluated using a test data set and then applied to predict the exposition of the bean leaves to the Cr concentration versus the soil inputs. The performance of the ANN method was compared with the traditional multi linear regressions method using the training and test data sets. The results of this study show that the ANN model trained on experimental measurements can be successfully applied to the rapid prediction of plant exposition to Cr.","266124","Open Access","-0.3804","0.021","4","Neural network model, Phytoremediated contaminated soils","Neural network model, Phytoremediated contaminated soils",5,NA,NA,"",""
"10.1016/j.gexplo.2013.09.002","dedup_wf_001::f9551dfd949d0885a33cc16a93b0326a","[SDU.ENVI] Sciences of the Universe [physics]/Continental interfaces, environment","Application of an inverse neural network model for the identification of optimal amendment to reduce copper toxicity in phytoremediated contaminated soils","Hattab, Nour","2014-01-01","ELSEVIER SCIENCE BV","publication","","JOURNAL OF GEOCHEMICAL EXPLORATION","https://hal-insu.archives-ouvertes.fr/insu-00869148/document","International audience; Artificial neural network ANN prediction approaches applied to the modeling of soil behavior are often solved in the forward direction, by measuring the response of the soil (outputs) to a given set of soil inputs. Conversely, one may be interested in the assessment of a given set of soil inputs that leads to given (target) soil outputs. This is the inverse of the former problem. In this study, we develop and test an inverse artificial neural network model for the prediction of the optimal soil treatment to reduce copper (Cu) toxicity assessed by a given target concentration of Cu in dwarf bean leaves (BL) from selected soil inputs. In this study the inputs are the soil pH, electrical conductivity (EC), dissolved organic carbon (DOC) and a given target toxicity value of Cu, whereas the output is the best treatment to reduce the given toxicity level. It is shown that the proposed method can successfully identify the best soil treatment from the soil properties (inputs). Two important challenges for optimal treatment prediction using neural networks are the non-uniqueness of the solution of the inverse problem and the inaccuracies in the measurement of the soil properties (inputs). It is shown that the neural network prediction model proposed can overcome both these challenges. It is also shown that the proposed inverse neural network method can potentially be applied with a high level of success to the phytoremediation of contaminated soils. Before large-scale application, further validation is needed by performing several experiments and investigations including additional factors and their combinations to capture the complex soil behavior.","266124","Open Access","-0.5077","0.0503","4","Neural network model, Phytoremediated contaminated soils","Neural network model, Phytoremediated contaminated soils",10,NA,NA,"",""
"10.1016/j.jenvman.2013.07.032","dedup_wf_001::03f60bf6260fa93d69f827b0e8e6ecd6","stakeholder engagement","Developing principles of sustainability and stakeholder engagement for gentle remediation approaches: the European context","Cundy, Andrew B.","2013-01-01","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","publication","","JOURNAL OF ENVIRONMENTAL MANAGEMENT","","Gentle Remediation Options (GRO) are risk management strategies or techniques for contaminated sites that result in no gross reduction in soil functionality (or a net gain) as well as risk management. Intelligently applied GROs can provide: (a) rapid risk management via pathway control, through containment and stabilisation, coupled with a longer term removal or immobilisation/isolation of the contaminant source term; and (b) a range of additional economic (e.g. biomass generation), social (e.g. leisure and recreation) and environmental (e.g. CO2 sequestration) benefits. In order for these benefits to be optimised or indeed realised, effective stakeholder engagement is required. This paper reviews current sector practice in stakeholder engagement and its importance when implementing GRO and other remediation options. From this, knowledge gaps are identified, and strategies to promote more effective stakeholder engagement during GRO application are outlined. Further work is required on integrating stakeholder engagement strategies into decision support systems and tools for GRO (to raise the profile of the benefits of effective stakeholder engagement and participation, particularly with sector professionals), and developing criteria for the identification of different stakeholder profiles/categories. Demonstrator sites can make a significant contribution to stakeholder engagement via providing evidence on the effectiveness of GRO under varying site contexts and conditions. Effective and sustained engagement strategies however will be required to ensure that site risk is effectively managed over the longer-term, and that full potential benefits of GRO (e.g. CO2 sequestration, economic returns from biomass generation and “leverage” of marginal land, amenity and educational value, ecosystem services) are realised and communicated to stakeholders.
			This work was financially supported by the European Commission under the European Commission's Sixth Framework Programme for Research and Technological Development, ERA-Net SNOWMAN programme, and the Seventh Framework Programme for Research (FP7-KBBE-266124, Greenland). The authors are grateful for feedback from German, Italian and Austrian regulatory authority members on the GREENLAND project advisory board, and for discussions at and following the 12th International Phytoremediation Society conference in September 2012 at Hasselt, Belgium, co-led by Steve Rock (USEPA). We thank the journal reviewers for detailed reviews which improved the overall quality and clarity of this paper. The views expressed in this paper are those of the authors, and do not necessarily reflect the views or policy of their employers or funders.
			Stakeholder engagement; Gentle remediation; Risk management; Phytoremediation; Contaminated land; Europe","266124","Open Access","0.6872","0.2125","10","Stakeholder engagement","Stakeholder engagement",37,NA,NA,"",""
"10.1016/j.jenvman.2016.01.024","od______3360::203a41f9771cad203f5178518f4f166a","Organic amendments","Biochar and compost amendments enhance copper immobilisation and support plant growth in contaminated soils","Jones, Sarah","2016-04-07","Elsevier","publication","","","","Contamination of soil with trace elements, such as Cu, is an important risk management issue. A pot experiment was conducted to determine the effects of three biochars and compost on plant growth and the immobilisation of Cu in a contaminated soil from a site formerly used for wood preservation. To assess Cu mobility, amended soils were analysed using leaching tests pre- and post-incubation, and post-growth. Amended and unamended soils were planted with sunflower, and the resulting plant material was assessed for yield and Cu concentration. All amendments significantly reduced leachable Cu compared to the unamended soil, however, the greatest reductions in leachable Cu were associated with the higher biochar application rate. The greatest improvements in plant yields were obtained with the higher application rate of biochar in combination with compost. The results suggest joint biochar and compost amendment reduces Cu mobility and can support biomass production on Cu-contaminated soils.
			This work was supported by the European Community's Seventh Framework Programme through the grant to the budget of the
			HOMBRE (www.zerobrownfields.eu) and Greenland (www.greenland-project.eu) projects.","266124","Open Access","-0.2207","-0.1715","14","Copper distribution","Copper distribution",14,"1","60","",""
"10.1016/j.jhazmat.2012.03.039","webcrawl____::11447125c7a2732b6e85a1a0837bbd20","tolerant bacteria;colonising pb;description plant","Pseudometallophytes colonising Pb/Zn mine tailings: A description of the plant-microorganism-rhizosphere soil system and isolation of metal-tolerant bacteria","Becerra-Castro, C.","2012-01-01","ELSEVIER SCIENCE BV","publication","","JOURNAL OF HAZARDOUS MATERIALS","","","266124","Closed Access","-0.2961","0.6264","8","Colonising pb, Description plant, Tolerant bacteria","Colonising pb, Description plant, Tolerant bacteria",48,NA,NA,"",""
"10.1016/j.scitotenv.2011.09.049","webcrawl____::21a577132216a94736d25ed36b79fdf0","aided phytostabilized;contaminated soils;duckweed lemna","Phytotoxicity testing of lysimeter leachates from aided phytostabilized Cu-contaminated soils using duckweed (Lemna minor L.)","Marchand, Lilian","2011-01-01","ELSEVIER SCIENCE BV","publication","","SCIENCE OF THE TOTAL ENVIRONMENT","","","266124","Closed Access","-0.7089","-0.151","5","Aided phytostabilized, Duckweed lemna, Contaminated soils","Aided phytostabilized, Duckweed lemna, Contaminated soils",20,NA,NA,"",""
"10.1016/j.soilbio.2013.01.012","dedup_wf_001::84410a5307fa28cc3b4602ffd70cb8fb","food and beverages","The role of plant-associated bacteria in the mobilization and phytoextraction of trace elements in contaminated soils","Sessitsch, Angela","2013-01-01","Pergamon Press","publication","","Soil Biology & Biochemistry","","Phytoextraction makes use of trace element-accumulating plants that concentrate the pollutants in their tissues. Pollutants can be then removed by harvesting plants. The success of phytoextraction depends on trace element availability to the roots and the ability of the plant to intercept, take up, and accumulate trace elements in shoots. Current phytoextraction practises either employ hyperaccumulators or fast-growing high biomass plants; the phytoextraction process may be enhanced by soil amendments that increase trace element availability in the soil. This review will focus on the role of plant-associated bacteria to enhance trace element availability in the rhizosphere. We report on the kind of bacteria typically found in association with trace element - tolerating or - accumulating plants and discuss how they can contribute to improve trace element uptake by plants and thus the efficiency and rate of phytoextraction. This enhanced trace element uptake can be attributed to a microbial modification of the absorptive properties of the roots such as increasing the root length and surface area and numbers of root hairs, or by increasing the plant availability of trace elements in the rhizosphere and the subsequent translocation to shoots via beneficial effects on plant growth, trace element complexation and alleviation of phytotoxicity. An analysis of data from literature shows that effects of bacterial inoculation on phytoextraction efficiency are currently inconsistent. Some key processes in plant-bacteria interactions and colonization by inoculated strains still need to be unravelled more in detail to allow full-scale application of bacteria assisted phytoremediation of trace element contaminated soils. (C) 2013 Elsevier Ltd. All rights reserved.
			This work was supported by the Austrian Science Foundation (FWF grant no. L561-B17) and by the 7th Framework Program of the European Commission (FP7-KBBE-266124, GREENLAND).
			Soil Science","266124","Open Access","0.0925","-0.0123","15","Food and beverages","Food and beverages",152,"1","264","",""
"10.1080/15226514.2013.837027","dedup_wf_001::f91944a400df09e6a870d0194632bf5d","food and beverages","THE EFFECT OF LONG-TERM CD AND NI EXPOSURE ON SEED ENDOPHYTES OF AGROSTIS CAPILLARIS AND THEIR POTENTIAL APPLICATION IN PHYTOREMEDIATION OF METAL-CONTAMINATED SOILS","Truyens, Sascha","2014-01-01","TAYLOR & FRANCIS INC","publication","","INTERNATIONAL JOURNAL OF PHYTOREMEDIATION","","We examined whether long-term Cd exposure leads to beneficial changes in the cultivable endophytic bacteria present in the seeds of Agrostis capillaris. Therefore the cultivable seed endophytes of Agrostis capillaris growing on a long-term Cd/Ni-contaminated plot (Cd/Ni seeds) were compared with those originating from a non-contaminated plot (control seeds). We observed plant- and contaminant-dependent effects on the population composition between control and Cd/Ni seeds. Also differences in phenotypic characteristics were found: endophytes from Cd/Ni seeds exhibited more ACC deaminase activity and production of siderophores and IAA, while endophytes from control seeds, very surprisingly, showed more metal tolerance. Finally, the 3 most promising seed endophytes were selected based on their metal tolerance and plant growth promoting potential, and inoculated in Agrostis capillaris seedlings. In case of non-exposed plants, inoculation resulted in a significantly improved plant growth; after inoculation of Cd-exposed plants an increased Cd uptake was achieved without affecting plant growth. This indicates that inoculation of Agrostis with its seed endophytes might be beneficial for its establishment during phytoextraction and phytostabilisation of Cd-contaminated soils.
			This research was funded by the Institute for the Promotion of Innovation through Science and Technology in Flanders (IWT-Vlaanderen) for J.J. and by the Fund for Scientific Research Flanders (FWO-Vlaanderen), Ph.D. grant for S. C. and S. T. and post-doc grant for N.W. This work has been financially supported by the UHasselt Methusalem project 08M03VGRJ and by the European Commission under the Seventh Framework Programme for Research (FP7-KBBE-266124, GREENLAND).
			agrostis capillaris; metals; seed endophytes; phenotypic characterisation; plant growth promotion","266124","Open Access","0.0956","-0.3532","11","Biology","Biology",15,NA,NA,"",""
"10.1080/15226514.2013.856846","webcrawl____::38f8378f45348dfa8dcb2309611cbcd2","enhanced tobacco;experiments switzerland;feasibility labile","FEASIBILITY OF LABILE ZN PHYTOEXTRACTION USING ENHANCED TOBACCO AND SUNFLOWER: RESULTS OF FIVE- AND ONE-YEAR FIELD-SCALE EXPERIMENTS IN SWITZERLAND","Herzig, Rolf","2014-01-01","TAYLOR & FRANCIS INC","publication","","INTERNATIONAL JOURNAL OF PHYTOREMEDIATION","","","266124","Closed Access","0.518","-0.5296","2","Alyssum pintodasilvae, Enhanced tobacco, Hyperaccumulator alyssum","Alyssum pintodasilvae, Enhanced tobacco, Hyperaccumulator alyssum",24,NA,NA,"",""
