"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"10.1016/j.jphysparis.2011.07.010","webcrawl____::1a36766f8dbb2ce1d4523763a977c37d","abstract categorical;behavioral sequences;categorical structure","A three-layered model of primate prefrontal cortex encodes identity and abstract categorical structure of behavioral sequences","Hinaut, Xavier","2011-01-01","ELSEVIER SCI LTD","publication","","JOURNAL OF PHYSIOLOGY-PARIS","","","231267","Closed Access","0.3706","-0.6625","5","Abstract categorical structure, Behavioral sequences, Encodes identity","Abstract categorical structure, Behavioral sequences, Encodes identity",2,NA,NA,"",""
"10.1016/j.neunet.2009.08.008","dedup_wf_001::5acc45dff0e45632f639a959a96c807e","Reservoir computing","Memory in linear recurrent neural networks in continuous time","Hermans, Michiel","2010-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","NEURAL NETWORKS","","","231267","Closed Access","-0.0207","0.2377","2","Reservoir computing, Speech recognition","Reservoir computing, Speech recognition",16,NA,NA,"",""
"10.1016/j.neunet.2011.08.004","dedup_wf_001::5a973eec7f74156af08f3719b3bd6567",": Computer science [C05] [Engineering, computing & technology]","Learning slow features with reservoir computing for biologically-inspired robot localization","Antonelo, Eric","2012-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","NEURAL NETWORKS","","","231267","Open Access","-0.3047","0.0378","4","Autonomous goal, Goal oriented, Internal models","Autonomous goal, Goal oriented, Internal models",7,NA,NA,"",""
"10.1038/nn.3038","dedup_wf_001::6351551d635aca41b1c9c441b0cf2672","genetic structures","Theta coupling between V4 and prefrontal cortex predicts visual short-term memory performance","Liebe S.,","2012-03-20","NATURE PUBLISHING GROUP","publication","","","","Short-term memory requires communication between multiple brain regions that collectively mediate the encoding and maintenance of sensory information. It has been suggested that oscillatory synchronization underlies intercortical communication. Yet, whether and how distant cortical areas cooperate during visual memory remains elusive. We examined neural interactions between visual area V4 and the lateral prefrontal cortex using simultaneous local field potential (LFP) recordings and single-unit activity (SUA) in monkeys performing a visual short-term memory task. During the memory period, we observed enhanced between-area phase synchronization in theta frequencies (3–9 Hz) of LFPs together with elevated phase locking of SUA to theta oscillations across regions. In addition, we found that the strength of intercortical locking was predictive of the animals’ behavioral performance. This suggests that theta-band synchronization coordinates action potential communication between V4 and prefrontal cortex that may contribute to the maintenance of visual short-term memories.","231267","Open Access","0.3796","0.555","8","Short term memory, Visual short term","Short term memory, Visual short term",97,"19","422","",""
"10.1093/cercor/bhs348","dedup_wf_001::a3c1a5c70788ce0c3c2b6db07caffafc","chaotic neural;complex computational;computational structures","Emergence of Complex Computational Structures From Chaotic Neural Networks Through Reward-Modulated Hebbian Learning","Hoerzer, Gregor M.","2014-01-01","OXFORD UNIV PRESS INC","publication","","CEREBRAL CORTEX","","","248311","Closed Access","-0.5155","-0.1785","13","Modulated hebbian learning, Reward modulated hebbian, Chaotic neural","Modulated hebbian learning, Reward modulated hebbian, Chaotic neural",36,"26","241","",""
"10.1109/ici.2011.50","dedup_wf_001::19aa8a1cee22f96214b26b8da31ae728","Technology and Engineering","Can non-linear readout nodes enhance the performance of reservoir-based speech recognizers?","Triefenbach, Fabian","2011-01-01","IEEE Computer Society","publication","","","","","231267","Open Access","0.7736","0.1487","11","Technology and engineering","Technology and engineering",4,NA,NA,"",""
"10.1109/ijcnn.2010.5596884","dedup_wf_001::636b54ea79e15f4cb7bc8628f515002e","Mathematics and Statistics","Memory in reservoirs for high dimensional input","Hermans, Michiel","2010-01-01","IEEE","publication","","","","Reservoir Computing (RC) is a recently introduced scheme to employ recurrent neural networks while circumventing the difficulties that typically appear when training the recurrent weights. The ‘reservoir’ is a fixed randomly initiated recurrent network which receives input via a random mapping. Only an instantaneous linear mapping from the network to the output is trained which can be done with linear regression. In this paper we study dynamical properties of reservoirs receiving a high number of inputs. More specifically, we investigate how the internal state of the network retains fading memory of its input signal. Memory properties for random recurrent networks have been thoroughly examined in past research, but only for one-dimensional input. Here we take into account statistics which will typically occur in high dimensional signals. We find useful empirical data which expresses how memory in recurrent networks is distributed over the individual principal components of the input.","231267","Open Access","0.151","0.2462","2","Reservoir computing, Speech recognition","Reservoir computing, Speech recognition",3,NA,NA,"",""
"10.1109/iros.2010.5652697","ec_fp7_ict__::5c051605b9a4b658716c83866f273a92","cooperative human;human robot;independent cooperative","Towards a platform-independent cooperative human-robot interaction system: I. Perception","Lallee S.","2010-01-01","","publication","","","","","231267","Closed Access","-0.2813","0.6809","10","Cooperative human, Emergent pattern, Human robot","Cooperative human, Emergent pattern, Human robot",10,NA,NA,"",""
"10.1109/iscas.2010.5537568","dedup_wf_001::140da78a1af688308d7fd6fc18506df1","speech recognition","One step backpropagation through time for learning input mapping in reservoir computing applied to speech recognition","Hermans, Michiel","2010-01-01","IEEE","publication","","","","Recurrent neural networks are very powerful engines for processing information that is coded in time, however, many problems with common training algorithms, such as Backpropagation Through Time, remain. Because of this, another important learning setup known as Reservoir Computing has appeared in recent years, where one uses an essentially untrained network to perform computations. Though very successful in many applications, using a random network can be quite inefficient when considering the required number of neurons and the associated computational costs. In this paper we introduce a highly simplified version of Backpropagation Through Time by basically truncating the error backpropagation to one step back in time, and we combine this with the classic Reservoir Computing setup using an instantaneous linear readout. We apply this setup to a spoken digit recognition task and show it to give very good results for small networks.","231267","Open Access","0.0644","0.0381","2","Reservoir computing, Speech recognition","Reservoir computing, Speech recognition",6,NA,NA,"",""
"10.1109/lsp.2014.2302080","webcrawl____::f7108253a06674b38cb3097a8f8cc907","acoustic models;based acoustic;continuous speech","Large Vocabulary Continuous Speech Recognition With Reservoir-Based Acoustic Models","Triefenbach, Fabian","2014-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE SIGNAL PROCESSING LETTERS","","","231267","Closed Access","0.7136","-0.0984","1","Acoustic modeling, Acoustic models, Based acoustic","Acoustic modeling, Acoustic models, Based acoustic",4,NA,NA,"",""
"10.1109/robot.2010.5509212","ec_fp7_ict__::9283bbfd76964aae562a738e69cb0b1f","autonomous goal;goal oriented;internal models","Supervised learning of internal models for autonomous goal-oriented robot navigation using reservoir computing","Antonelo E.A.","2010-01-01","","publication","","","","","231267","Closed Access","-0.1698","-0.0844","4","Autonomous goal, Goal oriented, Internal models","Autonomous goal, Goal oriented, Internal models",7,NA,NA,"",""
"10.1109/tasl.2013.2280209","webcrawl____::95a9785aee862f3b8f7fdbec72acf9e0","acoustic modeling;modeling hierarchical","Acoustic Modeling With Hierarchical Reservoirs","Triefenbach, Fabian","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING","","","231267","Closed Access","0.644","-0.2115","1","Acoustic modeling, Acoustic models, Based acoustic","Acoustic modeling, Acoustic models, Based acoustic",19,NA,NA,"",""
"10.1152/jn.00845.2009","dedup_wf_001::1522b075e55e11e3e8326612dcc613ec","Articles","Statistical Comparison of Spike Responses to Natural Stimuli in Monkey Area V1 With Simulated Responses of a Detailed Laminar Network Model for a Patch of V1","Rasch, Malte J.","2010-11-24","American Physiological Society","publication","","JOURNAL OF NEUROPHYSIOLOGY","","A major goal of computational neuroscience is the creation of computer models for cortical areas whose response to sensory stimuli resembles that of cortical areas in vivo in important aspects. It is seldom considered whether the simulated spiking activity is realistic (in a statistical sense) in response to natural stimuli. Because certain statistical properties of spike responses were suggested to facilitate computations in the cortex, acquiring a realistic firing regimen in cortical network models might be a prerequisite for analyzing their computational functions. We present a characterization and comparison of the statistical response properties of the primary visual cortex (V1) in vivo and in silico in response to natural stimuli. We recorded from multiple electrodes in area V1 of 4 macaque monkeys and developed a large state-of-the-art network model for a 5 &#215; 5-mm patch of V1 composed of 35,000 neurons and 3.9 million synapses that integrates previously published anatomical and physiological details. By quantitative comparison of the model response to the &#8220;statistical fingerprint&#8221; of responses in vivo, we find that our model for a patch of V1 responds to the same movie in a way which matches the statistical structure of the recorded data surprisingly well. The deviation between the firing regimen of the model and the in vivo data are on the same level as deviations among monkeys and sessions. This suggests that, despite strong simplifications and abstractions of cortical network models, they are nevertheless capable of generating realistic spiking activity. To reach a realistic firing state, it was not only necessary to include both N-methyl-d-aspartate and GABAB synaptic conductances in our model, but also to markedly increase the strength of excitatory synapses onto inhibitory neurons (&gt;2-fold) in comparison to literature values, hinting at the importance to carefully adjust the effect of inhibition for achieving realistic dynamics in current network models.","231267","Open Access","0.3128","-0.4283","3","Articles, Broad range, Comparison of spike","Articles, Broad range, Comparison of spike",13,NA,"107","",""
"10.1152/jn.00935.2011","webcrawl____::095bbd526cc0466b6adf79c55fb0f8dd","analysis information;a neurons;encoded spikes","A quantitative analysis of information about past and present stimuli encoded by spikes of A1 neurons","Klampfl, Stefan","2012-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","231267","Closed Access","0.2582","0.721","14","Analog neurons, Information bottleneck","Analog neurons, Information bottleneck",15,"2","85","",""
"10.1162/neco.2009.01-09-947","dedup_wf_001::d20062dd0b69899eeb35c25de438f351","analog neurons;binary analog;computing binary","Connectivity, Dynamics, and Memory in Reservoir Computing with Binary and Analog Neurons","Buesing, Lars","2010-01-01","MIT PRESS","publication","","NEURAL COMPUTATION","","","231267","Closed Access","0.096","0.4566","14","Analog neurons, Information bottleneck","Analog neurons, Information bottleneck",59,NA,NA,"",""
"10.1162/neco.2010.03-09-980","dedup_wf_001::1b672367efab642eb0209eeb2c873efc","decision making;learning decision","Reward-modulated Hebbian learning of decision making","Pfeiffer M.","2010-01-01","M I T PRESS","publication","","Neural Computation","","","231267","Closed Access","-0.7051","-0.1619","13","Modulated hebbian learning, Reward modulated hebbian, Chaotic neural","Modulated hebbian learning, Reward modulated hebbian, Chaotic neural",15,NA,NA,"",""
"10.1162/neco.2010.07-09-1070","dedup_wf_001::c4fb98fe3c7e90b1473eca066dfce873","CURRENTS","Fast and Exact Simulation Methods Applied on a Broad Range of Neuron Models","D'Haene, Michiel","2010-01-01","M I T PRESS","publication","","NEURAL COMPUTATION","","Recently, van Elberg and van Ooyen (2009) published a generalization of the Event-Based Integration Scheme for an Integrate-and-Fire neuron model with exponentially decaying excitatory currents and double exponential inhibitory synaptic currents, introduced by Carnevale and Hines. In the paper, it was shown that the constraints on the synaptic time constants imposed by the Newton-Raphson iteration scheme, can be relaxed. In this note, we show that according to the results published in D'Haene et al. (2009), a further generalization is possible eliminating any constraint on the time constants. We also demonstrate that in fact a wide range of linear neuron models can be efficiently simulated with this computation scheme, including neuron models mimicking complex neuronal behavior. These results can change the way complex neuronal spiking behavior is modeled: instead of highly non linear neuron models with few state variables, it is possible to efficiently simulate linear models with a large number of state variables.","231267","Restricted","0.4523","-0.3835","3","Articles, Broad range, Comparison of spike","Articles, Broad range, Comparison of spike",4,NA,NA,"",""
"10.1162/neco.2010.08-09-1084","dedup_wf_001::4ed5baf214aa8bdc2fee5de61368f394","information bottleneck;neuron information; spiking","A Spiking Neuron as Information Bottleneck","Buesing, Lars","2010-01-01","M I T PRESS","publication","","NEURAL COMPUTATION","","","231267","Closed Access","0.0673","0.7127","14","Analog neurons, Information bottleneck","Analog neurons, Information bottleneck",8,NA,NA,"",""
"10.1162/neco_a_00050","dedup_wf_001::d07d39dafe363c00ff6cc313adf8bff6","basis emergent;discrimination neural;emergent pattern","A theoretical basis for emergent pattern discrimination in neural systems through slow feature extraction","Klampfl S.","2010-01-01","MIT PRESS","publication","","Neural Computation","","","231267","Closed Access","-0.3928","0.5201","10","Cooperative human, Emergent pattern, Human robot","Cooperative human, Emergent pattern, Human robot",8,NA,NA,"",""
"10.1371/journal.pcbi.1004967","dedup_wf_001::dc77da091ef30d994df4d0c4caf1e9f0","Research Article","Reservoir Computing Properties of Neural Dynamics in Prefrontal Cortex.","Pierre Enel","2016-06-01","Public Library of Science (PLoS)","publication","","PLoS Computational Biology","","Primates display a remarkable ability to adapt to novel situations. Determining what is most pertinent in these situations is not always possible based only on the current sensory inputs, and often also depends on recent inputs and behavioral outputs that contribute to internal states. Thus, one can ask how cortical dynamics generate representations of these complex situations. It has been observed that mixed selectivity in cortical neurons contributes to represent diverse situations defined by a combination of the current stimuli, and that mixed selectivity is readily obtained in randomly connected recurrent networks. In this context, these reservoir networks reproduce the highly recurrent nature of local cortical connectivity. Recombining present and past inputs, random recurrent networks from the reservoir computing framework generate mixed selectivity which provides pre-coded representations of an essentially universal set of contexts. These representations can then be selectively amplified through learning to solve the task at hand. We thus explored their representational power and dynamical properties after training a reservoir to perform a complex cognitive task initially developed for monkeys. The reservoir model inherently displayed a dynamic form of mixed selectivity, key to the representation of the behavioral context over time. The pre-coded representation of context was amplified by training a feedback neuron to explicitly represent this context, thereby reproducing the effect of learning and allowing the model to perform more robustly. This second version of the model demonstrates how a hybrid dynamical regime combining spatio-temporal processing of reservoirs, and input driven attracting dynamics generated by the feedback neuron, can be used to solve a complex cognitive task. We compared reservoir activity to neural activity of dorsal anterior cingulate cortex of monkeys which revealed similar network dynamics. We argue that reservoir computing is a pertinent framework to model local cortical dynamics and their contribution to higher cognitive function.","270490","Open Access","0.1344","-0.1785","2","Reservoir computing, Speech recognition","Reservoir computing, Speech recognition",13,"50","113","",""
"10.1371/journal.pone.0052946","dedup_wf_001::f853b2532e67d03d8982e8b5735faea8","Robot","Depuis une mémoire autobiographique synthétique à l'émergence de différents niveaux de soi : étude de cas chez le robot humanoïde iCub","Pointeau, Grégoire","2015-10-06","HAL CCSD","publication","","","https://tel.archives-ouvertes.fr/tel-01269702/document","The objective of the following study is to define the influence of an Autobiographical Memory and its two main components : the Episodic Memory and the Semantic Memory in the emergence of the notion of “self”. I will focus on the functional part of the autobiographical memory rather that on its technical and neuronal aspect. Then I will describe the implementation of an synthetic autobiographical memory in an Humanoid Robot : the iCub. I will show how this synthetic autobiographical memory can participate with the help of several reasoning modules, in the emergence of the self. Concerning the aspect of self, we decided to work about Ulric Neisser’s four components of the self described in 1995 : the Ecological Self, the Interpersonal Self, the Conceptual Self and the Temporally Extended Self; L'objectif de l'étude suivante est de déterminer l'influence de la mémoire autobiographique et de ses deux principaux composants : la mémoire épisodique et la mémoire sémantique dans l'émergence de la notion de soi. Je vais me concentrer sur la composante fonctionnelle de la mémoire autobiographique davantage que sur ses aspects anatomiques et neuronaux. Je vais ensuite décrire l'implémentation d'une mémoire autobiographique synthétique chez un robot humanoïde : l'iCub. Puis, je vais montrer comment cette mémoire synthétique peut participer avec l'aide de procédés de raisonnement, `a l'émergence d'un “soi”. Concernant cet aspect du soi, nous avons décidé de concentrer notre travail sur la définition d'Ulric Neisser de 1995 de quatre composants du soi : le “Soi Ecologique”, le “Soi Interpersonnel”, le “Soi Conceptuel” et le “Soi Etendu dans le Temps”","270490","Open Access","-0.6028","0.4975","15","Robot","Robot",30,"7","80","",""
"10.1371/journal.pone.0052946","dedup_wf_001::f853b2532e67d03d8982e8b5735faea8","Robot","Depuis une mémoire autobiographique synthétique à l'émergence de différents niveaux de soi : étude de cas chez le robot humanoïde iCub","Pointeau, Grégoire","2015-10-06","HAL CCSD","publication","","","https://tel.archives-ouvertes.fr/tel-01269702/document","The objective of the following study is to define the influence of an Autobiographical Memory and its two main components : the Episodic Memory and the Semantic Memory in the emergence of the notion of “self”. I will focus on the functional part of the autobiographical memory rather that on its technical and neuronal aspect. Then I will describe the implementation of an synthetic autobiographical memory in an Humanoid Robot : the iCub. I will show how this synthetic autobiographical memory can participate with the help of several reasoning modules, in the emergence of the self. Concerning the aspect of self, we decided to work about Ulric Neisser’s four components of the self described in 1995 : the Ecological Self, the Interpersonal Self, the Conceptual Self and the Temporally Extended Self; L'objectif de l'étude suivante est de déterminer l'influence de la mémoire autobiographique et de ses deux principaux composants : la mémoire épisodique et la mémoire sémantique dans l'émergence de la notion de soi. Je vais me concentrer sur la composante fonctionnelle de la mémoire autobiographique davantage que sur ses aspects anatomiques et neuronaux. Je vais ensuite décrire l'implémentation d'une mémoire autobiographique synthétique chez un robot humanoïde : l'iCub. Puis, je vais montrer comment cette mémoire synthétique peut participer avec l'aide de procédés de raisonnement, `a l'émergence d'un “soi”. Concernant cet aspect du soi, nous avons décidé de concentrer notre travail sur la définition d'Ulric Neisser de 1995 de quatre composants du soi : le “Soi Ecologique”, le “Soi Interpersonnel”, le “Soi Conceptuel” et le “Soi Etendu dans le Temps”","270490","Open Access","-0.6028","0.4975","15","Robot","Robot",30,"7","80","",""
