"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1016/j.cag.2011.01.002","dedup_wf_001::6188f4f5a58938ec264ae069e36e07fa","archive maps;footprints","Aligning archive maps and extracting footprints for analysis of historic urban environments.","Laycock, S","2011-04-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","","https://ueaeprints.uea.ac.uk/26324/1/1_s2.0_S0097849311000033_main.pdf","Archive cartography and archaeologist's sketches are invaluable resources when analysing a historic town or city. A virtual reconstruction of a city provides the user with the ability to navigate and explore an environment which no longer exists to obtain better insight into its design and purpose. However, the process of reconstructing the city from maps depicting features such as building footprints and roads can be labour intensive. In this paper we present techniques to aid in the semi-automatic extraction of building footprints from digital images of archive maps and sketches. Archive maps often exhibit problems in the form of inaccuracies and inconsistencies in scale which can lead to incorrect reconstructions. By aligning archive maps to accurate modern vector data one may reduce these problems. Furthermore, the efficiency of the footprint extraction methods may be improved by aligning either modern vector data or previously extracted footprints, since common elements can be identified between maps of differing time periods and only the difference between the two needs to be extracted. An evaluation of two alignment approaches is presented: using a linear affine transformation and a set of piecewise linear affine transformations.","231809","Open Access","-0.0387","0.5101","6","Archive maps","Archive maps","6",NA,NA,"",""
"10.1016/j.cag.2011.10.004","webcrawl____::000559760dad41f3aa156740f2face6a","acquisition detailed;detailed surfaces;high resolution","High resolution acquisition of detailed surfaces with lens-shifted structured light","Ritz, M.","2012-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","COMPUTERS & GRAPHICS-UK","","","231809","Closed Access","-0.54","0.5028","9","Detailed surfaces, High resolution, Shape enhancement","Detailed surfaces, High resolution, Shape enhancement","4",NA,NA,"",""
"10.1016/j.culher.2012.01.011","dedup_wf_001::bc2f39727d297ebe71a86c67b2fe5c22","Digital 3D models","Archeological excavation monitoring using dense stereo matching techniques","Dellepiane, Matteo","2013-01-01","Elsevier","publication","","JOURNAL OF CULTURAL HERITAGE","","Several new tools to obtain three-dimensional information from unorganized image sets are now available for the public use. The main advantage of this software, which is based on dense stereo matching, is the possibility to generate 3D content without the need of high-cost hardware (e.g. 3D scanning devices). Nevertheless, their use in real-world application domains (like cultural heritage) is still not very diffused, due to the non-straightforward usability of the raw data produced. In this paper, we investigate the use of automatic dense stereo reconstruction tools for the monitoring of an excavation site. A methodology for the effective acquisition and processing of data is presented. In addition, the results of the data assessment demonstrate the repeatability of the data acquisition process, which is a key factor when qualitative analysis is performed. The use of three-dimensional data is integrated in an open source mesh processing tool, thus showing that a spatio-temporal analysis can be performed in a very intuitive way using off-the-shelf or free/open digital tools. Moreover, the use of peculiar rendering and the creation of snapshots from arbitrary points of view increase the amount of documentation data, and suggest a perfect integration of data produced with dense stereo matching in the future standard documentation for excavation monitoring.","231809","Restricted","-0.3516","-0.2834","4","3d scanning, Cultural heritage","3d scanning, Cultural heritage","39",NA,NA,"",""
"10.1016/j.culher.2012.06.008","dedup_wf_001::66386e945592d979c9ac712a5871b5fb","Fictile sculpture","Innovative uses of 3D digital technologies to assist the restoration of a fragmented terracotta statue","Arbace, Lucia","2013-01-01","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","publication","","JOURNAL OF CULTURAL HERITAGE","","This paper describes how some innovative methodologies have been designed and employed to support the restoration of the Madonna of Pietranico, a terracotta statue severely damaged in the 2009 earthquake. The statue, fragmented in many pieces, has undergone a complex restoration performed by a multidisciplinary working group. The contribution of digital technologies was planned from the very beginning, since the complexity of this restoration originated the design of innovative procedures for managing the reassembly and restoration process. The Madonna test bed was therefore an example of how technology innovation could be pushed by clear application needs. A first important contribution was the study of the recombination hypothesis of the fragments. This initial phase was performed on digitized 3D models of the statue fragments, with the aim of reducing fragments manipulation, preventing further damages and increasing the capabilities to rehearse and evaluate different reassembly options. The accuracy of the 3D scanned models and the new recombination procedure introduced in this paper allowed to manage this phase in the digital domain with successful results. The digital 3D models were also used to design and produce an innovative supporting structure, constructed with a rapid prototyping device. Another important contribution concerned the study and virtual restoration of the polychrome decoration of the statue; our aim was to reproduce and restore in the virtual 3D domain the very complex original polychrome decoration, on the base of the remaining traces. Consequently, new virtual painting functionalities have been designed on the MeshLab platform (an open-source tool for 3D models visualization and manipulation) for reproducing pictorial decorations over digital 3D models and have been assessed on this specific test bed. This allowed us also to investigate the complexity of the virtual repainting process and to identify further technology enhancements. Finally, computer graphics technologies have been also used to produce a video that tells the story of the restoration.","231809","Restricted","-0.3324","-0.6008","11","Cultural heritage","Cultural heritage","27",NA,NA,"",""
"10.1109/cbmi.2011.5972517","dedup_wf_001::3e67ff8d6b6d927b8795ac0d2a0e1b7b","[INFO.INFO-WB] Computer Science [cs]/Web","Using LIDO to handle 3D cultural heritage documentation data provenance","Pitzalis, Denis","2011-06-13","HAL CCSD","publication","","","https://hal.archives-ouvertes.fr/hal-00742323/document","International audience; It is important for Digital Libraries (DL) to be flexible in exposing their content. Typically a DL provides a search/browse interface which allows resources to be found and a service to make the data available for harvesting from/to other DLs. This kind of communication is possible because the structures of different DLs are expressed following formal specifications. In particular in Cultural Heritage, where we need to describe an extremely heterogeneous environment, some metadata standards are emerging and mappings are proposed to allow metadata exchange and enrichment. CIDOC-CRM is an ontology designed to mediate contents in the area of tangible cultural heritage and was published as ISO 21127: 2006 standard. Lately an extension of CIDOC-CRM, known as CRM dig, enables to document information about data provenance and digital surrogates in a very precise way. Another metadata schema suitable for handling museum-related data is LIDO. In this paper we propose a case study where we show how CIDOC-CRMdig and LIDO handle the digital information of an object and specially the data provenance. © 2011 IEEE.","231809","Open Access","-0.224","-0.6135","7","Automatic pipeline, Searching browsing viewing, Centered media linking","Automatic pipeline, Searching browsing viewing, Centered media linking","0",NA,NA,"",""
"10.1109/digitalheritage.2013.6743710","od______2367::c6512545d4ea2a59396fd53f6bc58ad3","3D scanning","Documenting and monitoring small fractures on Michelangelo's David","Bathow, Christiane","2010-01-01","CAA","publication","","","","The Polo Museale Fiorentino (the authority in charge for the management and conservation for all public museums in Florence, Italy) has started an investigation and monitoring project over the small fractures on the lower part of the Michelangelo's David. Our goal is therefore the creation of a complete data base of 3D models (sampling the whole regions affected by the cracks at different resolutions), which should become the main digital document in the hands of the experts to support further analysis and study on this phenomena.","231809","Restricted","-0.6028","-0.4508","4","3d scanning, Cultural heritage","3d scanning, Cultural heritage","1",NA,NA,"",""
"10.1109/digitalheritage.2013.6743793","od______2367::25569b25e3a09f4423e1fbc3592e9660","Virtual restoration","A computer-assisted constraint-based system for assembling fragmented objects","Palmas, Gregorio","2013-01-01","Digital Heritage Organization","publication","","","","We propose a computer-assisted constraint-based methodology for virtual reassembly of Cultural Heritage (CH) artworks. Instead than focusing on automatic, unassisted reassembly, we targeted the scenarios where the reconstruction process is not be based on shape properties only but it is build over the experience and intuition of a CH expert. Our purpose is therefore to design a flexible interactive system, based on the selection of a set of constraints which relates different fragments, according to the understanding and experience of the CH operator. Once the user has defined those constraints, the system searches for a suitable solution, using a global energy minimization strategy that considers simultaneously all the pieces involved in the reconstruction process. Additionally, our framework provides the possibility to work in a hierarchical way, mimicking the traditional physical procedure that archaeologists use to reassemble tangible fractured objects. The frameworks is designed to work even with fragments that could have been severely damaged or eroded. On those datasets, automatic approaches may often fail, since the fractured regions do not contain enough geometric information to infer the correct matches. We present some successful uses of our framework on real application scenarios.","231809","Restricted","0.0519","-0.6373","11","Cultural heritage","Cultural heritage","7",NA,NA,"",""
"10.1109/mc.2011.196","dedup_wf_001::877d7f6b423953cf0f12be5a5601dfef","info:eu-repo/classification/acm/I.3 COMPUTER GRAPHICS","3D models for cultural heritage: beyond plain visualization","Scopigno, Roberto","2011-01-01","IEEE Computer Society","publication","","COMPUTER","","Digital technologies are transforming the way cultural heritage researchers, archaeologists, and curators work by providing new ways to collaborate, record excavations, and restore artifacts.","231809","Restricted","0.3972","-0.6188","11","Cultural heritage","Cultural heritage","30",NA,NA,"",""
"10.1109/mcg.2009.153","dedup_wf_001::e94121a0284e8dc169a5b5927c7cc166","Computer graphics","Solid-Texture Synthesis: A Survey","Pietroni, Nico","2010-01-01","IEEE COMPUTER SOC","publication","","IEEE COMPUTER GRAPHICS AND APPLICATIONS","","It's common belief that textures can simply and efficiently model 3D objects by separating appearance properties from their geometric description. Computer graphics has profusely used textures to model objects' external structure, through either photographs or procedural models.1 Whereas traditional 2D textures usually encode information about an object's external surface, researchers have proposed extensions for providing volumetric information, allowing encoding of objects' internal appearance. That is, these extensions provide appearance properties for each point in a predefined volumetric domain D &#8834; R3. Such textures are usually called solid textures. This survey illustrates the different algorithms for synthesizing and representing these textures","231809","Restricted","0.631","-0.2768","3","Computer aided design, Analysis and comparison, Perceptually based metrics","Computer aided design, Analysis and comparison, Perceptually based metrics","19","42",NA,"",""
"10.1109/mcg.2011.106","dedup_wf_001::34f41a4265a40f21d9d115c1e0d98a50","Multiple scattering","A Parallel Architecture for Interactively Rendering Scattering and Refraction Effects","Bernabei, Daniele","2012-01-01","IEEE COMPUTER SOC","publication","","IEEE COMPUTER GRAPHICS AND APPLICATIONS","","A new method for interactive rendering of complex lighting effects combines two algorithms. The first performs accurate ray tracing in heterogeneous refractive media to compute high-frequency phenomena. The second applies lattice-Boltzmann lighting to account for low-frequency multiple-scattering effects. The two algorithms execute in parallel on modern graphics hardware. This article includes a video animation of the authors' real-time algorithm rendering a variety of scenes","1064427","Restricted","0.1738","0.699","12","Architecture for interactively, Info:eu-repo/classification/acm/i.3.3 picture/image generation, Inside inhomogeneous materials","Architecture for interactively, Info:eu-repo/classification/acm/i.3.3 picture/image generation, Inside inhomogeneous materials","5",NA,NA,"",""
"10.1109/mcg.2011.49","dedup_wf_001::05ce701bf293fe27879e113f6afa0df1","info:eu-repo/classification/acm/I.3.5 Computational Geometry and Object Modeling","OCME: Out-of-Core Mesh Editing Made Practical","Ganovelli, Fabio","2012-01-01","IEEE COMPUTER SOC","publication","","IEEE COMPUTER GRAPHICS AND APPLICATIONS","","OCME (Out-of-Core Mesh Editing) comprises a novel data structure and related algorithms for out-of-core editing of large meshes. Triangles are inserted in a multigrid on the basis of their size in average constant time. OCME maintains no explicit hierarchy, so inserting, modifying, or deleting data doesn't require costly refitting.","231809","Restricted","-0.4061","0.486","8","Abstract domains, Adaptive mesh zippering, Aligned t meshes","Abstract domains, Adaptive mesh zippering, Aligned t meshes","1",NA,NA,"",""
"10.1109/mcg.2012.92","webcrawl____::3b4277744d2fa189a64e2f02b58b43a0","d datasets;exploration joint;interactive remote","PhotoCloud: Interactive Remote Exploration of Joint 2D and 3D Datasets","Brivio, Paolo","2013-01-01","IEEE COMPUTER SOC","publication","","IEEE COMPUTER GRAPHICS AND APPLICATIONS","","","231809","Closed Access","-0.2723","0.7763","15","D datasets, Exploration joint, Interactive remote","D datasets, Exploration joint, Interactive remote","7",NA,NA,"",""
"10.1109/tifs.2011.2129512","webcrawl____::817bfaee5f440769f3cbbfdd25b6de0a","attack detection;based forensic;copy move","A SIFT-Based Forensic Method for Copy-Move Attack Detection and Transformation Recovery","Amerini, Irene","2011-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY","","","231809","Closed Access","0.4009","0.6988","14","Attack detection, Based forensic, Copy move","Attack detection, Based forensic, Copy move","243",NA,NA,"",""
