"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"10.1109/embc.2012.6346834","ec_fp7_ict__::c1aa4ea4267997774d5da8fac17e2b49"," clean;clean eeg","What does clean EEG look like?","Daly I.","2012-01-01","","publication","","","","","287774","Closed Access","0.3705","0.5888","2","Artifacts related, Automated removal, Clean eeg","Artifacts related, Automated removal, Clean eeg","13",NA,NA,"",""
"10.1109/tciaig.2013.2250287","dedup_wf_001::b3197aed80528a99acb986faf451a3e0","based functional;brain mapping;eeg based","On the use of games for noninvasive EEG-based functional brain mapping","Scherer R.","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE Transactions on Computational Intelligence and AI in Games","","","287774","Closed Access","0.7367","0.0648","7","Based functional, Brain mapping, Eeg based","Based functional, Brain mapping, Eeg based","8","11","53","",""
"10.1109/tepra.2012.6215670","ec_fp7_ict__::3c82c9f2ac0d0d23a64dd3e6fd17c506","adaptive inertial;children physical;cognitive disorders","A mobile robot controlled by an adaptive inertial interface for children with physical and cognitive disorders","Raya R.","2012-01-01","","publication","","","","","287774","Closed Access","0.5327","-0.4544","13","Adaptive inertial, Children physical, Cognitive disorders","Adaptive inertial, Children physical, Cognitive disorders","2",NA,NA,"",""
"10.1109/tnsre.2013.2254724","dedup_wf_001::a06058a081dd59c5ff4e6dd410635847","artifacts related; automated;automated removal","On the automated removal of artifacts related to head movement from the EEG","Daly I.","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE Transactions on Neural Systems and Rehabilitation Engineering","","","287774","Closed Access","0.5286","0.2637","2","Artifacts related, Automated removal, Clean eeg","Artifacts related, Automated removal, Clean eeg","21","3","78","",""
"10.1371/journal.pone.0076214","dedup_wf_001::d12c41b612b730f6cf000baad76bf204","imagery;mental;users","Whatever works: a systematic user-centered training protocol to optimize brain-computer interfacing individually.","Elisabeth V C Friedrich","","Public Library of Science (PLoS)","publication","","PLoS ONE","","This study implemented a systematic user-centered training protocol for a 4-class brain-computer interface (BCI). The goal was to optimize the BCI individually in order to achieve high performance within few sessions for all users. Eight able-bodied volunteers, who were initially na?ve to the use of a BCI, participated in 10 sessions over a period of about 5 weeks. In an initial screening session, users were asked to perform the following seven mental tasks while multi-channel EEG was recorded: mental rotation, word association, auditory imagery, mental subtraction, spatial navigation, motor imagery of the left hand and motor imagery of both feet. Out of these seven mental tasks, the best 4-class combination as well as most reactive frequency band (between 8-30 Hz) was selected individually for online control. Classification was based on common spatial patterns and Fisher?s linear discriminant analysis. The number and time of classifier updates varied individually. Selection speed was increased by reducing trial length. To minimize differences in brain activity between sessions with and without feedback, sham feedback was provided in the screening and calibration runs in which usually no real-time feedback is shown. Selected task combinations and frequency ranges differed between users. The tasks that were included in the 4-class combination most often were (1) motor imagery of the left hand (2), one brain-teaser task (word association or mental subtraction) (3), mental rotation task and (4) one more dynamic imagery task (auditory imagery, spatial navigation, imagery of the feet). Participants achieved mean performances over sessions of 44-84% and peak performances in single-sessions of 58-93% in this user-centered 4-class BCI protocol. This protocol is highly adjustable to individual users and thus could increase the percentage of users who can gain and maintain BCI control. A high priority for future work is to examine this protocol with severely disabled users.","258169","Open Access","-0.3707","0.1371","14","Brain computer","Brain computer","35",NA,NA,"",""
"10.1371/journal.pone.0123727","dedup_wf_001::c0527a2f633efd7b50d8057c94bdf460","Spinal cord injury","Individually adapted imagery improves brain-computer interface performance in end-users with disability","Scherer, Reinhold","2015-01-01","Public Library of Science (PLoS)","publication","","","https://opus.bibliothek.uni-wuerzburg.de/files/14302/Scherer_PONE.pdf","Brain-computer interfaces (BCIs) translate oscillatory electroencephalogram (EEG) patterns into action. Different mental activities modulate spontaneous EEG rhythms in various ways. Non-stationarity and inherent variability of EEG signals, however, make reliable recognition of modulated EEG patterns challenging. Able-bodied individuals who use a BCI for the first time achieve - on average - binary classification performance of about 75%. Performance in users with central nervous system (CNS) tissue damage is typically lower. User training generally enhances reliability of EEG pattern generation and thus also robustness of pattern recognition. In this study, we investigated the impact of mental tasks on binary classification performance in BCI users with central nervous system (CNS) tissue damage such as persons with stroke or spinal cord injury (SCI). Motor imagery (MI), that is the kinesthetic imagination of movement (e.g. squeezing a rubber ball with the right hand), is the \"gold standard\" and mainly used to modulate EEG patterns. Based on our recent results in able-bodied users, we hypothesized that pair- wise combination of \"brain-teaser\" (e.g. mental subtraction and mental word association) and \"dynamic imagery\" (e. g. hand and feet MI) tasks significantly increases classification performance of induced EEG patterns in the selected end-user group. Within- day (How stable is the classification within a day?) and between-day (How well does a model trained on day one perform on unseen data of day two?) analysis of variability of mental task pair classification in nine individuals confirmed the hypothesis. We found that the use of the classical MI task pair hand vs. feed leads to significantly lower classification accuracy - in average up to 15% less - in most users with stroke or SCI. User-specific selection of task pairs was again essential to enhance performance. We expect that the gained evidence will significantly contribute to make imagery-based BCI technology become accessible to a larger population of users including individuals with special needs due to CNS damage.","287774","Open Access","-0.1815","0.2582","14","Brain computer","Brain computer","16",NA,NA,"",""
"10.2316/p.2013.791-138","ec_fp7_ict__::67f7728b3696d6d8c474d7b7819485e0","algorithm clustered;application eeg;clustered multivariate","A population search algorithm for clustered multivariate solutions: Application to eeg connectivity","Daly I.","2013-01-01","","publication","","","","","287774","Closed Access","0.4976","0.4627","2","Artifacts related, Automated removal, Clean eeg","Artifacts related, Automated removal, Clean eeg","0",NA,NA,"",""
"10.3217/978-3-85125-378-8","od______1106::93fd8c0f02be6cb2eb0b1d6d7df4f735","hybrid brain-computer interface-based","Augmenting communication, emotion expression and interaction capabilities of individuals with cerebral palsy","Scherer, Reinhold","2014-09-16","Technische Universität Graz","publication","","","","!c 2014Verlag der Technischen Universit¨at Graz.
			Providing individuals with cerebral palsy (CP) tools to communicate and interact with the environment independently and reliably since childhood would allow for a more active participation in education and social life. We outline first steps towards the development of such a hybrid brain-computer interface-based (BCI) communication tool.","287774","Open Access","-0.3118","-0.5424","5","Hybrid brain-computer interface-based, Cerebral palsy","Hybrid brain-computer interface-based, Cerebral palsy","",NA,NA,"",""
"10.3217/978-3-85125-378-8-78","od_______610::a7594b570860233884ec9cf23522a5f6","cerebral palsy","Augmenting communication, emotion expression and interaction capabilities of individuals with cerebral palsy","Scherer, Reinhold","2014-01-01","","publication","","","","Providing individuals with cerebral palsy (CP) tools to communicate and interact with the environment independently and reliably since childhood would allow for a more active participation in education and social life. We outline first steps towards the development of such a hybrid brain-computer interface-based (BCI) communication tool.","287774","Closed Access","-0.2724","-0.5422","5","Hybrid brain-computer interface-based, Cerebral palsy","Hybrid brain-computer interface-based, Cerebral palsy","",NA,NA,"",""
"10.3389/fneng.2014.00020","dedup_wf_001::f7e1d1687dbabc1325dc08ae7d3df87e","electroencephalogram (EEG)","Exploration of the neural correlates of cerebral palsy for sensorimotor BCI control","Daly, Ian","2014-07-09","Frontiers Media S.A.","publication","","Frontiers in Neuroengineering","","Cerebral palsy (CP) includes a broad range of disorders, which can result in impairment of posture and movement control. Brain-computer interfaces (BCIs) have been proposed as assistive devices for individuals with CP. Better understanding of the neural processing underlying motor control in affected individuals could lead to more targeted BCI rehabilitation and treatment options. We have explored well-known neural correlates of movement, including event-related desynchronization (ERD), phase synchrony, and a recently-introduced measure of phase dynamics, in participants with CP and healthy control participants. Although present, significantly less ERD and phase locking were found in the group with CP. Additionally, inter-group differences in phase dynamics were also significant. Taken together these findings suggest that users with CP exhibit lower levels of motor cortex activation during motor imagery, as reflected in lower levels of ongoing mu suppression and less functional connectivity. These differences indicate that development of BCIs for individuals with CP may pose additional challenges beyond those faced in providing BCIs to healthy individuals.","287774","Open Access","0.0581","0.0162","4","Brain-computer interface, Electroencephalogram (eeg)","Brain-computer interface, Electroencephalogram (eeg)","11","1","54","",""
"10.3389/fninf.2014.00022","dedup_wf_001::dc15fa56b5f8866c231000e3054b4dd8","python","SCoT: A Python Toolbox for EEG Source Connectivity","Martin eBillinger","2014-03-01","Frontiers Media S.A.","publication","","Frontiers in Neuroinformatics","","Analysis of brain connectivity has become an important research tool in neuroscience. Connectivity can be estimated between cortical sources reconstructed from the electroencephalogram (EEG). Such analysis often relies on trial averaging to obtain reliable results. However, some applications such as brain-computer interfaces (BCIs) require single-trial estimation methods.<br/><br/>In this paper, we present SCoT – a source connectivity toolbox for Python. This toolbox implements routines for blind source decomposition and connectivity estimation with the<br/>MVARICA approach. Additionally, a novel extension called CSPVARICA is available for labeled data. SCoT estimates connectivity from various spectral measures relying on vector autoregressive (VAR) models. Optionally, these VAR models can be regularized to facilitate ill posed applications such as single-trial fitting.<br/><br/>We demonstrate basic usage of SCoT on motor imagery (MI) data. Furthermore, we show simulation results of utilizing SCoT for feature extraction in a BCI application. These results indicate that CSPVARICA and correct regularization can significantly improve MI classification.<br/><br/> While SCoT was mainly designed for application in BCIs, it contains useful tools for other areas of neuroscience. SCoT is a software package that (1) brings combined source decomposition and connectivtiy estimation to the open Python platform, and (2) offers tools for single-trial connectivity estimation. The source code is released under the MIT license and is available online at github.com/SCoT-dev/SCoT.","287774","Open Access","0.0993","0.5932","15","Python","Python","8","14","82","",""
"10.3389/fnins.2016.00244","dedup_wf_001::10b6c513b1d95f788d0b6784a1b44ceb","support vector machine","EEG Responses to Auditory Stimuli for Automatic Affect Recognition","Hettich, Dirk T.","2016-06-10","Frontiers Media S.A.","publication","","Frontiers in Neuroscience","","Brain state classification for communication and control has been well established in the area of brain-computer interfaces over the last decades. Recently, the passive and automatic extraction of additional information regarding the psychological state of users from neurophysiological signals has gained increased attention in the interdisciplinary field of affective computing. We investigated how well specific emotional reactions, induced by auditory stimuli, can be detected in EEG recordings. We introduce an auditory emotion induction paradigm based on the International Affective Digitized Sounds 2nd Edition (IADS-2) database also suitable for disabled individuals. Stimuli are grouped in three valence categories: unpleasant, neutral, and pleasant. Significant differences in time domain domain event-related potentials are found in the electroencephalogram (EEG) between unpleasant and neutral, as well as pleasant and neutral conditions over midline electrodes. Time domain data were classified in three binary classification problems using a linear support vector machine (SVM) classifier. We discuss three classification performance measures in the context of affective computing and outline some strategies for conducting and reporting affect classification studies.","287774","Open Access","-0.6336","0.1063","6","Support vector machine","Support vector machine","1","6","34","",""
"10.3390/s120303049","dedup_wf_001::f1f549354f395c4daa60054e8c90ee44","TP1-1185","A Robust Kalman Algorithm to Facilitate Human-Computer Interaction for People with Cerebral Palsy, Using a New Interface Based on Inertial Sensors","Raya, Rafael","2012-03-01","Molecular Diversity Preservation International (MDPI)","publication","","Sensors (Basel, Switzerland)","http://www.mdpi.com/1424-8220/12/3/3049/pdf","This work aims to create an advanced human-computer interface called ENLAZA for people with cerebral palsy (CP). Although there are computer-access solutions for disabled people in general, there are few evidences from motor disabled community (e.g., CP) using these alternative interfaces. The proposed interface is based on inertial sensors in order to characterize involuntary motion in terms of time, frequency and range of motion. This characterization is used to design a filtering technique that reduces the effect of involuntary motion on person-computer interaction. This paper presents a robust Kalman filter (RKF) design to facilitate fine motor control based on the previous characterization. The filter increases mouse pointer directivity and the target acquisition time is reduced by a factor of ten. The interface is validated with CP users who were unable to control the computer using other interfaces. The interface ENLAZA and the RKF enabled them to use the computer.","287774","Open Access","0.079","-0.608","10","Cerebral palsy, Analysis based, Human computer","Cerebral palsy, Analysis based, Human computer","11",NA,NA,"",""
