"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"10.1186/1743-0003-11-134","dedup_wf_001::1c9da23c1e901661404e6e1ec8337865","Functional principal components analysis","Functional principal component analysis as a new methodology for the analysis of the impact of two rehabilitation protocols in functional recovery after stroke","Sánchez-Sánchez, M Luz","2014-09-01","BioMed Central","publication","","Journal of NeuroEngineering and Rehabilitation","","Background: This study addressed the problem of evaluating the effectiveness of two protocols of physiotherapy for functional recovery after stroke. In particular, the study explored the use of Functional Principal Component Analysis (FPCA), a multivariate data analysis in order to assess and clarify the process of regaining independence after stroke. Methods: A randomized double-blind controlled trial was performed. Thirteen subjects with residual hemiparesis after a single stroke episode were measured in both in- and outpatient settings at a district hospital. All subjects were able to walk before suffering the stroke and were hemodynamically stable within the first week after stroke. Control and target groups were treated with conventional physiotherapy for stroke, but specific techniques were added for treatment of the target group depending on patients' functional levels. Independence level was assessed with the Barthel Index (BI) throughout 7 evolution stages (hemodynamic stability, beginning of standing, beginning of physical therapy sessions in the physiotherapy ward and monthly assessment for 6 months after stroke). Results: FPCA was applied for data analysis. Statistically significant differences were found in the dynamics of the recovery process between the two physiotherapy protocols. The target group showed a trend of improvement six months after stroke that was not present in the control group. Conclusions: FPCA is a method which may be used to provide greater insight into the analysis of the rehabilitation process than that provided by conventional parametric methods. So, by using the whole curves as basic data parameters, subtle differences in the rehabilitation process can be found. FPCA represents a future aid for the fine analysis of similar physiotherapy techniques, when applied in subjects with a huge variability of functional recovery, as in the case of post-stroke patients.
			This contribution has been carried out with financial support from the European Commission within the Seventh Framework Programme under contract FP7-ICT-2009-247935: BETTER BNCI-dr. The authors wish to thank the Stroke Rehabilitation Team of Hospital Universitari i Politecnic La Fe (Valencia, Spain), specially Dr. M.R. Beseler, physiotherapist M. Matas and physiotherapist A. Estaun. We also gratefully acknowledge patients who have participated in this study with great enthusiasm.
			Sánchez-Sánchez, M.; Belda Lois, JM.; Mena Del Horno, S.; Viosca Herrero, E.; Gisbert-Morant, B.; Igual-Camacho, C.; Bermejo Bosch, I. (2014). Functional principal component analysis as a new methodology for the analysis of the impact of two rehabilitation protocols in functional recovery after stroke. Journal of NeuroEngineering and Rehabilitation. 11:1-9. doi:10.1186/1743-0003-11-134
			Senia
			1
			9
			11","247935","Open Access","-0.535","-0.4293","10","Functional principal components analysis","Functional principal components analysis","3","2","2","",""
"10.1186/1743-0003-8-66","dedup_wf_001::c66bd55bf1b317b6f8792eb6e72d01a8","Neurosciences. Biological psychiatry. Neuropsychiatry","Rehabilitation of gait after stroke: a review towards a top-down approach","Belda-Lois, Juan-Manuel","2011-01-01","BioMed Central","publication","","","","[EN] This document provides a review of the techniques and therapies used in gait rehabilitation after stroke. It also examines the possible benefits of including assistive robotic devices and brain-computer interfaces in this field, according to a top-down approach, in which rehabilitation is driven by neural plasticity. The methods reviewed comprise classical gait rehabilitation techniques (neurophysiological and motor learning approaches), functional electrical stimulation (FES), robotic devices, and brain-computer interfaces (BCI). From the analysis of these approaches, we can draw the following conclusions. Regarding classical rehabilitation techniques, there is insufficient evidence to state that a particular approach is more effective in promoting gait recovery than other. Combination of different rehabilitation strategies seems to be more effective than over-ground gait training alone. Robotic devices need further research to show their suitability for walking training and their effects on over-ground gait. The use of FES combined with different walking retraining strategies has shown to result in improvements in hemiplegic gait. Reports on non-invasive BCIs for stroke recovery are limited to the rehabilitation of upper limbs; however, some works suggest that there might be a common mechanism which influences upper and lower limb recovery simultaneously, independently of the limb chosen for the rehabilitation therapy. Functional near infrared spectroscopy (fNIRS) enables researchers to detect signals from specific regions of the cortex during performance of motor activities for the development of future BCIs. Future research would make possible to analyze the impact of rehabilitation on brain plasticity, in order to adapt treatment resources to meet the needs of each patient and to optimize the recovery process.
			Belda Lois, JM.; Mena Del Horno, S.; Bermejo Bosch, I.; Moreno, JC.; Pons, JL.; Farina, D.; Iosa, M.... (2011). Rehabilitation of gait after stroke: a review towards a top-down approach. Journal of NeuroEngineering and Rehabilitation. 8(66):1-19. doi:10.1186/1743-0003-8-66
			Senia
			1
			19
			8
			66","247935","Open Access","-0.4044","-0.2477","7","Biotechnology, Exoskeletons for gait, Gait after stroke","Biotechnology, Exoskeletons for gait, Gait after stroke","144","5","640","",""
"10.1186/1743-0003-9-76","dedup_wf_001::013b547c5a4b2f394b81bc34537662f8","Neurosciences. Biological psychiatry. Neuropsychiatry","Motor modules in robot-aided walking","Gizzi, Leonardo","2012-01-01","BIOMED CENTRAL LTD","publication","","JOURNAL OF NEUROENGINEERING AND REHABILITATION","","<p>Abstract</p> <p>Background</p> <p>It is hypothesized that locomotion is achieved by means of rhythm generating networks (central pattern generators) and muscle activation generating networks. This modular organization can be partly identified from the analysis of the muscular activity by means of factorization algorithms. The activity of rhythm generating networks is described by activation signals whilst the muscle intervention generating network is represented by motor modules (muscle synergies). In this study, we extend the analysis of modular organization of walking to the case of robot-aided locomotion, at varying speed and body weight support level.</p> <p>Methods</p> <p>Non Negative Matrix Factorization was applied on surface electromyographic signals of 8 lower limb muscles of healthy subjects walking in gait robotic trainer at different walking velocities (1 to 3km/h) and levels of body weight support (0 to 30%).</p> <p>Results</p> <p>The muscular activity of volunteers could be described by low dimensionality (4 modules), as for overground walking. Moreover, the activation signals during robot-aided walking were bursts of activation timed at specific phases of the gait cycle, underlying an impulsive controller, as also observed in overground walking. This modular organization was consistent across the investigated speeds, body weight support level, and subjects.</p> <p>Conclusions</p> <p>These results indicate that walking in a Lokomat robotic trainer is achieved by similar motor modules and activation signals as overground walking and thus supports the use of robotic training for re-establishing natural walking patterns.</p> ","247935","Open Access","0.0154","-0.5802","5","Alley activates premotor, Robot aided walking, Coordination of locomotion","Alley activates premotor, Robot aided walking, Coordination of locomotion","19",NA,NA,"",""
"10.1186/s12938-017-0364-5?site=biomedical-engineering-online.biomedcentral.com","dedup_wf_001::957afb1428a2759d0a7547c5f15e044c","Cervical posture","Evaluation of cervical posture improvement of children with cerebral palsy after physical therapy based on head movements and serious games","Velasco, Miguel A","2017-01-01","BioMed Central","publication","","BioMedical Engineering OnLine","","Background This paper presents the preliminary results of a novel rehabilitation therapy for cervical and trunk control of children with cerebral palsy (CP) based on serious videogames and physical exercise. Materials The therapy is based on the use of the ENLAZA Interface, a head mouse based on inertial technology that will be used to control a set of serious videogames with movements of the head. Methods Ten users with CP participated in the study. Whereas the control group (n?=?5) followed traditional therapies, the experimental group (n?=?5) complemented these therapies with a series of ten sessions of gaming with ENLAZA to exercise cervical flexion?extensions, rotations and inclinations in a controlled, engaging environment. Results The ten work sessions yielded improvements in head and trunk control that were higher in the experimental group for Visual Analogue Scale, Goal Attainment Scaling and Trunk Control Measurement Scale (TCMS). Significant differences (27% vs. 2% of percentage improvement) were found between the experimental and control groups for TCMS (p?<?0.05). The kinematic assessment shows that there were some improvements in the active and the passive range of motion. However, no significant differences were found pre- and post-intervention. Conclusions Physical therapy that combines serious games with traditional rehabilitation could allow children with CP to achieve larger function improvements in the trunk and cervical regions. However, given the limited scope of this trial (n?=?10) additional studies are needed to corroborate this hypothesis.","247935","Open Access","-0.6896","0.1717","12","Cervical posture","Cervical posture","",NA,NA,"",""
"10.1371/journal.pone.0159959","dedup_wf_001::4113ab837cec744a5c8e1e4bd3dc46d3","Research Article","Real-Time Subject-Independent Pattern Classification of Overt and Covert Movements from fNIRS Signals.","Neethu Robinson","","Public Library of Science (PLoS)","publication","","PLoS ONE","","Recently, studies have reported the use of Near Infrared Spectroscopy (NIRS) for developing Brain?Computer Interface (BCI) by applying online pattern classification of brain states from subject-specific fNIRS signals. The purpose of the present study was to develop and test a real-time method for subject-specific and subject-independent classification of multi-channel fNIRS signals using support-vector machines (SVM), so as to determine its feasibility as an online neurofeedback system. Towards this goal, we used left versus right hand movement execution and movement imagery as study paradigms in a series of experiments. In the first two experiments, activations in the motor cortex during movement execution and movement imagery were used to develop subject-dependent models that obtained high classification accuracies thereby indicating the robustness of our classification method. In the third experiment, a generalized classifier-model was developed from the first two experimental data, which was then applied for subject-independent neurofeedback training. Application of this method in new participants showed mean classification accuracy of 63% for movement imagery tasks and 80% for movement execution tasks. These results, and their corresponding offline analysis reported in this study demonstrate that SVM based real-time subject-independent classification of fNIRS signals is feasible. This method has important applications in the field of hemodynamic BCIs, and neuro-rehabilitation where patients can be trained to learn spatio-temporal patterns of healthy brain activity.","258749","Open Access","-0.325","0.2905","13","Bci for gait, Chronic stroke, Classification of overt","Bci for gait, Chronic stroke, Classification of overt","1","4","33","",""
"10.1515/bmt-2013-4446","od______1560::26e41c94a1c40fce611d573a06acd25f","Event-related (de)synchronization","Cortical Activation Patterns of Cue-Paced Foot Movement in Subacute Stroke Patients","BELDA LOIS, JUAN MANUEL","2013-01-01","Walter de Gruyter GmbH","publication","","","","[EN] Limb movement is associated with well defined cortical activation patterns. Structural and functional changes in the brain affect the characteristics of these patterns (strength and topography). Novel strategies for poststroke motor rehabilitation could monitor cortical activity as an additional index of engagement and/or recovery. In this work we analyze differences in cortical activation related to movements of the affected vs. unaffected foot (dorsiflexion). Our results show stronger cortical activation during movements of the affected foot, and stronger responses at the vertex. Online assessment of cortical activation and the experiment described in this work could be added to traditional motor rehabilitation.
			This work was supported by the FP7 EU Research Project
			BETTER (247935). The authors are thankful to Silvia
			Mena del Horno and Javier Bonilla for assistance during
			the experiments.
			Belda Lois, JM. (2013). Cortical Activation Patterns of Cue-Paced Foot Movement in Subacute Stroke Patients. Biomedical Engineering / Biomedizinische Technik. 58(1):1-2. doi:10.1515/bmt-2013-4446
			S
			1
			2
			58
			1","247935","Open Access","0.1035","-0.0037","4","Event-related (de)synchronization","Event-related (de)synchronization","1",NA,NA,"",""
"10.3233/abb-2012-0056","dedup_wf_001::67ae8b5df5b53f7ffeb28c89f18b840e","Biotechnology","Human-Robot Interfaces in Exoskeletons for Gait Training after Stroke: State of the Art and Challenges","Claude Lagoda","2012-01-01","Hindawi Publishing Corporation","publication","","Applied Bionics and Biomechanics ","/2012/HINDAWI.ABB/-1900-01-01.xml","Robotic rehabilitation of CVA (stroke) survivors is an emerging field. However, the development of effective gait rehabilitation robots used to treat stroke survivors is and remains a challenging task. This article discusses existing approaches and gives an overview of limitations with existing wearable robots. Challenges and potential solutions are being discussed in this article. Most difficulties lie in the implementation of physical and cognitive human robot interfaces. Many issues like actuation principles, control strategies, portability and wearing comfort, such as correct determination of user intention and effective guidance have to be tackled in future designs. Different solutions are being proposed. Clever anthropometric design and smart brain computer interfaces are key factors in effective exoskeleton design.","247935","Open Access","-0.6433","-0.1493","7","Biotechnology, Exoskeletons for gait, Gait after stroke","Biotechnology, Exoskeletons for gait, Gait after stroke","",NA,NA,"",""
"10.3389/fnhum.2013.00379","dedup_wf_001::9c1bccd08936be159086fca4ef656760","Neuroscience","Brisk heart rate and EEG changes during execution and withholding of cue-paced foot motor imagery","Pfurtscheller, Gert","2013-07-01","Frontiers Media S.A.","publication","","Frontiers in Human Neuroscience","","Cue-paced motor imagery (MI) is a frequently used mental strategy to realize a Brain-Computer Interface (BCI). Recently it has been reported that two MI tasks can be separated with a high accuracy within the first second after cue presentation onset. To investigate this phenomenon in detail we studied the dynamics of motor cortex beta oscillations in EEG and the changes in heart rate (HR) during visual cue-paced foot MI using a go (execution of imagery) vs. nogo (withholding of imagery) paradigm in 16 healthy subjects. Both execution and withholding of MI resulted in a brisk centrally localized beta event-related desynchronization (ERD) with a maximum at ~400 ms and a concomitant HR deceleration. We found that response patterns within the first second after stimulation differed between conditions. The ERD was significantly larger in go as compared to nogo. In contrast the HR deceleration was somewhat smaller and followed by an acceleration in go as compared to nogo. These findings suggest that the early beta ERD reflects visually induced preparatory activity in motor cortex networks. Both the early beta ERD and the HR deceleration are the result of automatic operating processes that are likely part of the orienting reflex (OR). Of interest, however, is that the preparatory cortical activity is strengthened and the HR modulated already within the first second after stimulation during the execution of MI. The subtraction of the HR time course of the nogo from the go condition revealed a slight HR acceleration in the first seconds most likely due to the increased mental effort associated with the imagery process.","247935","Open Access","0.4463","-0.1612","1","Neuroscience","Neuroscience","12","2","42","",""
"10.3389/fnhum.2014.00093","dedup_wf_001::e962ff13c1b5c2d343c5e88d6cef852a","gait adaptation","It's how you get there: walking down a virtual alley activates premotor and parietal areas","Wagner, Johanna","2014-02-01","Frontiers Media S.A.","publication","","Frontiers in Human Neuroscience","http://repository.tudelft.nl/islandora/object/uuid:ab1990d3-825b-4905-a651-9c1c5de6005b/datastream/OBJ/download","Voluntary drive is crucial for motor learning, therefore we are interested in the role that motor planning plays in gait movements. In this study we examined the impact of an interactive Virtual Environment (VE) feedback task on the EEG patterns during robot assisted walking. We compared walking in the VE modality to two control conditions: walking with a visual attention paradigm, in which visual stimuli were unrelated to the motor task; and walking with mirror feedback, in which participants observed their own movements. Eleven healthy participants were considered. Application of independent component analysis to the EEG revealed three independent component clusters in premotor and parietal areas showing increased activity during walking with the adaptive VE training paradigm compared to the control conditions. During the interactive VE walking task spectral power in frequency ranges 8-12, 15-20, and 23-40 Hz was significantly (p ? 0.05) decreased. This power decrease is interpreted as a correlate of an active cortical area. Furthermore activity in the premotor cortex revealed gait cycle related modulations significantly different (p ? 0.05) from baseline in the frequency range 23-40 Hz during walking. These modulations were significantly (p ? 0.05) reduced depending on gait cycle phases in the interactive VE walking task compared to the control conditions. We demonstrate that premotor and parietal areas show increased activity during walking with the adaptive VE training paradigm, when compared to walking with mirror- and movement unrelated feedback. Previous research has related a premotor-parietal network to motor planning and motor intention. We argue that movement related interactive feedback enhances motor planning and motor intention. We hypothesize that this might improve gait recovery during rehabilitation.","247935","Open Access","0.0895","-0.3324","5","Alley activates premotor, Robot aided walking, Coordination of locomotion","Alley activates premotor, Robot aided walking, Coordination of locomotion","39",NA,"97","",""
"10.3389/fnhum.2015.00542","dedup_wf_001::f9e653ca1ab6df00cc6cbc807e5eb5eb","brain mapping","EEG beta suppression and low gamma modulation are different elements of human upright walking","Seeber, Martin","2015-10-01","Frontiers Media S.A.","publication","","Frontiers in Human Neuroscience","http://repository.tudelft.nl/islandora/object/uuid:7958a3ef-2775-4d8a-a326-4a4a12db4e8f/datastream/OBJ/download","A corrigendum on EEG beta suppression and low gamma modulationare different elements of human upright walking by Seeber,M.,Scherer,R.,Wagner,J.,Solis-Escalante,T.,andMüller-Putz,G.R.(2014)Front.Hum. Neurosci.8:485.doi:10.3389/fnhum.2014.00485","247935","Open Access","0.3078","-0.6954","8","Brain mapping","Brain mapping","3",NA,NA,"",""
