"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1016/j.elecom.2012.01.031","dedup_wf_001::3f23b4d9dad775939c132e37c6171b89","activity catalytic;calcium ions;catalytic current","Enhancement of enzymatic activity and catalytic current of cellobiose dehydrogenase by calcium ions","Schulz, Christopher","2012-01-01","ELSEVIER SCIENCE INC","publication","","ELECTROCHEMISTRY COMMUNICATIONS","","","229255","Closed Access","0.2462","0.5631","3","Calcium ions, Cellobiose dehydrogenase, Graphite electrodes","Calcium ions, Cellobiose dehydrogenase, Graphite electrodes",NA,NA,17,"",""
"10.1016/j.elecom.2012.08.029","webcrawl____::cfbe41819b38bf392ffd7de50dcf169a","dehydrogenase versatile;direct electron;electron transfer","Recombinant pyranose dehydrogenase-A versatile enzyme possessing both mediated and direct electron transfer","Yakovleva, Maria E.","2012-01-01","ELSEVIER SCIENCE INC","publication","","ELECTROCHEMISTRY COMMUNICATIONS","","","264772","Closed Access","-0.4589","0.499","9","Dehydrogenase versatile, Direct electron, Electron transfer","Dehydrogenase versatile, Direct electron, Electron transfer",NA,NA,14,"",""
"10.1016/j.snb.2015.08.088","od______1404::8307fb1a1a97a47cb3145aaca6e5de5f","Electronic tongue","Resolution of galactose, glucose, xylose and mannose in sugarcane bagasse employing a voltammetric electronic tongue formed by metals oxy-hydroxide/MWCNT modified electrodes","Cardoso de Sá, Acelino","2016-01-01","","publication","","","","Second generation ethanol is produced from the carbohydrates released from the cell wall of bagasse and straw of sugarcane. The objective of this work is the characterization and application of a voltammetric electronic tongue using an array of glassy carbon electrodes modified with multi-walled carbon nanotubes containing metal (Paladium, Gold, Copper, Nickel and Cobalt) oxy-hydroxide nanoparticles (GCE/MWCNT/MetalsOOH) towards a simpler analysis of carbohydrates (glucose, xylose, galactose and mannose). The final architecture of the back-propagation Artificial Neural Network (ANN) model had 36 input neurons and a hidden layer with 5 neurons. The ANN based prediction model has provided satisfactory concentrations for all carbohydrates; the obtained response had a maximum NRMSE of 12.4% with a maximum deviation of slopes in the obtained vs. expected comparison graph of 15%. For all species, the comparison correlation coefficient was of r ≥ 0.99 for the training subset and of r ≥ 0.96 for the test subset.","264772","Open Access","-0.2426","0.6341","6","Electronic tongue","Electronic tongue",NA,NA,13,"",""
"10.1021/ac3011796","dedup_wf_001::c110a37816c5350cb8d250903dd23aa1","Article","Highly Photostable Near-Infrared Fluorescent pH Indicators and Sensors Based on BF2-Chelated Tetraarylazadipyrromethene Dyes","Jokic, Tijana","2012-01-01","AMER CHEMICAL SOC","publication","","ANALYTICAL CHEMISTRY","","In this study, a series of new BF2-chelated tetraarylazadipyrromethane dyes are synthesized and are shown to be suitable for the preparation of on/off photoinduced electron transfer modulated fluorescent sensors. The new indicators are noncovalently entrapped in polyurethane hydrogel D4 and feature absorption maxima in the range 660–710 nm and fluorescence emission maxima at 680–740 nm. Indicators have high molar absorption coefficients of ∼80 000 M–1 cm–1, good quantum yields (up to 20%), excellent photostability and low cross-sensitivity to the ionic strength. pK a values of indicators are determined from absorbance and fluorescence measurements and range from 7 to 11, depending on the substitution pattern of electron-donating and -withdrawing functionalities. Therefore, the new indicators are suitable for exploitation and adaptation in a diverse range of analytical applications. Apparent pK a values in sensor films derived from fluorescence data show 0.5–1 pH units lower values in comparison with those derived from the absorption data due to Förster resonance energy transfer from protonated to deprotonated form. A dual-lifetime referenced sensor is prepared, and application for monitoring of pH in corals is demonstrated.","264772","Open Access","0.6754","-0.0299","12","Article","Article",NA,NA,92,"",""
"10.1021/ac403957t","webcrawl____::6f4bd57fa8b48371b7a7f3cd525ee5df","dehydrogenase myriococcum;graphite electrodes;immobilization cellobiose","Polyethyleneimine as a Promoter Layer for the Immobilization of Cellobiose Dehydrogenase from Myriococcum thermophilum on Graphite Electrodes","Schulz, Christopher","2014-01-01","AMER CHEMICAL SOC","publication","","ANALYTICAL CHEMISTRY","","","264772","Closed Access","0.0588","0.6685","3","Calcium ions, Cellobiose dehydrogenase, Graphite electrodes","Calcium ions, Cellobiose dehydrogenase, Graphite electrodes","1","32",18,"",""
"10.1039/c2cc34903e","webcrawl____::c2385648be88b7f2a83de9f770543322","electrocatalysis osmium;improved microbial;microbial electrocatalysis","Improved microbial electrocatalysis with osmium polymer modified electrodes","Patil, Sunil A.","2012-01-01","ROYAL SOC CHEMISTRY","publication","","CHEMICAL COMMUNICATIONS","","","264772","Closed Access","-0.611","0.2374","8","Electrocatalysis osmium, Improved microbial, Microbial electrocatalysis","Electrocatalysis osmium, Improved microbial, Microbial electrocatalysis",NA,NA,25,"",""
"10.1039/c3an00658a","dedup_wf_001::c9ee38c3953c0ded6eefb180d96ff406","biochips phosphorescent;cell respiration;measurement cell","Measurement of cell respiration and oxygenation in standard multichannel biochips using phosphorescent O-2-sensitive probes","Kondrashina, Alina V.","2013-01-01","ROYAL SOC CHEMISTRY","publication","","ANALYST","","","07/IN.1/B1804","Closed Access","-0.1801","-0.6575","15","Based probe, Cell respiration, Cellular oxygen","Based probe, Cell respiration, Cellular oxygen",NA,NA,9,"",""
"10.1039/c3an36782g","webcrawl____::21f0024e307e83e552be338c3d6c8c25","measure oxygen; method;method measure","A new method to measure oxygen solubility in organic solvents through optical oxygen sensing","Quaranta, Michela","2013-01-01","ROYAL SOC CHEMISTRY","publication","","ANALYST","","","264772","Closed Access","0.1324","-0.647","2","Optical oxygen, Antioxidant activity, Based online","Optical oxygen, Antioxidant activity, Based online",NA,NA,26,"",""
"10.1042/bst20120120","webcrawl____::9038a71686fe03168f04d4b3c03e0082","cells electrodes;communication microbial;electrodes osmium","Electrochemical communication between microbial cells and electrodes via osmium redox systems","Hasan, Kamrul","2012-01-01","PORTLAND PRESS LTD","publication","","BIOCHEMICAL SOCIETY TRANSACTIONS","","","264772","Closed Access","-0.5959","0.0082","4","Electrochemical communication, Electrodes mediated, Osmium redox","Electrochemical communication, Electrodes mediated, Osmium redox",NA,NA,25,"",""
"10.1111/febs.13310","od_______908::280977cd63b284a8dc18255ecc53b2c0","oxidative cellulose degradation","Inter-domain electron transfer in cellobiose dehydrogenase: modulation by pH and divalent cations","Kracher, Daniel","2015-05-01","John Wiley & Sons, Ltd","publication","","The Febs Journal","","The flavocytochrome cellobiose dehydrogenase (CDH) is secreted by wood-decomposing fungi, and is the only known extracellular enzyme with the characteristics of an electron transfer protein. Its proposed function is reduction of lytic polysaccharide mono-oxygenase for subsequent cellulose depolymerization. Electrons are transferred from FADH2 in the catalytic flavodehydrogenase domain of CDH to haem?b in a mobile cytochrome domain, which acts as a mediator and transfers electrons towards the active site of lytic polysaccharide mono-oxygenase to activate oxygen. This vital role of the cytochrome domain is little understood, e.g. why do CDHs exhibit different pH optima and rates for inter-domain electron transfer (IET)? This study uses kinetic techniques and docking to assess the interaction of both domains and the resulting IET with regard to pH and ions. The results show that the reported elimination of IET at neutral or alkaline pH is caused by electrostatic repulsion, which prevents adoption of the closed conformation of CDH. Divalent alkali earth metal cations are shown to exert a bridging effect between the domains at concentrations of >?3?mm, thereby neutralizing electrostatic repulsion and increasing IET rates. The necessary high ion concentration, together with the docking results, show that this effect is not caused by specific cation binding sites, but by various clusters of Asp, Glu, Asn, Gln and the haem?b propionate group at the domain interface. The results show that a closed conformation of both CDH domains is necessary for IET, but the closed conformation also increases the FAD reduction rate by an electron pulling effect.","W 1224","Open Access","0.5643","0.2691","13","Oxidative cellulose degradation","Oxidative cellulose degradation",NA,NA,13,"",""
