"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"","od______2595::c52caef42885e35e203239e3afc08fd2","architecture poster;architectures complex;complex unpredictable","A Novel Runtime Monitoring Architecture","Nelissen, Geoffrey","2015-01-01","","publication","","","","Poster presented in 28th GI/ITG International Conference on Architecture of Computing Systems (ARCS 2015). 25 to 28, Mar, 2015, Poster Session. Porto, Portugal.
			Computing architectures become more and more complex and sometimes unpredictable.
			Verification techniques showed their limit, essentially when timing properties, available only at run-time, are involved.
			Testing improves the confidence but does not prove the correctness of the system in all possible situations.","137225","Open Access","-0.3995","0.4554","4","Monitoring architecture, Run time monitoring, Runtime verification","Monitoring architecture, Run time monitoring, Runtime verification",NA,NA,NA,"",""
"","od______2595::edc41c7278a046767131f23854c76075","centric approaches;key problems;addressed deployment","Partitioning the Network-on-Chip to Enable Virtualization on Many-Core Processors","Becker, Matthias","2015-01-01","","publication","","","","6th International Real-Time Scheduling Open Problems Seminar (RTSOPS 2015), Lund, Sweden.
			In this paper, we highlight some key problems in NoC based architectures that must be addressed before the deployment of real-time applications onto these platforms becomes possible. A paradigm shift from function centric to data and communication centric approaches is required. Combining hardware and software based ﬂow-regulation seems to be the only way to ensure that NoCs go beyond the best-effort service and address the requirements of diverse applications.","621429","Open Access","0.572","0.0093","2","Automotive applications","Automotive applications",NA,NA,NA,"",""
"10.1007/978-3-319-19584-1_13","od______2595::2c58688b3bf1fa6ac6ebaf0a8ab5cf59","ada europe;executors","An Execution Model for Fine-Grained Parallelism in Ada","Pinho, Luis Miguel","2015-01-01","","publication","","","","20th International Conference on Reliable Software Technologies - Ada-Europe 2015 (Ada-Europe 2015), 25 to 29, Jun, 2015. Madrid, Spain. Best Paper Award.
			This paper extends the authors earlier proposal for providing Ada with
			support for fine-grained parallelism with an execution model based on the concept
			of abstract executors, detailing the progress guarantees that these executors
			must provide and how these can be assured even in the presence of potentially
			blocking operations. The paper also describes how this execution model can be
			applied to real-time systems.","137225","Open Access","-0.4705","-0.4721","13","Fine grained parallelism, Parallelism in ada","Fine grained parallelism, Parallelism in ada","4",NA,NA,"",""
"10.1007/978-3-319-19584-1_5","od______2595::bd805de0322ddf327314646bc5314ff6","Run-Time Verification","A Novel Run-Time Monitoring Architecture for Safe and Efficient Inline Monitoring","Nelissen, Geoffrey","2015-01-01","","publication","","","","20th International Conference on Reliable Software Technologies - Ada-Europe 2015 (Ada-Europe 2015), Madrid, Spain.
			Verification and testing are two of the most costly and time consuming steps during the development of safety critical systems. The advent of complex and sometimes partially unpredictable computing architectures such as multicore commercial-of-the-shelf platforms, together with the composable development approach adopted in multiple industrial domains such as avionics and automotive, rendered the exhaustive testing of all situations that could potentially be encountered by the system once deployed on the field nearly impossible. Run-time verification (RV) is a promising solution to help accelerate the development of safety critical applications whilst maintaining the high degree of reliability required by such systems. RV adds monitors in the application, which check at run-time if the system is behaving according to predefined specifications. In case of deviations from the specifications during the runtime, safeguarding measures can be triggered in order to keep the system and its environment in a safe state, as well as potentially attempting to recover from the fault that caused the misbehaviour. Most of the state-of-the-art on RV essentially focused on the monitor generation, concentrating on the expressiveness of the specification language and its translation in correct-by-construction monitors. Few of them addressed the problem of designing an efficient and safe run-time monitoring (RM) architecture. Yet, RM is a key component for RV. The RM layer gathers information from the monitored application and transmits it to the monitors. Therefore, without an efficient and safe RM architecture, the whole RV system becomes useless, as its inputs and hence by extension its outputs cannot be trusted. In this paper, we discuss the design of a novel RM architecture suited to safety critical applications.","137225","Open Access","-0.2446","0.4509","4","Monitoring architecture, Run time monitoring, Runtime verification","Monitoring architecture, Run time monitoring, Runtime verification","0",NA,NA,"",""
"10.1007/978-3-319-24249-1_12","od______2659::4cce6b6ea6b89fccbe1226f4c2870145","safety","Towards a Framework for Alignment Between Automotive Safety and Security Standards","Christoph Schmittner","2015-09-22","","publication","","","","Modern automotive systems increasingly rely on software and network connectivity for new functions and features. Security of the software and communications of the on-board system of systems becomes a critical concern for the safety of new generation vehicles. Besides methods and tools, safety and security of automotive systems requires frameworks of standards for holistic process and assurance. As a part of our ongoing work, this paper investigates the possibility of a combined safety and security approach to standards in the automotive domain. We examine existing approaches in the railway and avionics domain with similar challenges and identify speci c requirements for the automotive domain. We evaluate ISO 15408 as a potential candidate for a combined safety and security approach for complementing automotive safety standard ISO 26262, and discuss their points of alignment.","621429","Open Access","-0.2367","0.6385","1","Alignment between automotive, Automotive safety, Automotive security analysis","Alignment between automotive, Automotive safety, Automotive security analysis","4",NA,NA,"",""
"10.1007/978-3-319-30695-7_17","od______2595::8020e6df222a7ec4a957cd279f5309d3","Computer Communication Networks","Measurement-Based Probabilistic Timing Analysis for Graphics Processor Units","Berezovskyi, Kostiantyn","2016-01-01","Springer Verlag","publication","","","","Architecture of Computing Systems (ARCS 2016). 4 to 7, Apr, 2016. Nuremberg, Germany.
			Purely analytical worst-case execution time (WCET) estimation approaches for Graphics Processor Units (GPUs) cannot go far because of insufficient public information for the hardware. Therefore measurement-based probabilistic timing analysis (MBPTA) seems the way forward. We recently demonstrated MBPTA for GPUs, based on Extreme Value Theory (EVT) of the “Block Maxima” paradigm. In this newer work, we formulate and experimentally evaluate a more robust MBPTA approach based on the EVT “Peak over Threshold” paradigm with a complete set of tests for verifying EVT applicability. It optimally selects parameters to best-fit the input measurements for more accurate probabilistic WCET estimates. Different system configuration parameters (cache arrangements, thread block size) and their effect on the pWCET are considered, enhancing models of worst-case GPU behavior.
			info:eu-repo/semantics/publishedVersion","621429","Open Access","-0.5188","-0.4143","7","Response time analysis, Timing analysis, Fixed priority","Response time analysis, Timing analysis, Fixed priority","4",NA,NA,"",""
"10.1007/978-3-642-30598-6","od______2595::1f220ef66751b8a1def4a0eeb87f57f6","Ravenscar profile","Run-Time Monitoring Environments for Real-Time and Safety Critical Systems","Nelissen, Geoffrey","2016-01-01","","publication","","","","Demo in Demo Session, 22nd IEEE Real-Time Embedded Technology & Applications Symposium (RTAS 2016). 11 to 14, Apr, 2016. Austria.
			In this work, we present four different implementations of a run-time monitoring framework suited to real-time and safety critical systems. Two implementations are written in Ada and follow the Ravenscar profile, which make them particularly suited to the development of high integrity systems. The first version is available as a standalone library for Ada programs while the second has been integrated in the GNAT run-time environment and instruments the ORK+ micro-kernel. Information on the task scheduling events, directly originating from the kernel, can thus be used by the monitors to check if the system follows all its requirements. The third implementation is a standalone library written in C++ that can be used in any POSIX compliant run-time environment. It is therefore compatible with the vast majority of operating systems used in embedded systems. The last implementation is a loadable kernel module for Linux. It has for main advantage to be able to enforce complete space partitioning between the monitors and the monitored applications. It is therefore impossible for memory faults to propagate and corrupt the state of the monitors.
			info:eu-repo/semantics/publishedVersion","135653","Open Access","-0.1627","0.3363","4","Monitoring architecture, Run time monitoring, Runtime verification","Monitoring architecture, Run time monitoring, Runtime verification","0",NA,NA,"",""
"10.1109/dsd.2014.40","narcis______::208a950fc93cc7e19ce24434b82c6878","ComputingMilieux_LEGALASPECTSOFCOMPUTING","Composable and predictable dynamic loading for time-critical partitioned systems","Sinha, SS Shubhendu","2014-01-01","Institute of Electrical and Electronics Engineers Inc.","publication","","","https://pure.tue.nl/ws/files/3757636/706991235301736.pdf","","621353","Open Access","-0.0535","0.7767","6","Automated driving, Cyber-physical systems, Data fusion","Automated driving, Cyber-physical systems, Data fusion","5",NA,NA,"",""
"10.1109/dsd.2015.63","od______2595::0b3a9d80ecf916df4f0d09f28a7218a1","autosar;automotive applications;core architectures","Investigation on AUTOSAR-Compliant Solutions for Many-Core Architectures","Becker, Matthias","2015-01-01","","publication","","","","As of today, AUTOSAR is the de facto standard in the automotive industry, providing a common software architec- ture and development process for automotive applications. While this standard is originally written for singlecore operated Elec- tronic Control Units (ECU), new guidelines and recommendations have been added recently to provide support for multicore archi- tectures. This update came as a response to the steady increase of the number and complexity of the software functions embedded in modern vehicles, which call for the computing power of multicore execution environments. In this paper, we enumerate and analyze the design options and the challenges of porting AUTOSAR-based automotive applications onto multicore platforms. In particular, we investigate those options when considering the emerging many- core architectures that provide a more scalable environment than the traditional multicore systems. Such platforms are suitable to enable massive parallel execution, and their design is more suitable for partitioning and isolating the software components.
			Euromicro Conference on Digital System Design (DSD 2015), Funchal, Portugal.","147439","Open Access","0.3849","0.443","3","Core architectures, [info.info-es] computer science [cs]/embedded systems, Mixed criticality","Core architectures, [info.info-es] computer science [cs]/embedded systems, Mixed criticality","1",NA,NA,"",""
"10.1109/ecrts.2016.14","od______2595::d254f67e82584af335dd237127dbf7ec","Automotive applications","Contention-Free Execution of Automotive Applications on a Clustered Many-Core Platform","Becker, Matthias","2016-01-01","Institute of Electrical and Electronics Engineers","publication","","","","28th Euromicro Conference on Real-Time Systems (ECRTS 2016). 5 to 8, Jul, 2016. Toulouse, France.
			Next generations of compute-intensive real-time applications in automotive systems will require more powerful computing platforms. One promising power-efficient solution for such applications is to use clustered many-core architectures. However, ensuring that real-time requirements are satisfied in the presence of contention in shared resources, such as memories, remains an open issue. This work presents a novel contention-free execution framework to execute automotive applications on such platforms. Privatization of memory banks together with defined access phases to shared memory resources is the backbone of the framework. An Integer Linear Programming (ILP) formulation is presented to find the optimal time-triggered schedule for the on-core execution as well as for the access to shared memory. Additionally a heuristic solution is presented that generates the schedule in a fraction of the time required by the ILP. Extensive evaluations show that the proposed heuristic performs only 0.5% away from the optimal solution while it outperforms a baseline heuristic by 67%. The applicability of the approach to industrially sized problems is demonstrated in a case study of a software for Engine Management Systems.
			info:eu-repo/semantics/publishedVersion","621429","Restricted","0.3506","-0.0419","2","Automotive applications","Automotive applications","11",NA,NA,"",""
"10.1109/ecrts.2016.15","od______2595::8d96915971c2e8feb44992e6d655f8f9","Real-time systems","A New Approach for Limited Preemptive Scheduling in Systems with Preemption Overhead","Nasri, Mitra","2016-01-01","Institute of Electrical and Electronics Engineers","publication","","","","28th Euromicro Conference on Real-Time Systems (ECRTS 2016). 5 to 8, Jul, 2016. Toulouse, France.
			This paper considers the problem of reducing the number of preemptions in a system with periodic tasks and preemption overhead. The proposed solution is based on the key observation that for periodic task sets, the task with the smallest period plays an important role in determining the maximum interval of time during which a lower priority task can be executed without being preempted. We use this property to build a new limited preemptive scheduling algorithm, named RSLP, based on fixed-priority scheduling. In RS-LP, the length of each task’s non-preemptive region is varying during the system execution so as to keep the preemptions aligned with the releases of the highest priority task. This simple mechanism allows us to reduce the overall number of preemptions. The proposed algorithm, decides whether or not to preempt the currently executing task based on the maximum blocking tolerance of the higher priority tasks. In any case, the preemptions are authorized only at release instants of the task with the smallest period, thereby limiting the maximum number of preemptions to the number of releases of the highest priority task. Moreover, in this paper, we provide two different preemption overhead aware schedulability tests for periodic and loose-harmonic task sets (i.e., where each period is an integer multiple of the smallest period), together with a lower bound on the maximum number of preemptions. To conclude, extensive experiments comparing RS-LP with the state of the art limited preemptive scheduling algorithms are finally presented.
			info:eu-repo/semantics/publishedVersion","333053","Restricted","-0.2278","-0.3876","9","Mixed criticality scheduling, Semi partitioned, Upper bound","Mixed criticality scheduling, Semi partitioned, Upper bound","1",NA,NA,"",""
"10.1109/ecrts.2016.25","od______2595::24cabddc2249cfc510c663980c926342","Storage management","Cache-Persistence-Aware Response-Time Analysis for Fixed-Priority Preemptive Systems","Rashid, Syed Aftab","2016-01-01","Institute of Electrical and Electronics Engineers","publication","","","","28th Euromicro Conference on Real-Time Systems (ECRTS 2016). 5 to 8, Jul, 2016. Toulouse, France.Outstanding Paper Award
			A task can be preempted by several jobs of higher priority tasks during its response time. Assuming the worst-case memory demand for each of these jobs leads to pessimistic worstcase response time (WCRT) estimations. Indeed, there is a big chance that a large portion of the instructions and data associated with the preempting task τj are still available in the cache when τj releases its next jobs. Accounting for this observation allows the pessimism of WCRT analysis to be significantly reduced, which is not considered by existing work. The four main contributions of this paper are: 1) The concept of persistent cache blocks is introduced in the context of WCRT analysis, which allows re-use of cache blocks to be captured, 2) A cache-persistence-aware WCRT analysis for fixed-priority preemptive systems exploiting the PCBs to reduce the WCRT bound, 3) An multi-set extension of the analysis that further improves the WCRT bound, and 4) An evaluation showing that our cache-persistence-aware WCRT analysis results in up to 10% higher schedulability than state-of-the-art approaches.
			info:eu-repo/semantics/publishedVersion","333053","Restricted","-0.0367","-0.6311","7","Response time analysis, Timing analysis, Fixed priority","Response time analysis, Timing analysis, Fixed priority","2",NA,NA,"",""
"10.1109/ecrts.2016.25","od______2595::69c9decab7233c4a528cecb7651c2138","timing analysis;wcrt;suspending","Timing Analysis of Fixed Priority SelfSuspending Sporadic Tasks","Nelissen, Geoffrey","2015-01-01","","publication","","","","27th Euromicro Conference on Real-Time Systems (ECRTS 2015), Lund, Sweden.
			Many real-time systems include tasks that need to suspend their execution in order to externalize some of their operations or to wait for data, events or shared resources. Although commonly encountered in real-world systems, study of their timing analysis is still limited due to the problem complexity. In this paper, we invalidate a claim made in one of the earlier works [1], that led to the common belief that the timing analysis of one self-suspending task interacting with non-self-suspending sporadic tasks is much easier than in the periodic case. This work highlights the complexity of the problem and presents a method to compute the exact worst-case response time (WCRT) of a self-suspending task with one suspension region. However, as the complexity of the analysis might rapidly grow with the number of tasks, we also define an optimization formulation to compute an upper-bound on the WCRT for tasks with multiple suspendion regions. In the experiments, our optimization framework outperforms all previous analysis techniques and often finds the exact WCRT.","611016","Open Access","-0.0853","-0.5013","7","Response time analysis, Timing analysis, Fixed priority","Response time analysis, Timing analysis, Fixed priority","2",NA,NA,"",""
"10.1109/estimedia.2015.7351770","od______2595::25a3c210ea183f22c5885ae39be94f80","transaction;wcbw;mcdf","Mode-Controlled Data-Flow Modeling of Real-Time Memory Controllers","Li, Yonghui","2015-01-01","","publication","","","","Accepted in 13th IEEE Symposium on Embedded Systems for Real-Time Multimedia (ESTIMedia 2015), Amsterdam, Netherlands.
			SDRAM is a shared resource in modern multi-core platforms executing multiple real-time (RT) streaming applications. It is crucial to analyze the minimum guaranteed SDRAM bandwidth to ensure that the requirements of the RT streaming applications are always satisfied. However, deriving the worst-case bandwidth (WCBW) is challenging because of the diverse memory traffic with variable transaction sizes. In fact, existing RT memory controllers either do not efficiently support variable transaction sizes or do not provide an analysis to tightly bound WCBW in their presence.
			We propose a new mode-controlled data-flow (MCDF) model to capture the command scheduling dependencies of memory transactions with variable sizes. The WCBW can be obtained by employing an existing tool to automatically analyze our MCDF model rather than using existing static analysis techniques, which in contrast to our model are hard to extend to cover different RT memory controllers. Moreover, the MCDF analysis can exploit static information about known transaction sequences provided by the applications or by the memory arbiter. Experimental results show that 77% improvement of WCBW can be achieved compared to the case without known transaction sequences. In addition, the results demonstrate that the proposed MCDF model outperforms state-of-the-art analysis approaches and improves the WCBW by 22% without known transaction sequences.","147439","Open Access","0.4434","-0.3226","14","Memory controllers","Memory controllers","3",NA,NA,"",""
"10.1109/etfa.2015.7301468","dedup_wf_001::1254efef5803e44bee8f901a0a8a30f4","Wireless communications","Response time analysis of slotted WiDom in noisy wireless channels","Vahabi, Maryam","2012-01-01","IPP Hurray! Research Group","publication","","","","International Conference on Emerging Technologies and Factory Automation (ETFA 2015), Industrial Communication Technologies and Systems, Luxembourg, Luxembourg.
			Timely delivery of critical traffic is a major challenge in industrial applications. The Wireless Dominance (WiDOM) medium access control protocol offers a very large number of priority levels to suit time sensitive application requirements. In particular, assuming that its overhead is properly modeled, WiDOM enables an accurate evaluation of the network response time in the wireless domain, through the power of the schedulability analysis, based on non-preemptive and staticpriority scheduling. Recent research proposed a new version of WiDOM (dubbed Slotted WiDOM), which offers a lower overhead as compared to the original version. In this paper, we propose a new schedulability analysis for Slotted WiDOM and extend it to handle message streams with release jitter. In order to provide a more accurate timing analysis, the effect of transmission faults must be taken into account. Therefore, in our novel analysis we consider the case where messages are transmitted in a realistic wireless channel, affected by noise and interference. Evaluation is performed on a real test-bed and the results from experiments provide a firm validation of our findings.","147439","Open Access","-0.1877","-0.6618","7","Response time analysis, Timing analysis, Fixed priority","Response time analysis, Timing analysis, Fixed priority","0",NA,NA,"",""
