"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1016/j.jpdc.2012.09.019","dedup_wf_001::7b494f14c864050c619f4a1db7a6ba83","sequential assignment;distributed systems;parallel partitioning","Parallel partitioning for distributed systems using sequential assignment","Spacey, Simon","2013-01-01","ACADEMIC PRESS INC ELSEVIER SCIENCE","publication","","JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING","","","248976","Closed Access","0.4412","0.6149","14","Distributed systems, Parallel partitioning, Sequential assignment","Distributed systems, Parallel partitioning, Sequential assignment","1","12",NA,"",""
"10.1109/cec.2013.6557742","core_ac_uk__::1bd6cde54030c3f9816745c3bfb70084","mechanisms;objectives","Exposing market mechanism design trade-offs via multi-objective evolutionary search","Chandra, Arjun","","IEEE","publication","","","http://publications.aston.ac.uk/24911/1/Exposing_market_mechanism_design_trade_offs_via_multi_objective_evolutionary_search.pdf","Market mechanisms are a means by which resources in contention can be allocated between contending parties, both in human economies and those populated by software agents. Designing such mechanisms has traditionally been carried out by hand, and more recently by automation. Assessing these mechanisms typically involves them being evaluated with respect to multiple conflicting objectives, which can often be nonlinear, noisy, and expensive to compute. For typical performance objectives, it is known that designed mechanisms often fall short on being optimal across all objectives simultaneously. However, in all previous automated approaches, either only a single objective is considered, or else the multiple performance objectives are combined into a single objective. In this paper we do not aggregate objectives, instead considering a direct, novel application of multi-objective evolutionary algorithms (MOEAs) to the problem of automated mechanism design. This allows the automatic discovery of trade-offs that such objectives impose on mechanisms. We pose the problem of mechanism design, specifically for the class of linear redistribution mechanisms, as a naturally existing multi-objective optimisation problem. We apply a modified version of NSGA-II in order to design mechanisms within this class, given economically relevant objectives such as welfare and fairness. This application of NSGA-II exposes tradeoffs between objectives, revealing relationships between them that were otherwise unknown for this mechanism class. The understanding of the trade-off gained from the application of MOEAs can thus help practitioners with an insightful application of discovered mechanisms in their respective real/artificial markets.","257906","Open Access","-0.0769","-0.5652","5","Multi objective","Multi objective","0",NA,NA,"",""
"10.1109/cgc.2013.91","od________18::35bc397d883a1c82f8f86be3fa057bc7","Nonlinear Sciences - Adaptation and Self-Organizing Systems","A cognitive-inspired model for self-organizing networks","Borkmann, Daniel","2012-08-06","","publication","","","","In this work we propose a computational scheme inspired by the workings of human cognition. We embed some fundamental aspects of the human cognitive system into this scheme in order to obtain a minimization of computational resources and the evolution of a dynamic knowledge network over time, and apply it to computer networks. Such algorithm is capable of generating suitable strategies to explore huge graphs like the Internet that are too large and too dynamic to be ever perfectly known. The developed algorithm equips each node with a local information about possible hubs which are present in its environment. Such information can be used by a node to change its connections whenever its fitness is not satisfying some given requirements. Eventually, we compare our algorithm with a randomized approach within an ecological scenario for the ICT domain, where a network of nodes carries a certain set of objects, and each node retrieves a subset at a certain time, constrained with limited resources in terms of energy and bandwidth. We show that a cognitive-inspired approach improves the overall networks topology better than a randomized algorithm.","257756","Open Access","0.3487","0.0888","10","Applied mathematics, Awareness in computer, Cognitive inspired model","Applied mathematics, Awareness in computer, Cognitive inspired model","0",NA,NA,"",""
"10.1109/cvprw.2012.6239207","core_ac_uk__::7f257d82795d1e9867451038700585f6","configuration methods;description;monitoring","Resource-aware configuration in smart camera networks","Rinner, Bernhard","2012-08-20","","publication","","","http://publications.aston.ac.uk/24930/1/rinner_et_al_wcnwasa_2012.pdf","A recent trend in smart camera networks is that they are able to modify the functionality during runtime to better reflect changes in the observed scenes and in the specified monitoring tasks. In this paper we focus on different configuration methods for such networks. A configuration is given by three components: (i) a description of the camera nodes, (ii) a specification of the area of interest by means of observation points and the associated monitoring activities, and (iii) a description of the analysis tasks. We introduce centralized, distributed and proprioceptive configuration methods and compare their properties and performance.","257906","Open Access","0.3618","-0.5603","6","Resource aware","Resource aware","5",NA,NA,"",""
"10.1109/iccvw.2015.79","dedup_wf_001::365c3835525d98d69136a31c8a73b9cf","NAT","The Visual Object Tracking VOT2015 Challenge Results","Kristan , Matej","2015-12-12","IEEE","publication","","","https://hal.archives-ouvertes.fr/hal-01336773/document","Personal use of this material is permitted. Permission from IEEE must be obtained for all other uses, in any current or future media, including reprinting/republishing this material for advertising or promotional purposes, creating new collective works, for resale or redistribution to servers or lists, or reuse of any copyrighted component of this work in other works. M. Kristan et al., \"The Visual Object Tracking VOT2015 Challenge Results,\" 2015 IEEE International Conference on Computer Vision Workshop (ICCVW), Santiago, 2015, pp. 564-586. doi: 10.1109/ICCVW.2015.79
			The Visual Object Tracking challenge 2015, VOT2015,
			aims at comparing short-term single-object visual trackers
			that do not apply pre-learned models of object appearance.
			Results of 62 trackers are presented. The number of tested
			trackers makes VOT 2015 the largest benchmark on shortterm
			tracking to date. For each participating tracker, a
			short description is provided in the appendix. Features of
			the VOT2015 challenge that go beyond its VOT2014 predecessor
			are: (i) a new VOT2015 dataset twice as large
			as in VOT2014 with full annotation of targets by rotated
			bounding boxes and per-frame attribute, (ii) extensions of
			the VOT2014 evaluation methodology by introduction of a
			new performance measure. The dataset, the evaluation kit
			as well as the results are publicly available at the challenge
			website.","257906","Open Access","-0.2531","-0.3766","7","Decentralised synchronisation","Decentralised synchronisation","3","54","1","",""
"10.1109/ijcnn.2014.6889637","core_ac_uk__::8d33d2084081cde392ca184b02e21432","multi objective","A novel adaptive weight selection algorithm for multi-objective multi-agent reinforcement learning","van Moffaert, Kristof","","IEEE","publication","","","http://publications.aston.ac.uk/24877/1/vmoffaert_et_al_wcci_2014.pdf","To solve multi-objective problems, multiple reward signals are often scalarized into a single value and further processed using established single-objective problem solving techniques. While the field of multi-objective optimization has made many advances in applying scalarization techniques to obtain good solution trade-offs, the utility of applying these techniques in the multi-objective multi-agent learning domain has not yet been thoroughly investigated. Agents learn the value of their decisions by linearly scalarizing their reward signals at the local level, while acceptable system wide behaviour results. However, the non-linear relationship between weighting parameters of the scalarization function and the learned policy makes the discovery of system wide trade-offs time consuming. Our first contribution is a thorough analysis of well known scalarization schemes within the multi-objective multi-agent reinforcement learning setup. The analysed approaches intelligently explore the weight-space in order to find a wider range of system trade-offs. In our second contribution, we propose a novel adaptive weight algorithm which interacts with the underlying local multi-objective solvers and allows for a better coverage of the Pareto front. Our third contribution is the experimental validation of our approach by learning bi-objective policies in self-organising smart camera networks. We note that our algorithm (i) explores the objective space faster on many problem instances, (ii) obtained solutions that exhibit a larger hypervolume, while (iii) acquiring a greater spread in the objective space.","257906","Open Access","-0.0092","-0.2004","5","Multi objective","Multi objective","4",NA,NA,"",""
"10.1109/saso.2013.20","core_ac_uk__::b0c0fd20d55c85464825d2345b191b06","marketing;configurations;pareto","Learning to be different:heterogeneity and efficiency in distributed smart camera networks","Lewis, Peter R.","","IEEE","publication","","","http://publications.aston.ac.uk/24914/1/lewis_et_al_saso_2013_camera_ready.pdf","In this paper we study the self-organising behaviour of smart camera networks which use market-based handover of object tracking responsibilities to achieve an efficient allocation of objects to cameras. Specifically, we compare previously known homogeneous configurations, when all cameras use the same marketing strategy, with heterogeneous configurations, when each camera makes use of its own, possibly different marketing strategy. Our first contribution is to establish that such heterogeneity of marketing strategies can lead to system wide outcomes which are Pareto superior when compared to those possible in homogeneous configurations. However, since the particular configuration required to lead to Pareto efficiency in a given scenario will not be known in advance, our second contribution is to show how online learning of marketing strategies at the individual camera level can lead to high performing heterogeneous configurations from the system point of view, extending the Pareto front when compared to the homogeneous case. Our third contribution is to show that in many cases, the dynamic behaviour resulting from online learning leads to global outcomes which extend the Pareto front even when compared to static heterogeneous configurations. Our evaluation considers results obtained from an open source simulation package as well as data from a network of real cameras.","257906","Open Access","0.2974","-0.447","3","Smart camera networks, Distributed smart camera","Smart camera networks, Distributed smart camera","10",NA,NA,"",""
"10.1109/sasow.2011.25","core_ac_uk__::8cc3f34296bacc6fb66d6893e1bd9a35","computing systems","A survey of self-awareness and its application in computing systems","Lewis, Peter R.","","IEEE","publication","","","http://publications.aston.ac.uk/24985/1/sa_se_survey_awareness_2011_cr.pdf","Novel computing systems are increasingly being composed of large numbers of heterogeneous components, each with potentially different goals or local perspectives, and connected in networks which change over time. Management of such systems quickly becomes infeasible for humans. As such, future computing systems should be able to achieve advanced levels of autonomous behaviour. In this context, the system's ability to be self-aware and be able to self-express becomes important. This paper surveys definitions and current understanding of self-awareness and self-expression in biology and cognitive science. Subsequently, previous efforts to apply these concepts to computing systems are described. This has enabled the development of novel working definitions for self-awareness and self-expression within the context of computing systems.","257906","Open Access","0.2448","0.4386","4","Computing systems, Expressive systems, Simulation environment","Computing systems, Expressive systems, Simulation environment","39",NA,NA,"",""
"10.1109/sasow.2013.11","core_ac_uk__::c3718402e3962cd9066099fb661e8e31","ComputingMethodologies_IMAGEPROCESSINGANDCOMPUTERVISION","CamSim:a distributed smart camera network simulator","Esterle, Lukas","2014-01-01","IEEE","publication","","","http://publications.aston.ac.uk/24913/1/saso_demo.pdf","Smart cameras allow pre-processing of video data on the camera instead of sending it to a remote server for further analysis. Having a network of smart cameras allows various vision tasks to be processed in a distributed fashion. While cameras may have different tasks, we concentrate on distributed tracking in smart camera networks. This application introduces various highly interesting problems. Firstly, how can conflicting goals be satisfied such as cameras in the network try to track objects while also trying to keep communication overhead low? Secondly, how can cameras in the network self adapt in response to the behavior of objects and changes in scenarios, to ensure continued efficient performance? Thirdly, how can cameras organise themselves to improve the overall network's performance and efficiency? This paper presents a simulation environment, called CamSim, allowing distributed self-adaptation and self-organisation algorithms to be tested, without setting up a physical smart camera network. The simulation tool is written in Java and hence allows high portability between different operating systems. Relaxing various problems of computer vision and network communication enables a focus on implementing and testing new self-adaptation and self-organisation algorithms for cameras to use.","257906","Open Access","0.4229","-0.2744","1","Vision graph, Camera networks, Distributed smart camera","Vision graph, Camera networks, Distributed smart camera","6",NA,NA,"",""
"10.1109/sasow.2013.18","nora_uio__no::7dda4182d4539177437791dc07ba5cdd","decentralised synchronisation;controlled nodes;ieee","The Challenge of Decentralised Synchronisation in Interactive Music Systems","Nymoen, Kristian","2013-01-01","","publication","","","https://www.duo.uio.no/bitstream/handle/10852/39369/2/SASOW-CR.pdf","Synchronisation is an important part of collaborative music systems, and with such systems implemented on mobile devices, the implementation of algorithms for synchronisation without central control becomes increasingly important. Decentralised synchronisation has been researched in many areas, and some challenges are solved. However, some of the assumptions that are often made in this research are not suitable for mobile musical systems. We present an implementation of a firefly-inspired algorithm for synchronisation of musical agents with fixed and equal tempo, and lay out the road ahead towards synchronisation between agents with large differences in tempo. The effect of introducing human-controlled nodes in the network of otherwise agent-controlled nodes is examined.

			© 2013 IEEE. Personal use of this material is permitted. Permission from IEEE must be obtained for all other uses, in any current or future media, including reprinting/republishing this material for advertising or promotional purposes, creating new collective works, for resale or redistribution to servers or lists, or reuse of any copyrighted component of this work in other works.","257906","Open Access","-0.2632","0.0631","7","Decentralised synchronisation","Decentralised synchronisation","0",NA,NA,"",""
"10.1109/sasow.2013.21","core_ac_uk__::703171ccdf9483cc1ad035c4f1e637be","modelling simulation;aware expressive;simulation environment","A modelling and simulation environment for self-aware and self-expressive systems","Nya, Tatiana Djaba","","IEEE","publication","","","http://publications.aston.ac.uk/24909/1/Modelling_and_simulation_environment_for_self_aware_and_self_expressive_systems.pdf","Self-awareness and self-expression are promising architectural concepts for embedded systems to be equipped with to match them with dedicated application scenarios and constraints in the avionic and space-flight industry. Typically, these systems operate in largely undefined environments and are not reachable after deployment for a long time or even never ever again. This paper introduces a reference architecture as well as a novel modelling and simulation environment for self-aware and self-expressive systems with transaction level modelling, simulation and detailed modelling capabilities for hardware aspects, precise process chronology execution as well as fine timing resolutions. Furthermore, industrial relevant system sizes with several self-aware and self-expressive nodes can be handled by the modelling and simulation environment.","257906","Open Access","0.2104","0.6178","4","Computing systems, Expressive systems, Simulation environment","Computing systems, Expressive systems, Simulation environment","1",NA,NA,"",""
"10.1109/tc.2011.205","webcrawl____::4bd32c3adf8eec496e7644739e6e4a5c","composing utility;design composing;directed transformations","Optimizing Hardware Design by Composing Utility-Directed Transformations","Liu, Qiang","2012-01-01","IEEE COMPUTER SOC","publication","","IEEE TRANSACTIONS ON COMPUTERS","","","248976","Closed Access","-0.4638","-0.5734","12","Composing utility, Design composing, Design exploration","Composing utility, Design composing, Design exploration","0",NA,NA,"",""
"10.1109/tvlsi.2011.2128354","webcrawl____::02407b3f87ee1ed6a16bfb51998b7d66","design exploration;exploration quadrature;methods option","Design Exploration of Quadrature Methods in Option Pricing","Tse, Anson H. T.","2012-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS","","","248976","Closed Access","-0.2986","-0.6953","12","Composing utility, Design composing, Design exploration","Composing utility, Design composing, Design exploration","5",NA,NA,"",""
"10.1109/tvlsi.2013.2251430","webcrawl____::1fcaad5ec972b7969856dab753164118","hardware pipelines;loop structures;mapping loop","Mapping Loop Structures onto Parametrized Hardware Pipelines","Le Masle, Adrien","2014-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS","","","257906","Closed Access","-0.6472","-0.4203","15","Hardware pipelines, Loop structures, Mapping loop","Hardware pipelines, Loop structures, Mapping loop","2",NA,NA,"",""
"10.1109/wicsa.2014.18","core_ac_uk__::aa0807ea52656f5c05483218a4e81216","software systems;architecting aware;service","Architecting self-aware software systems","Faniyi, Funmilade","2014-01-01","IEEE","publication","","","http://publications.aston.ac.uk/23399/1/WICSA_final.pdf","Contemporary software systems are becoming increasingly large, heterogeneous, and decentralised. They operate in dynamic environments and their architectures exhibit complex trade-offs across dimensions of goals, time, and interaction, which emerges internally from the systems and externally from their environment. This gives rise to the vision of self-aware architecture, where design decisions and execution strategies for these concerns are dynamically analysed and seamlessly managed at run-time. Drawing on the concept of self-awareness from psychology, this paper extends the foundation of software architecture styles for self-adaptive systems to arrive at a new principled approach for architecting self-aware systems. We demonstrate the added value and applicability of the approach in the context of service provisioning to cloud-reliant service-based applications.","257906","Open Access","0.1243","0.4019","4","Computing systems, Expressive systems, Simulation environment","Computing systems, Expressive systems, Simulation environment","15",NA,NA,"",""
"10.1145/2465780.2465783","dedup_wf_001::874df1fc6139fe21b78b3a93cbac9b34","acm;sound;body motion","Analyzing Correspondence between Sound Objects and Body Motion","Nymoen, Kristian","2013-01-01","ASSOC COMPUTING MACHINERY","publication","","ACM TRANSACTIONS ON APPLIED PERCEPTION","https://www.duo.uio.no/bitstream/handle/10852/35701/2/ST-Analysis-v5-thesis-asPublished_withCopyrightNotice.pdf","Links between music and body motion can be studied through experiments called sound-tracing. One of the main challenges in such research is to develop robust analysis techniques that are able to deal with the multidimensional data that musical sound and body motion present. The article evaluates four different analysis methods applied to an experiment in which participants moved their hands following perceptual features of short sound objects. Motion capture data has been analyzed and correlated with a set of quantitative sound features using four different methods: (a) a pattern recognition classifier, (b) t-tests, (c) Spearman s Á correlation, and (d) canonical correlation. This article shows how the analysis methods complement each other, and that applying several analysis techniques to the same data set can broaden the knowledge gained from the experiment.

			Copyright ACM, 2013. This is the author's version of the work. It is posted here by permission of ACM for your personal use. Not for redistribution. The de nitive version was published in ACM Transactions on Applied Perception 10(2).","257906","Open Access","-0.5572","0.2299","9","Motion, Sound","Motion, Sound","5",NA,NA,"",""
"10.1145/2530001","dedup_wf_001::e73c449c2032b51035daab92c8923cc9","vision graph;information;smart cameras","Socio-Economic Vision Graph Generation and Handover in Distributed Smart Camera Networks","Esterle, Lukas","2014-01-01","ASSOC COMPUTING MACHINERY","publication","","ACM TRANSACTIONS ON SENSOR NETWORKS","http://publications.aston.ac.uk/24910/1/Socio_economic_vision_graph_generation_and_handover_in_distributed_smart_camera_networks.pdf","In this article we present an approach to object tracking handover in a network of smart cameras, based on self-interested autonomous agents, which exchange responsibility for tracking objects in a market mechanism, in order to maximise their own utility. A novel ant-colony inspired mechanism is used to learn the vision graph, that is, the camera neighbourhood relations, during runtime, which may then be used to optimise communication between cameras. The key benefits of our completely decentralised approach are on the one hand generating the vision graph online, enabling efficient deployment in unknown scenarios and camera network topologies, and on the other hand relying only on local information, increasing the robustness of the system. Since our market-based approach does not rely on a priori topology information, the need for any multicamera calibration can be avoided. We have evaluated our approach both in a simulation study and in network of real distributed smart cameras.","257906","Open Access","0.3074","-0.2789","1","Vision graph, Camera networks, Distributed smart camera","Vision graph, Camera networks, Distributed smart camera","29",NA,NA,"",""
