"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1007/s00221-012-3364-5","dedup_wf_001::e0b0f9efbe06131995fc4a080883421f","Leg; Locomotion; Humans; Motor Activity; Adult; Arm; Movement; Male; Female; Biomechanics","Coupling of upper and lower limb pattern generators during human crawling at different arm/leg speed combinations","MacLellan, M. J.","2013-01-01","SPRINGER","publication","","EXPERIMENTAL BRAIN RESEARCH","","","248311","Open Access","0.2671","-0.4828","10","Cerebellar ataxia, Locomotor patterns, Movement","Cerebellar ataxia, Locomotor patterns, Movement","1","20","9","",""
"10.1007/s00221-013-3620-3","od______3667::f2ef11a41a38c11b7cf5033da6ecda81","Settore BIO/09 - Fisiologia","Anticipating the effects of visual gravity during simulated self-motion: estimates of time-to-passage along vertical and horizontal paths","Indovina, I","2013-09-01","Springer Berlin Heidelberg","publication","","","","","248311","Open Access","0.7134","-0.2357","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced",NA,NA,"8","",""
"10.1007/s00422-012-0471-0","dedup_wf_001::2ad8666c918f5326da34a8d930118de2","Department of Informatics","Towards a theoretical foundation for morphological computation with compliant bodies","Hauser, Helmut","2011-01-01","SPRINGER","publication","","BIOLOGICAL CYBERNETICS","http://www.zora.uzh.ch/id/eprint/72786/1/Hauser_et_al_Towards_theoretical_foundation.pdf","The control of compliant robots is, due to their often nonlinear and complex dynamics, inherently difficult. The vision of morphological computation proposes to view these aspects not only as problems, but rather also as parts of the solution. Non-rigid body parts are not seen anymore as imperfect realizations of rigid body parts, but rather as potential computational resources. The applicability of this vision has already been demonstrated for a variety of complex robot control problems. Nevertheless, a theoretical basis for understanding the capabilities and limitations of morphological computation has been missing so far. We present a model for morphological computation with compliant bodies, where a precise mathematical characterization of the potential computational contribution of a complex physical body is feasible. The theory suggests that complexity and nonlinearity, typically unwanted properties of robots, are desired features in order to provide computational power. We demonstrate that simple generic models of physical bodies, based on mass-spring systems, can be used to implement complex nonlinear operators. By adding a simple readout (which is static and linear) to the morphology such devices are able to emulate complex mappings of input to output streams in continuous time. Hence, by outsourcing parts of the computation to the physical body, the difficult problem of learning to control a complex body, could be reduced to a simple and perspicuous learning task, which can not get stuck in local minima of an error function.","248311","Open Access","-0.0854","0.2731","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational","3","94","69","",""
"10.1007/s00422-012-0516-4","dedup_wf_001::3018767c791d1728d627507d5bcf1e90","Department of Informatics","The role of feedback in morphological computation with compliant bodies","Hauser, Helmut","2012-01-01","Springer","publication","","","http://www.zora.uzh.ch/id/eprint/72784/1/Hauser_et_al_Role_of_feedback.pdf","The generation of robust periodic movements of complex nonlinear robotic systems is inherently difficult, especially, if parts of the robots are compliant. It has previously been proposed that complex nonlinear features of a robot, similarly as in biological organisms, might possibly facilitate its control. This bold hypothesis, commonly referred to as morphological computation, has recently received some theoretical support by Hauser et al. (Biol Cybern 105:355–370, doi:10.1007/s00422-012-0471-0, 2012). We show in this article that this theoretical support can be extended to cover not only the case of fading memory responses to external signals, but also the essential case of autonomous generation of adaptive periodic patterns, as, e.g., needed for locomotion. The theory predicts that feedback into the morphological computing system is necessary and sufficient for such tasks, for which a fading memory is insufficient. We demonstrate the viability of this theoretical analysis through computer simulations of complex nonlinear mass–spring systems that are trained to generate a large diversity of periodic movements by adapting the weights of a simple linear feedback device. Hence, the results of this article substantially enlarge the theoretically tractable application domain of morphological computation in robotics, and also provide new paradigms for understanding control principles of biological organisms.","248311","Open Access","-0.0645","0.1339","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational","2","99","24","",""
"10.1007/s00422-013-0584-0","dedup_wf_001::470bf7cf0f32a0d87551f136f777e749","ROBOT","Frequency modulation of large oscillatory neural networks","Wyffels, Francis","2014-01-01","SPRINGER","publication","","BIOLOGICAL CYBERNETICS","","Dynamical systems which generate periodic signals are of interest as models of biological central pattern generators and in a number of robotic applications. A basic functionality that is required in both biological modelling and robotics is frequency modulation. This leads to the question of whether there are generic mechanisms to control the frequency of neural oscillators. Here we describe why this objective is of a different nature, and more difficult to achieve, than modulating other oscillation characteristics (like amplitude, offset, signal shape). We propose a generic way to solve this task which makes use of a simple linear controller. It rests on the insight that there is a bidirectional dependency between the frequency of an oscillation and geometric properties of the neural oscillator's phase portrait. By controlling the geometry of the neural state orbits, it is possible to control the frequency on the condition that the state space can be shaped such that it can be pushed easily to any frequency.","248311","Open Access","0.0416","0.1175","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational",NA,NA,"6","",""
"10.1007/s00422-014-0628-0","od________18::e3d9ac97c2e59db720daba0706e7dbfd","Quantitative Biology - Neurons and Cognition","Short-term plasticity as cause-effect hypothesis testing in distal reward learning","Soltoggio, Andrea","2014-02-04","","publication","","","","Asynchrony, overlaps and delays in sensory-motor signals introduce ambiguity as to which stimuli, actions, and rewards are causally related. Only the repetition of reward episodes helps distinguish true cause-effect relationships from coincidental occurrences. In the model proposed here, a novel plasticity rule employs short and long-term changes to evaluate hypotheses on cause-effect relationships. Transient weights represent hypotheses that are consolidated in long-term memory only when they consistently predict or cause future rewards. The main objective of the model is to preserve existing network topologies when learning with ambiguous information flows. Learning is also improved by biasing the exploration of the stimulus-response space towards actions that in the past occurred before rewards. The model indicates under which conditions beliefs can be consolidated in long-term memory, it suggests a solution to the plasticity-stability dilemma, and proposes an interpretation of the role of short-term plasticity.","248311","Open Access","0.0411","0.7284","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning","1","24","2","",""
"10.1007/s10514-012-9287-y","dedup_wf_001::2c6bb85e06cd41a2e970b2fe1a4efe1a","Realtime obstacle avoidance","A Dynamical System Approach to Realtime Obstacle Avoidance","Khansari-Zadeh, S. M.","2012-01-01","Springer Verlag","publication","","","","This paper presents a novel approach to real-time obstacle avoidance based on dynamical systems (DS) that ensures impenetrability of multiple convex shaped objects. The proposed method can be applied to perform obstacle avoidance in Cartesian and Joint spaces and using both autonomous and non-autonomous DS-based controllers. Obstacle avoidance proceeds by modulating the original dynamics of the controller. The modulation is parameterizable and allows to determine a safety margin and to increase the robot's reactiveness in the face of uncertainty in the localization of the obstacle. The method is validated in simulation on different types of DS including locally and globally asymptotically stable DS, autonomous and non-autonomous DS, limit cycles, and unstable DS. Further, we verify it in several robot experiments on the 7 degrees of freedom Barrett WAM arm.","248311","Open Access","-0.2847","0.5858","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning",NA,NA,"75","",""
"10.1007/s10514-013-9330-7","webcrawl____::49c2f69444858a098a8fa20175b872a8","compliant joints;generation humanoid;pattern generation","Walking pattern generation for a humanoid robot with compliant joints","Li, Zhibin","2013-01-01","SPRINGER","publication","","AUTONOMOUS ROBOTS","","","248311","Closed Access","0.3564","0.2167","3","Humanoid robot icub, Compliant joints, Ddc:006","Humanoid robot icub, Compliant joints, Ddc:006",NA,NA,"20","",""
"10.1016/j.conb.2012.03.012","dedup_wf_001::b325644f3f447eae6a0bb91813799fc9","Settore BIO/09 - Fisiologia","Development of human locomotion","Lacquaniti, Francesco","2012-01-01","CURRENT BIOLOGY LTD","publication","","CURRENT OPINION IN NEUROBIOLOGY","","","248311","Open Access","0.5252","-0.4577","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","3","155","30","",""
"10.1016/j.ijsolstr.2014.12.023","base_oa_____::1c73d5f407078fa89db48f9ad6946a41","Mechanical Engineering","Energy conserving constant shape optimization of tensegrity structures","Caluwaerts, Ken","2015-04-01","Elsevier BV","publication","","International Journal of Solids and Structures","","","248311","Open Access","0.7679","0.1178","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit",NA,"30","4","",""
"10.1016/j.jneumeth.2011.01.013","dedup_wf_001::f04bed0bdf8883e3909279df543ade86","Settore BIO/09 - Fisiologia","A new ball launching system with controlled flight parameters for catching experiments","d'Avella A.","2011-01-01","Elsevier science","publication","","Journal of Neuroscience Methods","","","248311","Open Access","0.3643","-0.2618","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced",NA,NA,"7","",""
"10.1016/j.jocs.2012.08.019","dedup_wf_001::8fe6271968d583fdc9853cc097de905c","behaviors;systems;time","Dynamically stable control of articulated crowds","Mukovskiy, Albert","2013-01-01","ELSEVIER SCIENCE BV","publication","","JOURNAL OF COMPUTATIONAL SCIENCE","","The synthesis of realistic complex body movements in real-time is a difficult problem in computer graphics and in robotics. High realism requires the accurate modeling of the details of the trajectories for a large number of degrees of freedom. At the same time, real-time animation necessitates flexible systems that can adapt and react in an online fashion to changing external constraints. Such behaviors can be modeled with nonlinear dynamical systems in combination with appropriate learning methods. The resulting mathematical models have manageable mathematical complexity, allowing to study and design the dynamics of multi-agent systems. We introduce Contraction Theory as a tool to treat the stability properties of such highly nonlinear systems. For a number of scenarios we derive conditions that guarantee the global stability and minimal convergence rates for the formation of coordinated behaviors of crowds. In this way we suggest a new approach for the analysis and design of stable collective behaviors in crowd simulation.","248311","Open Access","-0.4034","0.2292","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds",NA,NA,"3","",""
"10.1016/j.neucom.2012.12.040","webcrawl____::fee43d683e29aff589b95466d685b665","kinesthetic teaching;pointing humanoid;teaching visuomotor","Kinesthetic teaching of visuomotor coordination for pointing by the humanoid robot iCub","Lemme, Andre","2013-01-01","ELSEVIER SCIENCE BV","publication","","NEUROCOMPUTING","","","248311","Closed Access","-0.4274","-0.5949","3","Humanoid robot icub, Compliant joints, Ddc:006","Humanoid robot icub, Compliant joints, Ddc:006",NA,NA,"6","",""
"10.1016/j.neulet.2013.10.028","webcrawl____::64ac5e7c12b0575e4dfc92ff81fb83cc","healthy adults;asymmetric tonic; effects","Are effects of the symmetric and asymmetric tonic neck reflexes still visible in healthy adults?","Bruijn, S. M.","2013-01-01","ELSEVIER IRELAND LTD","publication","","NEUROSCIENCE LETTERS","","","248311","Closed Access","0.775","-0.0484","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit","5","34","0","",""
"10.1016/j.neunet.2012.06.005","webcrawl____::f67dfd599256a7dcd01b1857f447eed1","behavior learning;hebbian plasticity;learning noise","From modulated Hebbian plasticity to simple behavior learning through noise and weight saturation","Soltoggio, Andrea","2012-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","NEURAL NETWORKS","","","248311","Closed Access","0.1845","0.733","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning",NA,NA,"10","",""
"10.1016/j.neuroimage.2013.01.005","od______3667::c95dcb311a5c7e5810272f0c18db01a2","Magnetic Resonance Imaging; Young Adult; Motion; Humans; Brain; Motion Perception; Brain Mapping; Gravitation; Photic Stimulation; Adult; Cues; Female; Male","Simulated self-motion in a visual gravity field: sensitivity to vertical and horizontal heading in the human brain","Indovina, I","2013-05-01","Elsevier Inc NY Journals","publication","","","","","248311","Closed Access","0.6029","-0.1119","6","Bayesian binning, Action streams, Binning segmentation","Bayesian binning, Action streams, Binning segmentation","1","63","23","",""
"10.1016/j.neuroscience.2012.12.064","webcrawl____::c9a5bb8bf93564a00bd3812c7aa0054a","parkinson disease;lack voluntary;responses parkinson","LACK OF NON-VOLUNTARY STEPPING RESPONSES IN PARKINSON'S DISEASE","Selionov, V. A.","2013-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","NEUROSCIENCE","","","247959","Closed Access","0.6382","0.4307","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit",NA,NA,"12","",""
"10.1016/j.physd.2013.07.016","webcrawl____::d78a062d5419d1bef798ec9dc2e495e5","arbitrary limit;cycle shape;family morphed","A general family of morphed nonlinear phase oscillators with arbitrary limit cycle shape","Ajallooeian, Mostafa","2013-01-01","ELSEVIER SCIENCE BV","publication","","PHYSICA D-NONLINEAR PHENOMENA","","","248311","Closed Access","0.5145","0.5606","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit",NA,NA,"14","",""
"10.1016/j.psychsport.2012.12.001","webcrawl____::5099b93cebd370a4bc0f697cf0a2b656","mental representation","Mental representation and learning: The influence of practice on the development of mental representation structure in complex action","Frank, Cornelia","2013-01-01","ELSEVIER SCIENCE BV","publication","","PSYCHOLOGY OF SPORT AND EXERCISE","","","248311","Closed Access","0.4317","0.4295","7","Mental representation, Action representation, Attentional focus","Mental representation, Action representation, Attentional focus","1","45","14","",""
"10.1016/j.psychsport.2013.09.006","webcrawl____::40b5419f2d539799dcb6064fc2579784","attentional focus;development skill;focus development","The influence of attentional focus on the development of skill representation in a complex action","Land, William M.","2014-01-01","ELSEVIER SCIENCE BV","publication","","PSYCHOLOGY OF SPORT AND EXERCISE","","","248311","Closed Access","-0.5249","-0.5762","7","Mental representation, Action representation, Attentional focus","Mental representation, Action representation, Attentional focus","1","51","13","",""
"10.1016/j.robot.2012.05.022","dedup_wf_001::1dafd47c6772b51f9b40aaeddf25e016","Dynamical systems","Estimating the non-linear dynamics of free-flying objects","Kim, Seungsu","2012-01-01","Elsevier (Amsterdam)","publication","","","","This paper develops a model-free method to estimate the dynamics of free-flying objects. We take a realistic perspective to the problem and investigate tracking accurately and very rapidly the trajectory and orientation of an object so as to catch it in flight. We consider the dynamics of complex objects where the grasping point is not located at the center of mass. To achieve this, a density estimate of the translational and rotational velocity is built based on the trajectories of various examples. We contrast the performance of six non-linear regression methods (Support Vector Regression (SVR) with Radial Basis Function (RBF) kernel, SVR with polynomial kernel, Gaussian Mixture Regression (GMR), Echo State Network (ESN), Genetic Programming (GP) and Locally Weighted Projection Regression (LWPR)) in terms of precision of recall, computational cost and sensitivity to choice of hyper-parameters. We validate the approach for real-time motion tracking of 5 daily life objects with complex dynamics (a ball, a fully-filled bottle, a half-filled bottle, a hammer and a pingpong racket). To enable real-time tracking, the estimated model of the object's dynamics is coupled with an Extended Kalman Filter for robustness against noisy sensing. (C) 2012 Elsevier B.V. All rights reserved.","248311","Open Access","-0.6332","0.2682","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning",NA,NA,"18","",""
"10.1037/e537102012-650","narcis______::99a001f1efd15ccbac0f9e1f726e0bd0","search memory; visual;visual search","Does visual search have a memory?","Bialkova, Svetlana","2012-01-01","","publication","","","https://ris.utwente.nl/ws/files/6920815/ecvp12_jkt_crop.pdf","","248587","Open Access","0.7639","0.1909","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit",NA,NA,"0","",""
"10.1038/srep00514","dedup_wf_001::e0474a46871cb9ba49e77bd25be4e5a7","Article","Information Processing Capacity of Dynamical Systems","Dambre, Joni","2012-01-01","NATURE PUBLISHING GROUP","publication","","SCIENTIFIC REPORTS","","Many dynamical systems, both natural and artificial, are stimulated by time dependent external signals, somehow processing the information contained therein. We demonstrate how to quantify the different modes in which information can be processed by such systems and combine them to define the computational capacity of a dynamical system. This is bounded by the number of linearly independent state variables of the dynamical system, equaling it if the system obeys the fading memory condition. It can be interpreted as the total number of linearly independent functions of its stimuli the system can compute. Our theory combines concepts from machine learning (reservoir computing), system modeling, stochastic processes, and functional analysis. We illustrate our theory by numerical simulations for the logistic map, a recurrent neural network, and a two-dimensional reaction diffusion system, uncovering universal trade-offs between the non-linearity of the computation and the system's short-term memory.","248311","Open Access","-0.485","0.2933","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds","3","161","38","",""
"10.1038/srep08507","dedup_wf_001::73c29fd7e5728d42ad92ca4cdc0929e7","Kinematics analysis; Grasping; Humans; Psychomotor Performance; Racism; Social Perception; Prejudice; Psychology; Joint action.","Prejudiced interactions: Implicit racial bias reduces predictive simulation during joint action with an out-group avatar","Sacheli, L","2015-01-01","Nature Publishing Group","publication","","Scientific Reports","","During social interactions people automatically apply stereotypes in order to rapidly categorize others. Racial differences are among the most powerful cues that drive these categorizations and modulate our emotional and cognitive reactivity to others. We investigated whether implicit racial bias may also shape hand kinematics during the execution of realistic joint actions with virtual in- and out-group partners. Caucasian participants were required to perform synchronous imitative or complementary reach-to-grasp movements with avatars that had different skin color (white and black) but showed identical action kinematics. Results demonstrate that stronger visuo-motor interference (indexed here as hand kinematics differences between complementary and imitative actions) emerged: i) when participants were required to predict the partner's action goal in order to on-line adapt their own movements accordingly; ii) during interactions with the in-group partner, indicating the partner's racial membership modulates interactive behaviors. Importantly, the in-group/out-group effect positively correlated with the implicit racial bias of each participant. Thus visuo-motor interference during joint action, likely reflecting predictive embodied simulation of the partner's movements, is affected by cultural inter-individual differences.","611909","Open Access","-0.6113","-0.3526","6","Bayesian binning, Action streams, Binning segmentation","Bayesian binning, Action streams, Binning segmentation","9","50","16","",""
"10.1038/srep21142","dedup_wf_001::89ddc419e0adff11c2595c2091a9b332","Quantitative Biology::Neurons and Cognition","Recurrent Spiking Networks Solve Planning Tasks","Rueckert, Elmar","2016-02-01","Nature Publishing Group","publication","","Scientific Reports","","A recurrent spiking neural network is proposed that implements planning as probabilistic inference for finite and infinite horizon tasks. The architecture splits this problem into two parts: The stochastic transient firing of the network embodies the dynamics of the planning task. With appropriate injected input this dynamics is shaped to generate high-reward state trajectories. A general class of reward-modulated plasticity rules for these afferent synapses is presented. The updates optimize the likelihood of getting a reward through a variant of an Expectation Maximization algorithm and learning is guaranteed to convergence to a local maximum. We find that the network dynamics are qualitatively similar to transient firing patterns during planning and foraging in the hippocampus of awake behaving rats. The model extends classical attractor models and provides a testable prediction on identifying modulating contextual information. In a real robot arm reaching and obstacle avoidance task the ability to represent multiple task solutions is investigated. The neural planning method with its local update rules provides the basis for future neuromorphic hardware implementations with promising potentials like large data processing abilities and early initiation of strategies to avoid dangerous situations in robot co-worker scenarios.","248311","Open Access","-0.471","0.4174","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning","13","99","6","",""
"10.1049/ic.2010.0356","ec_fp7_ict__::8e5886ece168203088035346a3f1373d","heel strike;human walking;knees toe","Human-like walking with straightened knees, toe-off and heel-strike for the humanoid robot iCub","Li Z.","2010-01-01","","publication","","","","","248311","Closed Access","0.3786","0.648","3","Humanoid robot icub, Compliant joints, Ddc:006","Humanoid robot icub, Compliant joints, Ddc:006",NA,NA,"0","",""
"10.1080/00222895.2013.833080","dedup_wf_001::2c59239bdeb61c907d84e2808c36feb1","Settore BIO/09 - Fisiologia","Changes of Gait Kinematics in Different Simulators of Reduced Gravity","Sylos-Labini, Francesca","2013-01-01","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","publication","","JOURNAL OF MOTOR BEHAVIOR","","","247959","Open Access","0.6256","-0.2096","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced",NA,NA,"7","",""
