"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1002/wnan.1413","dedup_wf_001::2da829c6a0c930a1b7850aab8c91d48d","Emerging Technologies","High throughput toxicity screening and intracellular detection of nanomaterials","Collins, Andrew Richard","2017-01-01","Wiley","publication","","","https://www.duo.uio.no/bitstream/handle/10852/56062/1/Collins_et_al-2017-Wiley_Interdisciplinary_Reviews__Nanomedicine_and_Nanobiotechnology.pdf","With the growing numbers of nanomaterials (NMs), there is a great demand for rapid and reliable ways of testing NM safety?preferably using in vitro approaches, to avoid the ethical dilemmas associated with animal research. Data are needed for developing intelligent testing strategies for risk assessment of NMs, based on grouping and read?across approaches. The adoption of high throughput screening (HTS) and high content analysis (HCA) for NM toxicity testing allows the testing of numerous materials at different concentrations and on different types of cells, reduces the effect of inter?experimental variation, and makes substantial savings in time and cost. HTS/HCA approaches facilitate the classification of key biological indicators of NM?cell interactions. Validation of in vitro HTS tests is required, taking account of relevance to in vivo results. HTS/HCA approaches are needed to assess dose? and time?dependent toxicity, allowing prediction of in vivo adverse effects. Several HTS/HCA methods are being validated and applied for NM testing in the FP7 project NANoREG, including Label?free cellular screening of NM uptake, HCA, High throughput flow cytometry, Impedance?based monitoring, Multiplex analysis of secreted products, and genotoxicity methods?namely High throughput comet assay, High throughput in vitro micronucleus assay, and ?H2AX assay. There are several technical challenges with HTS/HCA for NM testing, as toxicity screening needs to be coupled with characterization of NMs in exposure medium prior to the test; possible interference of NMs with HTS/HCA techniques is another concern. Advantages and challenges of HTS/HCA approaches in NM safety are discussed. WIREs Nanomed Nanobiotechnol 2017, 9:e1413. doi: 10.1002/wnan.1413 For further resources related to this article, please visit the WIREs website.","310584","Open Access","0.0304","-0.1561","2","Algae toxicity assessment, Alternative methods development, Analysis of published","Algae toxicity assessment, Alternative methods development, Analysis of published","2","69","17","",""
"10.1007/s11051-013-2052-0","dedup_wf_001::8b1df18daa35a71b485aa0ea1d4fbf65","Emission","Nano-objects emitted during maintenance of common particle generators: direct chemical characterization with aerosol mass spectrometry and implications for risk assessments","Nilsson, Patrik T.","2013-01-01","SPRINGER","publication","","JOURNAL OF NANOPARTICLE RESEARCH","","Nanotechnology gives us materials with enhanced or completely new properties. At the same time, inhalation of manufactured nano-objects has been related to an array of adverse biological effects. We characterized particle emissions, which occurred during maintenance of common metal nanoparticle generators and contrasted the properties of the emitted particles with those originally produced by the generators. A new approach using online aerosol mass spectrometry (AMS), for time-and size-resolved measurements of the particle chemical composition, was applied in combination with more conventional techniques for particle sampling and analysis, including electron microscopy. Emissions during maintenance work, in terms of mass and surface area concentration in the size range of 0.02-10 mu m, were dominated by large agglomerates (1-5 mu m). With AMS, we show that the particle composition depends on both generator type and maintenance task being performed and that the instrument can be used for highly time-resolved selective studies of metal nanoparticle emissions. The emitted agglomerates have a relatively high probability to be deposited in the lower respiratory tract, since the mean particle diameter coincided with a peak in the lung deposition curve. Each of these agglomerates consisted of a very high number (10(3)-10(5)/agglomerate) of nanometer-sized primary particles originating from the particle synthesis process. This made them possess large surface areas, one of the key properties in nanotoxicology. Similar agglomerates may be emitted in a wide range of processes when nanoparticles are manufactured or handled. The fate of such agglomerates, once deposited in the respiratory tract, is unknown and should therefore be considered in future particle toxicological studies. Our results highlight the importance of including micrometer-sized particles in exposure and emission assessments.","310584","Open Access","-0.5544","0.0825","1","Electron microscopy, Size shape","Electron microscopy, Size shape",NA,NA,"7","",""
"10.1007/s11051-013-2101-8","od______2016::bd9283bedd1b909e1a39cd995b77ef87","Nanomaterials","Nanomaterials safety assessment: contribution from the Portuguese National Institute of Health (INSA) research","Albuquerque, José Maria","2015-07-13","Instituto Nacional de Saúde Doutor Ricardo Jorge, IP","publication","","","","The National Health Institute Doutor Ricardo Jorge (INSA) is a public organization of the Portuguese Ministry of Health, which develops a triple role as State Laboratory in the health sector, National Reference Laboratory and National Health Observatory. All operative units composing the departments develop multidisciplinary programs in problem areas of Public Health, namely performing R&D, health monitoring, training, laboratory external quality assessment and general health services.
			INSA has been successful in leading and being partner of national and transnational research projects and initiatives in the nanosafety field.
			O QualityNano é um projeto europeu financiado pela União Europeia para a área da qualidade e testes de segurança em nanomateriais. Este projeto, que se desenvolveu ao longo dos últimos quatro anos, integra 28 Instituições de referência que atuam nas áreas da nanotecnologia, medicina e ciências naturais e tem com objetivo desenvolver e implementar as melhores práticas e qualidade em todos os aspetos da Nanosafety.
			Os nanomateriais são materiais cujos principais constituintes têm dimensões compreendidas entre 1 e 100 nanómetros (1 nm = 0,000 000 001 m). Os nanomateriais são já utilizados em centenas de aplicações e produtos de consumo, de dentífricos a baterias, tintas e vestuário e desenvolvimento destas substâncias inovadoras contribui significativamente para a competitividade da Europa e oferece importantes possibilidades de progresso em áreas como a medicina, a proteção ambiental e a eficiência energética.
			No entanto, existem ainda incertezas quanto aos potenciais riscos que elas representam, o QualityNano desenvolveu a sua atividade no estudo, avaliação e definição de regras adequadas de segurança para estes materiais.
			No âmbito da “QualityNano Conference and Training Workshop” o Instituto Ricardo Jorge apresenta um poster sobre a sua participação em vários projetos na área da Nanosafety, nomeadamente nos seguintes domínios:
			Identificação de necessidades fundamentais e lacunas no conhecimento sobre a segurança dos nanomateriais;
			Contribuição para a avaliação do risco de nanomateriais;
			Difusão e partilha de conhecimentos com stakeholders;
			Participação em Comités Técnicos para a normalização e regulamentação de nanomateriais e nanotecnologias;
			Apoio de uma política integrada de risco a nível da UE direcionado para nanomateriais e nanotecnologias.","310584","Open Access","0.0205","-0.7431","4","Associados à manipulação, Safety assessment contribution, Avaliação externa da qualidade","Associados à manipulação, Safety assessment contribution, Avaliação externa da qualidade","2","79","61","",""
"10.1007/s11051-013-2177-1","dedup_wf_001::3f3ae5224dd265fa5969e091a9adeda5","analysis;size shape;image","Measurement uncertainties of size, shape, and surface measurements using transmission electron microscopy of near-monodisperse, near-spherical nanoparticles","De Temmerman, Pieter-Jan","2013-01-01","SPRINGER","publication","","JOURNAL OF NANOPARTICLE RESEARCH","","Transmission electron microscopy (TEM) in combination with systematic random imaging, semi-automatic image analysis and data processing has been validated for size, shape and surface topology measurements of silica nanoparticles. The accuracy of the validated TEM method was assessed by measuring two selected colloidal silica certified reference materials, ERM-FD100 and ERM-FD304. The measurement uncertainties were estimated for the modal and median particle size, shape and surface topology parameters of single primary particles. The single primary particles are distinguished from agglomerates using a linear discriminant analysis approach. After optimization of the binning process, the mode associated to the number-based particle size distribution was obtained by lognormal fitting. The methodology described in this paper, where a high level of automation of calibration, image acquisition, image analysis and data analysis is obtained, gives robust results for the modal area equivalent circular particle diameter (ECD). The expanded uncertainty of the modal ECD is estimated to be about 3 %. The largest contribution to the expanded uncertainty was found to stem from the uncertainty associated to the trueness of the TEM method.
			 ","310584","Open Access","-0.7061","0.0654","1","Electron microscopy, Size shape","Electron microscopy, Size shape",NA,"1","9","",""
"10.1007/s11051-017-3741-x","dedup_wf_001::4d3ddc189d3fe60fbcae0b3ac61c1f99","Nanomaterial","Reliable nanomaterial classification of powders using the volume-specific surface area method","Wohlleben, Wendel","2017-02-01","Springer Netherlands","publication","","Journal of Nanoparticle Research","","The volume-specific surface area (VSSA) of a particulate material is one of two apparently very different metrics recommended by the European Commission for a definition of ?nanomaterial? for regulatory purposes: specifically, the VSSA metric may classify nanomaterials and non-nanomaterials differently than the median size in number metrics, depending on the chemical composition, size, polydispersity, shape, porosity, and aggregation of the particles in the powder. Here we evaluate the extent of agreement between classification by electron microscopy (EM) and classification by VSSA on a large set of diverse particulate substances that represent all the anticipated challenges except mixtures of different substances. EM and VSSA are determined in multiple labs to assess also the level of reproducibility. Based on the results obtained on highly characterized benchmark materials from the NanoDefine EU FP7 project, we derive a tiered screening strategy for the purpose of implementing the definition of nanomaterials. We finally apply the screening strategy to further industrial materials, which were classified correctly and left only borderline cases for EM. On platelet-shaped nanomaterials, VSSA is essential to prevent false-negative classification by EM. On porous materials, approaches involving extended adsorption isotherms prevent false positive classification by VSSA. We find no false negatives by VSSA, neither in Tier 1 nor in Tier 2, despite real-world industrial polydispersity and diverse composition, shape, and coatings. The VSSA screening strategy is recommended for inclusion in a technical guidance for the implementation of the definition. Graphical abstract We evaluate the extent of agreement between classification by electron microscopy (EM) and classification by Volume-Specific Surface Area (VSSA) on a large set of diverse particulate substances. These represent the challenges anticipated for identification of nanomaterials by the European Commission recommendation for a definition of nanomaterials for regulatory purposes. Electronic supplementary material The online version of this article (doi:10.1007/s11051-017-3741-x) contains supplementary material, which is available to authorized users.","604347","Open Access","-0.0666","-0.5446","6","Analytical methods, Surface area method, Classification of powders","Analytical methods, Surface area method, Classification of powders","2","10","5","",""
"10.1007/s11356-017-9953-x","dedup_wf_001::39488aea7741d66e412a83684198fd23","Negligible depletion solid phase microextraction","Evaluation of methods to determine adsorption of polycyclic aromatic hydrocarbons to dispersed carbon nanotubes","Glomstad, Berit","2017-08-19","Springer Verlag","publication","","","","A number of methods have been reported for determining hydrophobic organic compound adsorption to dispersed carbon nanotubes (CNTs), but their accuracy and reliability remain uncertain. We have evaluated three methods to investigate the adsorption of phenanthrene (a model polycyclic aromatic hydrocarbon; PAH) to CNTs with different physicochemical properties; dialysis tube (DT) protected negligible depletion solid phase microextraction (DT-nd-SPME), ultracentrifugation and filtration using various types of filters. Dispersed CNTs adhered to the unprotected PDMS-coated fibers used in nd-SPME. Protection of the fibers from CNT adherence was investigated with hydrophilic DT, but high PAH sorption to the DT was observed. The efficiency of ultracentrifugation and filtration to separate CNTs from the water phase depended on CNT physicochemical properties. While non-functionalized CNTs were efficiently separated from the water phase using ultracentrifugation, incomplete separation of carboxyl functionalized CNTs was observed. Filtration efficiency varied with different filter types (composition and pore size), and non-functionalized CNTs were more easily separated from the water phase than functionalized CNTs. Sorption of phenanthrene was high (<70%) for three of the filters tested, making them unsuitable for the assessment of phenanthrene adsorption to CNTs. Filtration using a hydrophilic polytetrafluoroethylene (PTFE) filter membrane (0.1 µm) was found to be a simple and precise technique for the determination of phenanthrene adsorption to a range of CNTs, efficiently separating all types of CNTs and exhibiting a good and highly reproducible recovery of phenanthrene (82%) over the concentration range tested (70-735 µg/L).
			© Springer Verlag. This is the authors' accepted and refereed manuscript to the article. LOCKED until 19.8.2018 due to copyright restrictions. The final publication is available at https://link.springer.com/article/10.1007%2Fs11356-017-9953-x","310584","Open Access","-0.5088","-0.5006","12","Carbon nanotubes","Carbon nanotubes",NA,NA,"1","",""
"10.1016/b978-0-323-32889-0.00016-9","od______2016::0741f3450d9bf1411e30ba554630dbd8","Genotoxicidade Ambiental","Role of nanogenotoxicology studies in safety evaluation of nanomaterials","Louro, Henriqueta","2015-01-01","Elsevier","publication","","","","Nanomaterials (NMs) are defined as materials containing particles where one or more external dimensions are in the size range of 1 100 nm. Many different NMs, alone or in combination,in the form of fibers, tubes, or particles have been already proposed for innovative diagnostic, drug delivery platforms and nanostructured matrices for tissue engineering applications. Presently, the diversity of NMs that are being used, or explored as candidates, for tissue engineering can be classified into different groups (polymers, ceramics,carbon nanotubes [CNTs], metals and composites), depending on their chemical composition. This chapter describes the importance of genotoxicity evaluation to warrant the safety of these innovative NMs, with particular emphasis on the most prominent testing strategies that must consider and incorporate the specific physicochemical characteristics of the nanosized materials into toxicological research.
			Fundação para a Ciência e Tecnologia, Portugal, EXCL/CTM-NAN/ 0166/2012 and PEst-OE/SAU/UI0009/2011), NANOGENOTOX (EU Grant Agreement 2009 21 01) and NANoREG (FP7, NMP.2012.1.3-3, contract no. 310584)","310584","Open Access","0.5426","-0.1135","8","Carcinogenic potential, Metal nanoparticles, Mutagenic and carcinogenic","Carcinogenic potential, Metal nanoparticles, Mutagenic and carcinogenic",NA,NA,"0","",""
"10.1016/j.reprotox.2015.05.015","dedup_wf_001::76d377313c17bddc4695f6c510fddda5","Toxicology","A perspective on the developmental toxicity of inhaled nanoparticles","Hougaard, Karin Sørig","2015-01-01","Elsevier Inc.","publication","","","","This paper aimed to clarify whether maternal inhalation of engineered nanoparticles (NP) may constitute a hazard to pregnancy and fetal development, primarily based on experimental animal studies of NP and air pollution particles. Overall, it is plausible that NP may translocate from the respiratory tract to the placenta and fetus, but also that adverse effects may occur secondarily to maternal inflammatory responses. The limited database describes several organ systems in the offspring to be potentially sensitive to maternal inhalation of particles, but large uncertainties exist about the implications for embryo-fetal development and health later in life. Clearly, the potential for hazard remains to be characterized. Considering the increased production and application of nanomaterials and related consumer products a testing strategy for NP should be established. Due to large gaps in data, significant amounts of groundwork are warranted for a testing strategy to be established on a sound scientific basis.","310584","Open Access","-0.3568","-0.2307","2","Algae toxicity assessment, Alternative methods development, Analysis of published","Algae toxicity assessment, Alternative methods development, Analysis of published","7","80","43","",""
"10.1016/j.toxlet.2016.09.016","od______2016::42b4507cedadf860af2be9c8b0f73427","Nanotubos de Carbono","Toxicological effects of carbon nanotubes in human respiratory cells","Louro, Henriqueta","2017-07-27","Instituto Nacional de Saúde Doutor Ricardo Jorge, IP","publication","","","","Os nanotubos de carbono de parede múltipla (NTCs) são nanomateriais
			(NM) frequentemente utilizados como compósitos estruturais, em aplicações
			energéticas e em eletrónica. Com o objetivo de contribuir para a
			avaliação da sua segurança para o homem, foi investigada a toxicidade
			de vários NTC (NM-400, NM-401, NM-402 e NM-403) considerando a
			relação entre as suas propriedades físico-químicas e toxicológicas. Os
			efeitos citotóxicos foram analisados através do ensaio clonogénico e
			do índice replicativo, enquanto a genotoxicidade foi avaliada através
			dos ensaios do cometa e do micronúcleo, em duas linhas celulares do
			trato respiratório humano, as células A549 e Beas-2B. A exposição das
			células durante 48h revelou que apenas o NM-401 era citotóxico em
			ambos os tipos de células, mas, após uma exposição de 8 dias, todos os
			NTCs eram citotóxicos nas células A549. A análise de correlação sugeriu
			uma associação entre a dimensão dos NTCs no meio de cultura e a sua
			citotoxicidade. O ensaio do cometa não revelou indução de quebras na
			molécula de DNA. Contudo, os NM-401 e NM-402 induziram a formação
			de micronúcleos em A549, mas não em Beas-2B. Como estes são os
			NTCs mais longos, o comprimento parece ser um fator determinante
			para a genotoxicidade.
			Multi-walled carbon nanotubes (CNTs) are nanomaterials (NMs) frequently
			used in applications such as structural composites, energy applications
			and electronics. To contribute to the safety assessment of CNTs, this work
			investigated the toxicological effects of CNTs (NM-400, NM-401, NM-402
			and NM-403), in relation to their physicochemical characteristics. The cytotoxic
			effects were analysed using the clonogenic assay and replication
			index, while genotoxic effects were evaluated by the comet and micronucleus
			assays, in two types of human respiratory cells, A549 and Beas-2B.
			The 48h-exposure of cells revealed that only NM-401 was cytotoxic in both
			cell lines, but after 8-days exposure, all the tested CNTs were cytotoxic
			in A549 cells. Correlation analysis suggested an association between the
			CNTs’ size in cell medium and cytotoxicity. Using the comet assay, no induction
			of DNA damage was observed. However, NM-401 and NM-402
			induced micronucleus in A549 cells but not in Beas-2B. NM-401 and
			NM-402 are the two longest MWCNTs analyzed in this work and therefore
			length of the CNT may be determinant for genotoxicity. The different CNTs
			effect in the two cell lines is explained in view of the size-distribution of
			MWCNTs in the cell medium, rather than cell’s specificities.
			Trabalho cofinanciado pelo Projetos FP7 NANoREG (GA 310584),
			pela Ação Concertada NANOGENOTOX (GA 2009 21) e pelo INSA
			(2013DGH860).
			info:eu-repo/semantics/publishedVersion","310584","Open Access","0.4254","0.4851","5","Walled carbon nanotubes, Cytotoxic and genotoxic, Genotoxic effects","Walled carbon nanotubes, Cytotoxic and genotoxic, Genotoxic effects",NA,NA,"8","",""
"10.1016/j.toxlet.2016.09.016","od______2016::342ab52d858e66b4ea6c83c9f1840bd7","Genotoxicidade Ambiental","Evaluation of the cytotoxic and genotoxic effects of benchmark multi-walled carbon nanotubes in relation to their physicochemical properties","Louro, Henriqueta","2016-10-01","Elsevier/EUROTOX","publication","","","","To contribute with scientific evidence to the grouping strategy for the safety assessment of multi-walled carbon nanotubes (MWCNTs), this work describes the investigation of the cytotoxic and genotoxic effects of four benchmark MWCNTs in relation to their physicochemical characteristics, using two types of human respiratory cells. The cytotoxic effects were analysed using the clonogenic assay and replication index determination. A 48h-exposure of cells revealed that NM-401 was the only cytotoxic MWCNT in both cell lines, but after 8-days exposure, the clonogenic assay in A549 cells showed cytotoxic effects for all the tested MWCNTs. Correlation analysis suggested an association between the MWCNTs size in cell culture medium and cytotoxicity. No induction of DNA damage was observed after any MWCNTs in any cell line by the comet assay, while the micronucleus assay revealed that both NM-401 and NM-402 were genotoxic in A549 cells. NM-401 and NM-402 are the two longest MWCNTs analyzed in this work, suggesting that length may be determinant for genotoxicity. No induction of micronuclei was observed in Beas-2B cell line and the different effect in both cell lines is explained in view of the size-distribution of MWCNTs in the cell culture medium, rather than cell's specificities.
			The research leading to these results was co-funded by European Union Seventh Framework Programme (FP7/2007e2013) under the project NANoREG (A common European approach to the regulatory testing of nanomaterials), grant agreement 310584, by NANOGENOTOX Joint Action, in the framework of the Health Programme under grant agreement 2009 21 and by UID/BIM/00009/2013 (Centre for Toxicogenomics and Human Health – ToxOmics, Foundation for Science and Technology). The authors also acknowledge Dr. José Catita (Paralab, Portugal) for the support with the DLS analysis.","310584","Open Access","0.2694","0.4257","5","Walled carbon nanotubes, Cytotoxic and genotoxic, Genotoxic effects","Walled carbon nanotubes, Cytotoxic and genotoxic, Genotoxic effects",NA,NA,"8","",""
"10.1016/j.toxlet.2017.07.523","od______2016::f9fff9b9c75ad759d7e1414d6f2ad913","Environmental Genotoxicity","Hazard assessment of benchmark metallic nanomaterials in alveolar epithelial cells","Saruga, Andreia","2017-09-10","","publication","","","","Abstract publicado em: Toxicology Letters. 2017;280 (Suppl 1):S180–S190. Disponível em: http://dx.doi.org/10.1016/j.toxlet.2017.07.523
			The fast development of nanotechnology has led to the manufacturing of a wide array of nanomaterials (NMs). Despite the number of studies addressing NMs toxicity, uncertainties about their safety remain, representing a challenge to regulatory authorities. This work intended to assess the toxicity of metallic NMs in alveolar epithelial cells and to relate the effects with their physicochemical properties.

			Benchmark NMs (JRC) - CeO2 (NM-212), TiO2 (NM-100) and BaSO4 (NM-220) - were dispersed and their properties in the culture medium were evaluated by DLS. A549 cells were exposed to each NM for cytotoxicity (MTT and plating efficiency assays) and genotoxicity (comet and cytokinesis-blocked micronucleus, CBMN, assays) assessment.

			A homogeneous dispersion that remained stable in culture medium was achieved for all NMs.  The CeO2NM was the only one that decreased cells’ proliferative capacity after 8 days exposure.  As to the genotoxicity, the TiO2NM significantly increased the level of DNA damage following 3h and 24h exposure, whereas the CeO2NM caused only a slight increase in DNA damage at 3h exposure. None of the NMs tested positive by the CBMN assay. BaSO4NM was neither cytotoxic nor genotoxic.

			In conclusion, this study contributed to the hazard assessment of different benchmark metallic NMs, disclosing diverse biological effects that will be interpreted considering the inherent physicochemical properties. The identification of key features and pathways that drive NMs’ toxicity is paramount to allow prediction of their adverse effects, avoiding the huge task of testing every new NM.
			Project NANoREG (GA 310584), ToxOmics (UID/BIM/00009/2013) and INSA (2013DGH860).
			info:eu-repo/semantics/publishedVersion","147402","Restricted","0.3288","0.1842","7","Genotoxicidade ambiental, Metallic nanomaterials, Nanoreg project","Genotoxicidade ambiental, Metallic nanomaterials, Nanoreg project",NA,NA,"0","",""
"10.1016/j.yrtph.2016.05.037","dedup_wf_001::0158d18fedfc8336daedd90912f71590","Toxicology","Towards a nanospecific approach for risk assessment","Dekkers, Susan","2016-10-01","Elsevier BV","publication","","Regulatory Toxicology and Pharmacology","https://dspace.library.uu.nl/bitstream/1874/345644/1/Towards.pdf","PUBLISHED
			In the current paper, a new strategy for risk assessment of nanomaterials is described, which builds upon previous project outcomes and is developed within the FP7 NANoREG project. NANoREG has the aim to develop, for the long term, new testing strategies adapted to a high number of nanomaterials where many factors can affect their environmental and health impact. In the proposed risk assessment strategy, approaches for (Quantitative) Structure Activity Relationships ((Q)SARs), grouping and read-across are integrated and expanded to guide the user how to prioritise those nanomaterial applications that may lead to high risks for human health. Furthermore, those aspects of exposure, kinetics and hazard assessment that are most likely to be influenced by the nanospecific properties of the material under assessment are identified. These aspects are summarised in six elements, which play a key role in the strategy: exposure potential, dissolution, nanomaterial transformation, accumulation, genotoxicity and immunotoxicity.

			With the current approach it is possible to identify those situations where the use of nanospecific grouping, read-across and (Q)SAR tools is likely to become feasible in the future, and to point towards the generation of the type of data that is needed for scientific justification, which may lead to regulatory acceptance of nanospecific applications of these tools.
			The research leading to these results has been partially funded by the European Union Seventh Framework Programme (FP7/2007–2013) under the project NANoREG (A common European approach to the regulatory testing of nanomaterials), grant agreement 310584.

			We would like to acknowledge the other T5.7 partners NIA, KI, CNR, and VSB for their valuable input during the discussions and the process of development of the risk assessment approach presented here. In addition, NANoREG partners from other tasks within WP5 as well as partners form other work packages are kindly acknowledged for their contribution to the discussion at the consortium meetings and other meetings and for the input to the manuscript. RIVM colleagues Cornelle Noorlander, Jaco Westra and Cindy Bekker are thanked for their contribution to the work and Fleur van Broekhuizen, Marja Pronk, Dick Sijm, Theo Vermeire and Jan Roels are acknowledged for feedback, critical reading and reviewing of the manuscript.","310584","Open Access","0.2227","-0.3789","3","Nanoreg framework, Risk assessment, Safety assessment","Nanoreg framework, Risk assessment, Safety assessment","2","35","21","",""
"10.1021/acsami.6b06278","od______1106::2dbd841173da8aeb1732647dc952384c","Nanoimmunosafety","Assessing the immunosafety of engineered nanoparticles with a novel in vitro model based on human primary monocytes","Li, Yang","2016-01-01","American Chemical Society","publication","","","","et al.","264506","Closed Access","0.1919","-0.6895","13","Physiologically based pharmacokinetic","Physiologically based pharmacokinetic",NA,NA,"9","",""
"10.1021/tx4004243","dedup_wf_001::41a745bb9f32d80033db5b6e3bbf4340","Química","Systematic Investigation of the Physicochemical Factors That Contribute to the Toxicity of ZnO Nanoparticles","Mu, Qingshan","2014-01-01","AMER CHEMICAL SOC","publication","","CHEMICAL RESEARCH IN TOXICOLOGY","","ZnO nanoparticles (NPs) are prone to dissolution, and uncertainty remains whether biological/cellular responses to ZnO NPs are solely due to the release of Zn2+ or whether the NPs themselves have additional toxic effects. We address this by establishing ZnO NP solubility in dispersion media (Dulbecco’s modified Eagle’s medium, DMEM) held under conditions identical to those employed for cell culture (37 °C, 5% CO2, and pH 7.68) and by systematic comparison of cell–NP interaction for three different ZnO NP preparations. For NPs at concentrations up to 5.5 μg ZnO/mL, dissolution is complete (with the majority of the soluble zinc complexed to dissolved ligands in the medium), taking ca. 1 h for uncoated and ca. 6 h for polymer coated ones. Above 5.5 μg/mL, the results are consistent with the formation of zinc carbonate, keeping the solubilized zinc fixed to 67 μM of which only 0.45 μM is as free Zn2+, i.e., not complexed to dissolved ligands. At these relatively high concentrations, NPs with an aliphatic polyether-coating show slower dissolution (i.e., slower free Zn2+ release) and reprecipitation kinetics compared to those of uncoated NPs, requiring more than 48 h to reach thermodynamic equilibrium. Cytotoxicity (MTT) and DNA damage (Comet) assay dose–response curves for three epithelial cell lines suggest that dissolution and reprecipitation dominate for uncoated ZnO NPs. Transmission electron microscopy combined with the monitoring of intracellular Zn2+ concentrations and ZnO–NP interactions with model lipid membranes indicate that an aliphatic polyether coat on ZnO NPs increases cellular uptake, enhancing toxicity by enabling intracellular dissolution and release of Zn2+. Similarly, we demonstrate that needle-like NP morphologies enhance toxicity by apparently frustrating cellular uptake. To limit toxicity, ZnO NPs with nonacicular morphologies and coatings that only weakly interact with cellular membranes are recommended.
			The work leading to these results has received funding from the European Union Seventh Framework Programme (FP7-NMP-2008-1.3-2) under grant agreement no. 229244. A.P.B. holds an EPSRC ARF (EP/E059678/1). C.A.D., J.G., and C.R.C. also received support from the European Union Seventh Framework Programme (FP7-NMP.2012.1.3-3) under grant agreement no. 310584 (NANoREG)","310584","Restricted","-0.3716","0.5217","11","Genotoxicity, Oxide nanoparticles","Genotoxicity, Oxide nanoparticles",NA,NA,"38","",""
"10.1038/srep21316","dedup_wf_001::6626cf7c16bdaa6a8a966a3191059808","Teknik och teknologier","Single-Walled Carbon Nanotubes Inhibit the Cytochrome P450 Enzyme, CYP3A4","El-Sayed, Ramy","2016-01-01","Uppsala universitet, Tillämpad materialvetenskap","publication","","","","We report a detailed computational and experimental study of the interaction of single-walled carbon nanotubes (SWCNTs) with the drug-metabolizing cytochrome P450 enzyme, CYP3A4. Dose-dependent inhibition of CYP3A4-mediated conversion of the model compound, testosterone, to its major metabolite, 6β-hydroxy testosterone was noted. Evidence for a direct interaction between SWCNTs and CYP3A4 was also provided. The inhibition of enzyme activity was alleviated when SWCNTs were pre-coated with bovine serum albumin. Furthermore, covalent functionalization of SWCNTs with polyethylene glycol (PEG) chains mitigated the inhibition of CYP3A4 enzymatic activity. Molecular dynamics simulations suggested that inhibition of the catalytic activity of CYP3A4 is mainly due to blocking of the exit channel for substrates/products through a complex binding mechanism. This work suggests that SWCNTs could interfere with metabolism of drugs and other xenobiotics and provides a molecular mechanism for this toxicity. Our study also suggests means to reduce this toxicity, eg., by surface modification. ","310584","Open Access","-0.6087","0.5047","12","Carbon nanotubes","Carbon nanotubes",NA,NA,"7","",""
"10.1080/17435390.2016.1202351","dedup_wf_001::315a319ee4a537625318a528c5b2bf84","Functionalization","Multi-walled carbon nanotube physicochemical properties predict pulmonary inflammation and genotoxicity","Poulsen, Sarah S.","2016-01-01","Informa Healthcare","publication","","","","Abstract Lung deposition of multi-walled carbon nanotubes (MWCNT) induces pulmonary toxicity. Commercial MWCNT vary greatly in physicochemical properties and consequently in biological effects. To identify determinants of MWCNT-induced toxicity, we analyzed the effects of pulmonary exposure to 10 commercial MWCNT (supplied in three groups of different dimensions, with one pristine and two/three surface modified in each group). We characterized morphology, chemical composition, surface area and functionalization levels. MWCNT were deposited in lungs of female C57BL/6J mice by intratracheal instillation of 0, 6, 18 or 54??g/mouse. Pulmonary inflammation (neutrophil influx in bronchoalveolar lavage (BAL)) and genotoxicity were determined on day 1, 28 or 92. Histopathology of the lungs was performed on day 28 and 92. All MWCNT induced similar histological changes. Lymphocytic aggregates were detected for all MWCNT on day 28 and 92. Using adjusted, multiple regression analyses, inflammation and genotoxicity were related to dose, time and physicochemical properties. The specific surface area (BET) was identified as a positive predictor of pulmonary inflammation on all post-exposure days. In addition, length significantly predicted pulmonary inflammation, whereas surface oxidation (?OH and ?COOH) was predictor of lowered inflammation on day 28. BET surface area, and therefore diameter, significantly predicted genotoxicity in BAL fluid cells and lung tissue such that lower BET surface area or correspondingly larger diameter was associated with increased genotoxicity. This study provides information on possible toxicity-driving physicochemical properties of MWCNT. The results may contribute to safe-by-design manufacturing of MWCNT, thereby minimizing adverse effects.","310584","Open Access","-0.2989","0.6273","9","Carbon nanotube physicochemical, Epoxy composite dusts, Differences in liver","Carbon nanotube physicochemical, Epoxy composite dusts, Differences in liver","1","20","16","",""
