"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1002/pmic.201100363","dedup_wf_001::36b087596e907c9ca7cacd7d0e891cf0","International Protein Index","\"Consequences of the discontinuation of the International Protein Index (IPI) database and its substitution by the UniProtKB \"\"complete proteome\"\" sets\"","Griss, Johannes","2011-01-01","WILEY-BLACKWELL","publication","","PROTEOMICS","","The International Protein Index (IPI) database has been one of the most widely used protein databases in MS proteomics approaches. Recently, the closure of IPI in September 2011 was announced. Its recommended replacement is the new UniProt Knowledgebase (UniProtKB) ?complete proteome? sets, launched in May 2011. Here, we analyze the consequences of IPI's discontinuation for human and mouse data, and the effect of its substitution with UniProtKB on two levels: (i) data already produced and (ii) newly performed experiments. To estimate the effect on existing data, we investigated how well IPI identifiers map to UniProtKB accessions. We found that 21% of human and 10% of mouse identifiers do not map to UniProtKB and would thus be ?lost.? To investigate the impact on new experiments, we compared the theoretical search space (i.e. the tryptic peptides) of both resources and found that it is decreased by 14.0% for human and 8.9% for mouse data through IPI's closure. An analysis on the experimental evidence for these ?lost? peptides showed that the vast majority has not been identified in experiments available in the major proteomics repositories. It thus seems likely that the search space provided by UniProtKB is of higher quality than the one currently provided by IPI.","085949","Open Access","-0.5892","-0.2422","6","Osbp related protein, Caveolae field, Cavin proteins","Osbp related protein, Caveolae field, Cavin proteins",20,"36","6","",""
"10.1002/pmic.201100577","dedup_wf_001::6e2b178d8bb68b8a9ac641d0f6f4901f","Technical Brief","jmzIdentML API: A Java interface to the mzIdentML standard for peptide and protein identification data","Reisinger, Florian","2012-04-01","WILEY-VCH Verlag GmbH & Co","publication","","Proteomics","","We present a Java application programming interface (API), jmzIdentML, for the Human Proteome Organisation (HUPO) Proteomics Standards Initiative (PSI) mzIdentML standard for peptide and protein identification data. The API combines the power of Java Architecture of XML Binding (JAXB) and an XPath-based random-access indexer to allow a fast and efficient mapping of extensible markup language (XML) elements to Java objects. The internal references in the mzIdentML files are resolved in an on-demand manner, where the whole file is accessed as a random-access swap file, and only the relevant piece of XMLis selected for mapping to its corresponding Java object. The APIis highly efficient in its memory usage and can handle files of arbitrary sizes. The APIfollows the official release of the mzIdentML (version 1.1) specifications and is available in the public domain under a permissive licence at http://www.code.google.com/p/jmzidentml/.","260558","Open Access","-0.7632","-0.0061","14","Proteomics data, Approaching clinical proteomics, Technological innovation and resources","Proteomics data, Approaching clinical proteomics, Technological innovation and resources",25,"12","2","",""
"10.1002/pmic.201100578","dedup_wf_001::aa8ea5978ac0fed8f172f2d53d3f5e83","Technical Brief","jmzReader: A Java parser library to process and visualize multiple text and XML-based mass spectrometry data formats","Griss, Johannes","2012-01-01","WILEY-BLACKWELL","publication","","PROTEOMICS","","We here present the jmzReader library: a collection of Java application programming interfaces (APIs) to parse the most commonly used peak list and XML-based mass spectrometry (MS) data formats: DTA, MS2, MGF, PKL, mzXML, mzData, and mzML (based on the already existing API jmzML). The library is optimized to be used in conjunction with mzIdentML, the recently released standard data format for reporting protein and peptide identifications, developed by the HUPO proteomics standards initiative (PSI). mzIdentML files do not contain spectra data but contain references to different kinds of external MS data files. As a key functionality, all parsers implement a common interface that supports the various methods used by mzIdentML to reference external spectra. Thus, when developing software for mzIdentML, programmers no longer have to support multiple MS data file formats but only this one interface. The library (which includes a viewer) is open source and, together with detailed documentation, can be downloaded from http://code.google.com/p/jmzreader/.","202272","Open Access","-0.7031","0.022","14","Proteomics data, Approaching clinical proteomics, Technological innovation and resources","Proteomics data, Approaching clinical proteomics, Technological innovation and resources",22,"26","2","",""
"10.1002/pmic.201200514","dedup_wf_001::4aaf4f94809b2b208a880d5de02864ed","Discontinuation","From Peptidome to PRIDE: Public proteomics data migration at a large scale","Csordas, Attila","2013-01-01","WILEY-BLACKWELL","publication","","PROTEOMICS","","The PRIDE database, developed and maintained at the European Bioinformatics Institute (EBI), is one of the most prominent data repositories dedicated to high throughput MS-based proteomics data. Peptidome, developed by the National Center for Biotechnology Information (NCBI) as a sibling resource to PRIDE, was discontinued due to funding constraints in April 2011. A joint effort between the two teams was started soon after the Peptidome closure to ensure that data were not ?lost? to the wider proteomics community by exporting it to PRIDE. As a result, data in the low terabyte range have been migrated from Peptidome to PRIDE and made publicly available under experiment accessions 17 900?18 271, representing 54 projects, ?53 million mass spectra, ?10 million peptide identifications, ?650 000 protein identifications, ?1.1 million biologically relevant protein modifications, and 28 species, from more than 30 different labs.","202272","Open Access","-0.6732","-0.1584","14","Proteomics data, Approaching clinical proteomics, Technological innovation and resources","Proteomics data, Approaching clinical proteomics, Technological innovation and resources",9,"24","7","",""
"10.1002/wsbm.137","dedup_wf_001::694690dd901509438ae9e0161588b978","lipid sensing;pathophysiology treatment;receptors pathophysiology","Lipid-sensing nuclear receptors in the pathophysiology and treatment of the metabolic syndrome","Vacca, Michele","2011-01-01","WILEY-BLACKWELL","publication","","Wiley Interdisciplinary Reviews: Systems Biology and Medicine","","","202272","Closed Access","-0.5114","0.2933","5","Lipid metabolism, Metabolic syndrome, Atherogenic disease","Lipid metabolism, Metabolic syndrome, Atherogenic disease",31,NA,NA,"",""
"10.1007/978-1-60761-325-1_3","fp7_health__::1d014677b3270e91d9b1d8c3182d22a2","esi ms;lysophosphatidylcholine species;quantification lysophosphatidylcholine","Quantification of Lysophosphatidylcholine Species by High-Throughput Electrospray Ionization Tandem Mass Spectrometry (ESI-MS/MS)","Liebisch, Gerhard","2009-01-01","","publication","","","","","202272","Closed Access","0.2872","0.7092","1","Tandem mass spectrometry, Chromatography tandem mass, Mass spectrometric analysis","Tandem mass spectrometry, Chromatography tandem mass, Mass spectrometric analysis",0,NA,NA,"",""
"10.1007/s00018-009-0113-4","dedup_wf_001::601352ae9ad6ba16ead9ba623ab57869","biological functions;cellular metabolism;metabolism biological","The glycerophosphoinositols: cellular metabolism and biological functions","Corda, Daniela","2009-01-01","SPRINGER BASEL AG","publication","","Cellular and Molecular Life Sciences","","","202272","Closed Access","0.6684","-0.2954","2","Adipocyte progenitors, Based scaffold, Binding proteins","Adipocyte progenitors, Based scaffold, Binding proteins",15,NA,NA,"",""
"10.1007/s00018-010-0470-z","dedup_wf_001::15809376035b8998557ee2db06a2b849","binding osbp;endosome motility;l regulates","Sterol binding by OSBP-related protein 1L regulates late endosome motility and function","Vihervaara, Terhi","2011-01-01","BIRKHAUSER VERLAG AG","publication","","CELLULAR AND MOLECULAR LIFE SCIENCES","","","202272","Closed Access","-0.4823","-0.3816","6","Osbp related protein, Caveolae field, Cavin proteins","Osbp related protein, Caveolae field, Cavin proteins",38,NA,NA,"",""
"10.1007/s00109-009-0490-z","dedup_wf_001::14ac6581cfa04e0456ca9ad61558f98d","Microtubule","OSBPL10, a novel candidate gene for high triglyceride trait in dyslipidemic Finnish subjects, regulates cellular lipid metabolism","Perttilä, Julia","2009-01-01","Springer-Verlag","publication","","Journal of Molecular Medicine","","Analysis of variants in three genes encoding oxysterol-binding protein (OSBP) homologues (OSBPL2, OSBPL9, OSBPL10) in Finnish families with familial low high-density lipoprotein (HDL) levels (N?=?426) or familial combined hyperlipidemia (N?=?684) revealed suggestive linkage of OSBPL10 single-nucleotide polymorphisms (SNPs) with extreme end high triglyceride (TG; >90th percentile) trait. Prompted by this initial finding, we carried out association analysis in a metabolic syndrome subcohort (Genmets) of Health2000 examination survey (N?=?2,138), revealing association of multiple OSBPL10 SNPs with high serum TG levels (>95th percentile). To investigate whether OSBPL10 could be the gene underlying the observed linkage and association, we carried out functional experiments in the human hepatoma cell line Huh7. Silencing of OSBPL10 increased the incorporation of [3H]acetate into cholesterol and both [3H]acetate and [3H]oleate into triglycerides and enhanced the accumulation of secreted apolipoprotein B100 in growth medium, suggesting that the encoded protein ORP10 suppresses hepatic lipogenesis and very-low-density lipoprotein production. ORP10 was shown to associate dynamically with microtubules, consistent with its involvement in intracellular transport or organelle positioning. The data introduces OSBPL10 as a gene whose variation may contribute to high triglyceride levels in dyslipidemic Finnish subjects and provides evidence for ORP10 as a regulator of cellular lipid metabolism. Electronic supplementary material The online version of this article (doi:10.1007/s00109-009-0490-z) contains supplementary material, which is available to authorized users.","unidentified","Open Access","0.1979","-0.3006","9","Based lipidomics, Cardiovascular risk, Cholesterol levels","Based lipidomics, Cardiovascular risk, Cholesterol levels",24,"20",NA,"",""
"10.1007/s00125-011-2093-9","dedup_wf_001::45927d163bdee95b4446b15ac574bc82","adipogenesis obesity;controls adipogenesis;mice humans","Tissue inhibitor of matrix metalloproteinase 1 (TIMP1) controls adipogenesis in obesity in mice and in humans.","Meissburger, B.","2011-01-01","SPRINGER","publication","","Diabetologia","","","205641","Open Access","-0.4492","0.3257","12","High fat diet, Diet induced obesity, Obesity and insulin","High fat diet, Diet induced obesity, Obesity and insulin",41,NA,NA,"",""
"10.1007/s00125-011-2444-6","dedup_wf_001::fa325eea89b5bb57d3a29183c8465476","apolipoprotein lipoproteins;clinical dyslipidaemia;composition inflammatory","Clinical dyslipidaemia is associated with changes in the lipid composition and inflammatory properties of apolipoprotein-B-containing lipoproteins from women with type 2 diabetes.","Ståhlman, M.","2012-01-01","SPRINGER","publication","","Diabetologia","","","202272","Closed Access","0.5117","0.5188","2","Adipocyte progenitors, Based scaffold, Binding proteins","Adipocyte progenitors, Based scaffold, Binding proteins",44,NA,NA,"",""
"10.1007/s00277-011-1218-z","dedup_wf_001::9e319bd54c3927b6eefde337bc150789","anti apoptotic;apoptotic effects;bone marrow","Chronic lymphocytic leukemia cells induce anti-apoptotic effects of bone marrow stroma","Plander, Mark","2011-01-01","SPRINGER","publication","","ANNALS OF HEMATOLOGY","","","202272","Closed Access","0.1101","-0.718","4","Hepatitis c virus, And signaling, Anti apoptotic","Hepatitis c virus, And signaling, Anti apoptotic",9,NA,NA,"",""
"10.1007/s10334-012-0310-2","ec_fp7health::7efcd20806fc9050e9bfc62f234c2b4b","ob ob;composition differs;control mice","Hepatic lipid composition differs between ob/ob and ob/+ control mice as determined by using in vivo localized proton magnetic resonance spectroscopy.","Ye, Qiong","2012-01-01","SPRINGER","publication","","Magnetic Resonance Materials in Physics, Biology and Medicine","","","202272","Closed Access","0.3965","0.5276","2","Adipocyte progenitors, Based scaffold, Binding proteins","Adipocyte progenitors, Based scaffold, Binding proteins",9,NA,NA,"",""
"10.1007/s11064-010-0337-6","dedup_wf_001::d7e16c66ac2360e2b16ec5f988735037","bmp bmp;activator cholesterol;biological function","Biological function of the cellular lipid BMP-BMP as a key activator for cholesterol sorting and membrane digestion","Gallala, Hichem D.","2011-01-01","SPRINGER/PLENUM PUBLISHERS","publication","","Neurochemical Research","","","202272","Closed Access","0.5716","-0.1442","13","Plasma membrane, Membrane lipids, Lipid droplets","Plasma membrane, Membrane lipids, Lipid droplets",30,NA,NA,"",""
"10.1007/s11745-011-3593-6","dedup_wf_001::3c45c4394c6ec8e912f948b3360acd57","acid composition;composition phospholipids;effect synthetic","Effect of Synthetic Ligands of PPAR α, β/δ, γ, RAR, RXR and LXR on the Fatty Acid Composition of Phospholipids in Mice","Weiss, Kathrin","2011-01-01","SPRINGER HEIDELBERG","publication","","Lipids","","","202272","Closed Access","-0.4697","0.395","10","Fatty acids, Acid analogues, Acid composition","Fatty acids, Acid analogues, Acid composition",9,NA,NA,"",""
"10.1007/s11789-015-0074-0","od_______908::bc3b4852feb13a2716ba572787fba077","Kardiovaskul?res Risiko","Lipoprotein(a) hyperlipidemia as cardiovascular risk factor: pathophysiological aspects","Schmitz, Gerd","2015-02-01","Springer Berlin Heidelberg","publication","","Clinical Research in Cardiology Supplements","","Lipoprotein (a) [Lp(a)] is a modified LDL particle with an additional apolipoprotein [apo(a)] protein covalently attached by a thioester bond. Multiple isoforms of apo(a) exist that are genetically determined by differences in the number of Kringle-IV type-2 repeats encoded by the LPA gene. Elevated plasma Lp(a) is an independent risk factor for cardiovascular disease. The phenotypic diversity of familial Lp(a) hyperlipidemia [Lp(a)-HLP] and familial hypercholesterolemia [FH], as defined risks with genetic background, and their frequent co-incidence with additional cardiovascular risk factors require a critical revision of the current diagnostic and therapeutic recommendations established for isolated familial Lp(a)-HLP or FH in combination with elevated Lp(a) levels. Lp(a) assays still suffer from poor standardization, comparability and particle variation. Further evaluation of the current biomarkers and establishment of novel comorbidity biomarkers are necessary for extended risk assessment of cardiovascular disease in FH or Lp(a)-HLP and to better understand the pathophysiology and to improve patient stratification of the Lp(a) syndrome complex. Lp(a) promotes vascular remodeling, increased lesion progression and intima media thickening through induction of M1-macrophages, antiangiogenic effects (e.g. vasa vasorum) with secretion of the antiangiogenic chemokine CXCL10 (IP10) and CXCR3 mediated activation of Th1- and NK-cells. In addition inhibition of serine proteases causing disturbances of thrombosis/ hemostasis/ fibrinolysis, TGFb-activation and acute phase response (e.g. CRP, anti-PL antibodies) are major features of Lp(a) pathology. Anti-PL antibodies (EO6 epitope) also bind to oxidized Lp(a). Lipoprotein apheresis is used to reduce circulating lipoproteins in patients with severe FH and/or Lp(a)-HLP, particularly with multiple cardiovascular risks who are intolerant or insufficiently responsive to lipid-lowering drugs.","202272","Open Access","-0.6007","0.204","9","Based lipidomics, Cardiovascular risk, Cholesterol levels","Based lipidomics, Cardiovascular risk, Cholesterol levels",14,"13","6","",""
"10.1007/s11789-017-0084-1","od_______908::c450d3b6f286285bdaa115f6f4151671","Atherogenesis","Lipoprotein(a) and its role in inflammation, atherosclerosis and malignancies","Ors?, Evelyn","2017-02-01","Springer Berlin Heidelberg","publication","","Clinical Research in Cardiology Supplements","","Lipoprotein?(a) (Lp(a)) is a?modified low-density lipoprotein (LDL) particle with an additional specific apolipoprotein?(a), covalently attached to apolipoprotein B?100 of LDL by a?single thioester bond. Increased plasma Lp(a) level is a?genetically determined, independent, causal risk factor for cardiovascular disease. The precise quantification of Lp(a) in plasma is still hampered by mass-sensitive assays, large particle variation, poor standardization and lack of assay comparability. The physiological functions of Lp(a) include wound healing, promoting tissue repair and vascular remodeling. Similarly to other lipoproteins, Lp(a) is also susceptible for oxidative modifications, leading to extensive formation of pro-inflammatory and pro-atherogenic oxidized phospholipids, oxysterols, oxidized lipid-protein adducts in Lp(a) particles, that perpetuate atherosclerotic lesion progression and intima-media thickening through induction of M1-macrophages, inflammation, autoimmunity and apoptosis. The oxidation-specific epitopes of modified lipoproteins are major targets of pre-immune, natural IgM antibodies, that may attenuate the pro-inflammatory and pro-atherogenic effects of Lp(a). Although the data are still insufficient, recent studies suggest a?potential anti-neoplastic role of Lp(a).","202272","Open Access","-0.5544","0.2158","9","Based lipidomics, Cardiovascular risk, Cholesterol levels","Based lipidomics, Cardiovascular risk, Cholesterol levels",3,"13","3","",""
"10.1007/s12263-010-0208-4","dedup_wf_001::dc6f5a054a637ecb8b2dea59de30988c","Research Paper","Modulation of endothelial cell proliferation and capillary network formation by the ox-LDL component: 1-palmitoyl-2-archidonoyl-sn-glycero-3-phosphocholine (ox-PAPC)","Kiec-Wilk, B.","2011-01-15","Springer-Verlag","publication","","Genes & Nutrition","","Atherosclerotic plaque formation is often associated with pathological angiogenesis. Modified phospholipids, including oxidized lipoproteins such as LDL, are found to induce adhesion of the monocytes to the endothelial cells and to stimulate their chemotaxis. Effects of oxidized 1-palmitoyl-2-archidonoyl-sn-glycero-3-phosphocholine (ox-PAPC) mimic actions of minimally modified LDL in vivo. Interleukin-8 (IL-8) and interleukin-15 (IL-15) are known to induce both inflammation and angiogenesis. The goal of our study was to analyze a potential synergism between ox-PAPC and IL-15 in the in vitro model of angiogenesis carried out in the human endothelial cells (HUVECs). Increasing IL-15 concentrations led to formation of the tube-like structures in the matrigel 3D-model of angiogenesis (P < 0.05), in contrast to ox-PAPC that inhibited this process. HUVECs incubation with ox-PAPC led to reduced IL-15 gene basal expression (P = 0.033) along with parallel increase, however statistically insignificant, of basal gene expression of IL-8 (P = 0.086). Our findings point to the ox-PAPC opposite effects on the IL-8- and IL-15-mediated angiogenic responses that contribute to pathological angiogenesis induced by ox-LDL.","202272","Open Access","0.0615","-0.6319","4","Hepatitis c virus, And signaling, Anti apoptotic","Hepatitis c virus, And signaling, Anti apoptotic",3,NA,NA,"",""
"10.1007/s12263-011-0247-5","dedup_wf_001::e229790c2607502b4b9398e58a7ea36f","FFA","Connexin 43 and metabolic effect of fatty acids in stressed endothelial cells","Kiec-Wilk, Beata","2011-09-01","Springer-Verlag","publication","","Genes & Nutrition","","Changes in the inner mitochondrial membrane potential (∆ψ) may lead either to apoptosis or to protective autophagy. Connexin 43 (Cx43), a gap junction protein, is suggested to affect mitochondrial membrane permeability. The aim of our study was to analyze Cx43 gene expression, Cx43 protein localization and mitochondrial function in the human endothelial cells stressed by dietary-free fatty acids (FFA) and TNFα. Human endothelial cells (HUVECs) were incubated with (10–30 uM) palmitic (PA), oleic (OA), eicosapentaenoic (EPA) or arachidonic (AA) acids for 24 h. TNFα (5 ng/ml) was added at the last 4 h of incubation. The Cx43 gene expression was analyzed by the quantitative real-time PCR. The Cx43 protein concentrations in whole cells and in the isolated mitochondria were measured. Changes in ∆ψ and Cx43 localization were analyzed by flow cytometry or fluorescence microscopy. Generated ATP was measured by a luminescence assay. TNFα, PA and OA significantly decreased ∆ψ, while AA (P = 0.047) and EPA (P = 0.004) increased ∆ψ value. Preincubation with EPA or AA partially prevented the TNFα-induced decrease of ∆ψ. Incubation with AA resulted in up-regulation of the Cx43 gene expression. AA or PA significantly increased Cx43 protein content; however, presence of TNFα in general aggravated the negative effect of FFA. Only EPA was found to increase ATP generation in HUVECs. The fatty acid-specific induction of changes in Cx43 expression and protein concentration as well as the normalization of ∆ψ and increase of ATP generation seem to be the separate, independent mechanisms of FFA-mediated modulatory effect in the human endothelial cells pathology.","202272","Open Access","0.0085","-0.4171","4","Hepatitis c virus, And signaling, Anti apoptotic","Hepatitis c virus, And signaling, Anti apoptotic",6,NA,NA,"",""
