"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","cited_by_tweeters_count","readers.mendeley","readers","file_hash"
"10.1007/978-3-319-12157-4_34","dedup_wf_001::9dcd016d70da6c3a6aebc59f4b5abbbb","[INFO.INFO-IA] Computer Science [cs]/Computer Aided Engineering","Harmonizing Interoperability – Emergent Serious Gaming in Playful Stochastic CAD Environments","KOSMADOUDI, Zoe","2013-10-23","Springer","publication","","","https://hal.archives-ouvertes.fr/hal-01143468/document","International audience; Computer-Aided Design (CAD) applications often promote memorable experiences for the wrong reasons. Coupled with complex functionality and poor user experience the learning curve is often steep and overwhelming. Invoking design creativity remains limited to conveying established geometry. Gameplay conversely excels in memorable and formative experiences and could spur intuition and natural creativity. If games are profoundly imbued for purposeful play, thriving on tacit and explicit user knowledge, a CAD system carefully stylized with ludic mechanisms could potentially be highly productive. An emergent serious game (SG) and CAD system may then hold promise. Preliminary feedbacks suggest a game-CAD environment incorporating interoperable mechanisms of CAD and SG systems to exchange creation improves user interactions resulting in better evolution of the workflow. The emerging scenarios presented reports a transformative approach to understanding of relationships in CAD use, learning and play mechanisms that enhance creativity and innovation.","258169","Open Access","0.1072","0.2882","8","Cad, Creativity, [info.info-ia] computer science [cs]/computer aided engineering","Cad, Creativity, [info.info-ia] computer science [cs]/computer aided engineering","1",NA,NA,"",""
"10.1007/978-3-319-22960-7_10","narcis______::4e7e8b8c189d932237779ed9a7e632c7","ComputingMilieux_LEGALASPECTSOFCOMPUTING","The journey : a service-based adaptive serious game on probability","Brandao Carvalho, MB Maira","2014-01-01","Springer","publication","","","https://pure.tue.nl/ws/files/3842828/906105649656609.pdf","","258114","Open Access","-0.5009","-0.535","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","0",NA,NA,"",""
"10.1007/978-3-642-40352-1_78","dedup_wf_001::8e3767f19ca24fef9500070bee7def2e","[INFO] Computer Science [cs]","The Use of Serious Games in the Education of Engineers","Hauge, Jannicke,","2012-09-24","Springer","publication","","","https://hal.inria.fr/hal-01472300/document","Part 3: Human Factors, Learning and Innovation; International audience; Serious games have been used in the education of engineering students and professionals for decades, but still they have not reached their maximum diffusion. Learning by gaming is often seen as not serious enough within higher education and vocational training. Consequently, gaming as a teaching method is still often excluded from many curricula. Hence, students lack the experience of active knowledge acquisition during lessons and encounter a barrier for successful participation in serious games later. Although a variety of games have been developed and proved successful for the mediation of skills in complex systems (Windhoff, 2001), this paper discusses why we think that serious games should be considered as a suitable learning method for the mediation of skills needed in the education of engineers and secondly to give some examples of current games and experience of their use.","258169","Open Access","0.1885","-0.2502","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","2",NA,NA,"",""
"10.1007/978-3-662-44736-9_60","dedup_wf_001::81eb891599593c5d154dbfdebf34c4f1","[INFO] Computer Science [cs]","Collaborative Serious Games for Awareness on Shared Resources in Supply Chain Management","Baalsrud Hauge, Jannicke","2014-09-20","Springer","publication","","","https://hal.inria.fr/hal-01387923/document","Part 1: Knowledge-Based Sustainability; International audience; Today manufacturing is a complex process often resulting in long brittle supply chains with considerable contributions to the global resource demand also posing a negative environmental impact (CO2 emissions, raw material supply, etc.). Reducing the waste of resources and being more sustainable are objectives incentivized by materials in short supply and customer requirements. Thus, the ability to share resources, innovate and to implement emergent ICT will play a key role for companies’ competitiveness and their sustainability. However, sharing resources puts high requirements on trust and gain sharing, amongst others. Although well known in supply chain management, the logistics sector is struggling to increase their shared resources. The authors found serious games (SG) to be a promising tool for awareness rising on shared resource. Existing supply chain games are analysed and their potential and weaknesses for the topic are examined, resulting in an outlook on the research needs in SGs for awareness on shared resources.","314338","Open Access","0.4024","0.4116","14","Awareness on shared, Supply chain management, Collaborative serious games","Awareness on shared, Supply chain management, Collaborative serious games","1",NA,NA,"",""
"10.1007/s11423-013-9321-6","od_______126::cb0c6c3fbea996b95250ebeb03908d9b","Inteligencia artificial","Developing game-like simulations to formalize tacit procedural knowledge: the ONT experience","Borro Escribano, Blanca Beatriz","2014-04-01","Springer Boston","publication","","","http://eprints.ucm.es/36127/1/e-UCM_draft_241%20Developing%20game-like...the%20ONT.pdf","The exceptional success achieved by the Spanish National Transplant Organization (ONT) in recent years has made other countries highly interested in following this organization’s methodologies. A good training program is one of the key elements of the ONT. Until 2012, the ONT training program was a paper-based case teaching method, and the small number of ONT experts limited the audience. In an attempt to improve and increase the attendees in this program, a game-like simulation was developed to represent transplant management procedural knowledge. To maximize the educational value, this game-like simulation was based on representative teaching cases to help students practice with different real situations and different levels of complexity in a risk-free environment. This study presents how an iterative game development methodology has been applied to evolve from a paper-based case teaching method to a game-like simulation, with a special focus on the efforts made to include the ONT experts’ tacit procedural knowledge in the simulation. Apart from increasing the number of students who can access the ONT training, this game-like simulation also helped to achieve a more detailed formalization of transplant management as well as a more comprehensive systematization of a set of relevant teaching cases.","258169","Open Access","0.7007","0.1623","6","Inteligencia artificial","Inteligencia artificial","0",NA,NA,"",""
"10.1016/j.cad.2013.10.007","base_oa_____::ee05619eeb13343cb0cd275cd70322e8","Industrial and Manufacturing Engineering","A fuzzy psycho-physiological approach to enable the understanding of an engineer’s affect status during CAD activities","Liu, Y.","2014-09-01","Elsevier BV","publication","","Computer-Aided Design","","","258169","Open Access","-0.6938","0.2645","13","Industrial and manufacturing engineering","Industrial and manufacturing engineering","4","1","68","",""
"10.1016/j.cag.2011.03.013","od______2367::5e68e7815e898180ff29e71328ac69ca","Shape modeling","Geometric Models with Weighted Topology","Attene, Marco","2011-01-01","Elsevier","publication","","","","This paper introduces the concept of weighted topology to model a 3D object whose connectivity and metric depend on a novel notion of weighted arc-length. The weighted arc-length between any two points of the shape takes into account the fact that a part of the object may be either weakly or stronglyconnected to another part. The new model is useful to treat problems which are intrinsically not robust to small topological changes. We describe an example implementation of the model and show how it can be exploited to(1)extend the applicability domain of existing segmentation algorithms and(2) improve the performances of a shape descriptor in a 3D object retrieval scenario.","258169","Restricted","0.2805","0.722","14","Awareness on shared, Supply chain management, Collaborative serious games","Awareness on shared, Supply chain management, Collaborative serious games","0",NA,NA,"",""
"10.1016/j.cag.2011.03.040","dedup_wf_001::56523e13af21bf16e7c54c2b3cc2070e","Semantic 3D media","Semantics & 3D media: current issues and perspectives","Catalano, Chiara","2011-01-01","Elsiever Inc.","publication","","","","3D digital content has become popular as emerging media that can be created, edited and shared by users in a collaborative environment, likewise images and videos. The popularity of 3D media is not confined to the leisure sphere but it increased in many fields ranging from the entertainment market to the industrial product modelling, to health, biology, art, virtual tourism, and more. While problems related to the representation of the geometry of 3D shapes have been largely solved by the CG community, tools for coding, extracting, sharing, and retrieving the semantic content of 3D media are still far from satisfactory: interdisciplinary research efforts are needed to foster the development of the 3D Internet and its applications. The purpose of this paper is thus motivating research in this direction, presenting our vision of the future and, without offering any off-the-shelf solution, giving an overview of the various aspects of semantics required to optimise tasks and processes related to 3D content in different application domains. We identified four grand challenges which synthesise the open issues in common to the considered fields and represent a roadmap towards semantic 3D media.","258169","Restricted","0.6577","0.3559","14","Awareness on shared, Supply chain management, Collaborative serious games","Awareness on shared, Supply chain management, Collaborative serious games","15",NA,NA,"",""
"10.1016/j.clinph.2012.05.020","webcrawl____::c9bd9f5c5c0cdd2548e5b0df6f917a3a","de synchronization;interface relevant;related de","Stability of event-related (de-) synchronization during brain-computer interface-relevant mental tasks","Friedrich, Elisabeth V. C.","2013-01-01","ELSEVIER IRELAND LTD","publication","","CLINICAL NEUROPHYSIOLOGY","","","258169","Closed Access","-0.5956","0.461","3","Brain computer interface, Based brain, Classification performance","Brain computer interface, Based brain, Classification performance","14",NA,NA,"",""
"10.1016/j.clinph.2012.11.010","webcrawl____::4c4577fbf4e6a4ba5d1ed9a4312ea256","based brain;class imagery;evaluation class","Long-term evaluation of a 4-class imagery-based brain-computer interface","Friedrich, Elisabeth V. C.","2013-01-01","ELSEVIER IRELAND LTD","publication","","CLINICAL NEUROPHYSIOLOGY","","","258169","Closed Access","-0.3756","0.6681","3","Brain computer interface, Based brain, Classification performance","Brain computer interface, Based brain, Classification performance","26",NA,NA,"",""
"10.1016/j.compedu.2011.09.017","webcrawl____::e7e795f186317b61128e66a828c5f856","game authoring;educational game;facilitate educational","A narrative metaphor to facilitate educational game authoring","Marchiori, Eugenio J.","2012-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","COMPUTERS & EDUCATION","","","258169","Closed Access","0.1309","-0.6761","4","Educational game, Facilitate educational, Game authoring","Educational game, Facilitate educational, Game authoring","19",NA,"131","",""
"10.1016/j.compedu.2012.03.004","webcrawl____::032a98badfe341855b5319a9b66f37ef","computer games;empirical evidence;evidence computer","A systematic literature review of empirical evidence on computer games and serious games","Connolly, Thomas M.","2012-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","COMPUTERS & EDUCATION","","","258169","Closed Access","-0.1731","-0.5671","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","546","46","120","",""
"10.1016/j.compedu.2013.06.013","dedup_wf_001::73ea889e731de4a80b38c5a742497130","Education","The development approach of a pedagogically-driven serious game to support Relationship and Sex Education (RSE) within a classroom setting","Arnab, Sylvester","2013-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","COMPUTERS & EDUCATION","","","258169","Open Access","0.5273","-0.4302","1","Assessing flow, Educational video, Learning standards","Assessing flow, Educational video, Learning standards","33","10","188","",""
"10.1016/j.compedu.2013.07.023","dedup_wf_001::ceea47bdf566568b877d459cdd60f472","education comparing;attitudes playing;comparing scotland","Students’ attitudes toward playing games and using games in education: Comparing Scotland and the Netherlands","Hainey, Thomas","2013-09-05","PERGAMON-ELSEVIER SCIENCE LTD","publication","","COMPUTERS & EDUCATION","","Hainey, T., Westera, W., Connolly, T. M., Boyle, L., Baxter, G., Beeby, R. B., & Soﬂano, M. (2013). Students’ attitudes toward playing games and using games in education: Comparing Scotland and the Netherlands. Computers & Education, 69, 474-484. http://dx.doi.org/10.1016/j.compedu.2013.07.023","258169","Open Access","0.3336","-0.4894","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","20",NA,NA,"",""
"10.1016/j.csi.2013.06.002","webcrawl____::2ea8773a0b07a08487c8bafe89143ffd","educational video; learning;learning standards","Using e-learning standards in educational video games","del Blanco, Angel","2013-01-01","ELSEVIER SCIENCE BV","publication","","COMPUTER STANDARDS & INTERFACES","","","258169","Closed Access","0.3436","-0.6208","1","Assessing flow, Educational video, Learning standards","Assessing flow, Educational video, Learning standards","18","2","44","",""
"10.1016/j.culher.2013.04.004","dedup_wf_001::bccfc2fd5de073e79fdcde71fd97494d","[INFO.INFO-GR] Computer Science [cs]/Graphics [cs.GR]","Learning cultural heritage by serious games","Mortara, Michela","2014-05-01","Elsevier","publication","","Journal of Cultural Heritage","https://hal.archives-ouvertes.fr/hal-01120560/document","International audience; Immersive technologies such as virtual environments and augmented reality have a clear potential to support the experiencing of cultural heritage by the large public, complementing the current tools and practices based on tangible goods such as museums, exhibitions, books and visual content. Serious games - videogames designed for educational objectives - appear as a new tool to learn cultural content in an engaging way. In this paper, we will provide an extensive portrait of the current proposition of serious games in the cultural sector, highlighting the educational objectives of games in this domain and analysing the complex relations between genre, context of use, technological solutions and learning effectiveness. We finally identify and discuss the most significant challenges in the design and adoption of educational games in cultural heritage.","258169","Open Access","0.207","-0.0929","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","61","1","234","",""
"10.1016/j.ijhcs.2012.03.004","webcrawl____::f9bf0540cc2a60ceadaed1b53b2e7b59","assess presence; auditory;auditory event","Using auditory event-related EEG potentials to assess presence in virtual reality","Kober, Silvia Erika","2012-01-01","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","publication","","INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES","","","258169","Closed Access","-0.7416","-0.0134","2","Virtual reality, Assess presence, Auditory event","Virtual reality, Assess presence, Auditory event","13","2","95","",""
"10.1016/j.ijpsycho.2011.12.003","webcrawl____::7413fd4968d3cbfcdaef23a3cf078576","correlate spatial;cortical correlate;d d","Cortical correlate of spatial presence in 2D and 3D interactive virtual reality: An EEG study","Kober, Silvia Erika","2012-01-01","ELSEVIER SCIENCE BV","publication","","INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","","","258169","Closed Access","-0.7247","0.0526","2","Virtual reality, Assess presence, Auditory event","Virtual reality, Assess presence, Auditory event","32","1","140","",""
"10.1016/j.ijpsycho.2012.01.014","dedup_wf_001::271d7e64b3c6ab6eb66d14fa6e4e9ffa","classification performance;computer interfaces;distinct mental","The effect of distinct mental strategies on classification performance for brain-computer interfaces","Friedrich, Elisabeth V. C.","2012-01-01","ELSEVIER SCIENCE BV","publication","","INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","","","258169","Closed Access","-0.4985","0.5191","3","Brain computer interface, Based brain, Classification performance","Brain computer interface, Based brain, Classification performance","53",NA,NA,"",""
"10.1080/10447318.2012.668131","webcrawl____::347f45df4b9446aee4243c870aff26c9","depend presence;personality presence;presence measure","Personality and Presence in Virtual Reality: Does Their Relationship Depend on the Used Presence Measure?","Kober, Silvia Erika","2013-01-01","TAYLOR & FRANCIS INC","publication","","INTERNATIONAL JOURNAL OF HUMAN-COMPUTER INTERACTION","","","258169","Closed Access","-0.7642","-0.1076","2","Virtual reality, Assess presence, Auditory event","Virtual reality, Assess presence, Auditory event","13",NA,NA,"",""
"10.1109/icalt.2012.226","od______2367::d8346dbc1aa42561003e6a8891ce2fe8","game based learning, collaboration, TEL, game making","MAGICAL: Collaborative game building as a means to foster reasoning abilities and creativity","Bottino, Rosa Maria","2012-01-01","IEEE Computer Society","publication","","","","This proposal describes the aims and the expected outcomes of the MAGICAL (MAking Games In CollaborAtion for Learning) project that was funded in 2011 under the LLP transversal ICT Programme. MAGICAL is proposed here as an example of how digital games can fruitfully be employed to support students' intellectual development, which actually represents one of the main objectives of contemporary education. As a matter of fact, MAGICAL ultimate aim is that of triggering and enhancing students' key/transversal skills among which reasoning abilities, creative attitudes and digital competence. The project investigates game creation as an innovative educational framework and addresses the development of the above mentioned abilities/attitudes by adopting a collaborative, \"learning by doing\" approach to digital game construction (game building in groups), which is actually quite new in the field. The outcomes of the project, which is still on-going, will hopefully trace new avenues for engaging students in both highly motivating and effective game- based educational activities. In a wider perspective, the working methodology adopted in this project could also be fruitfully re-used to inform further different educational initiatives.","258169","Restricted","0.2658","-0.3149","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","0",NA,NA,"",""
"10.1109/rita.2015.2391351","od_______126::85bcbc3dc89ea364123cd73a8d354690","Inteligencia artificial","15th International Symposium on Information and Communication Technologies in Education (SINTICE)","Torrente Vigil, Francisco Javier","2015-02-01","","publication","","","http://eprints.ucm.es/35971/1/15th%20International%20Symposium.pdf","It is our great pleasure to serve as guest editors for this special issue of the IEEE RITA journal, which holds a fine selection of the most relevant papers presented at SINTICE 2013, the fifteenth international symposium in educational technology held in Madrid in September 2013. The two papers included in this special issue are representative of the high quality observed during all the conference.","258169","Open Access","0.5951","0.4272","6","Inteligencia artificial","Inteligencia artificial","0",NA,NA,"",""
"10.1109/tciaig.2013.2260340","webcrawl____::3a80a8e2b567f99e3479281a058fba76","analysis assessing;assessing flow;electroencephalogram physiological","Electroencephalogram and Physiological Signal Analysis for Assessing Flow in Games","Berta, Riccardo","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON COMPUTATIONAL INTELLIGENCE AND AI IN GAMES","","","258169","Closed Access","-0.5627","-0.3148","1","Assessing flow, Educational video, Learning standards","Assessing flow, Educational video, Learning standards","23","4","86","",""
"10.1109/tlt.2013.35","od_______126::7ff27c15a5f466771d9155d25b7c527c","Inteligencia artificial","Development of Game-Like Simulations for Procedural Knowledge in Healthcare Education","Torrente Vigil, Francisco Javier","2014-01-01","Institute of Electrical and Electronics Engineers Inc","publication","","","http://eprints.ucm.es/36125/1/e-UCM_draft_244.pdf","We present EGDA, an educational game development approach focused on the teaching of procedural knowledge using a cost-effective approach. EGDA proposes four tasks: analysis, design, implementation, and quality assurance that are subdivided in a total of 12 subtasks. One of the benefits of EGDA is that anyone can apply it to develop a game since it keeps development as simple as possible and uses tools for modeling and implementation that do not require a highly technical profile. EGDA has been applied to the creation of seven educational games in healthcare, and has been iteratively refined after each experience. EGDA is evaluated on two aspects. First, the effort and cost needed for creating these games is estimated and compared to current industry standards. Second, impact on knowledge acquisition and a student acceptance are discussed. Results suggest that EGDA can make game development more affordable, which is critical for increased adoption and scalability of game-based learning (GBL), while assuring a high educational value of the resulting games.","258169","Open Access","0.4158","-0.1906","7","Commercial outcomes, Comparing scotland, Computer games","Commercial outcomes, Comparing scotland, Computer games","11","3","73","",""
"10.1111/bjet.12113","core_ac_uk__::bd6316aefea60188a4b06ab203f6aee5","sgs;game mechanics","Mapping learning and game mechanics for serious games analysis","Arnab, Sylvester","2014-01-01","","publication","","","http://radar.gsa.ac.uk/3824/1/Arnab%20et%20al.%20BJET%20Final.pdf","This paper presents findings emerging from the EU-Funded Games and Learning Alliance (GALA)\ud Network of Excellence on serious games (SGs) that has a focus upon pedagogy-driven design of SGs.\ud The overall framework presented in this paper concerns some elements that we consider key for the\ud design of a new generation of more pedagogically-effective and easily author-able SGs: pedagogical perspectives, learning goals mapping to game mechanics and cognition-based SGs models. The paper also includes two corresponding illustrative case studies, developed by the network, on (1) the analysis of the Re-mission game based on the developed analytical framework of learning and game mechanics and (2) the Sandbox SGs cognition-based model in the Travel in Europe project.","258169","Open Access","0.0523","-0.1628","9","Cognitive control, Game mechanics","Cognitive control, Game mechanics","89","13","3","",""
